"sim","n1","n0","prop_obs_s0","prop_obs_s1","delta.s.true","delta.true","R.true","betahat1","betahat1_star","R.model","betahat1_star.complete","R.model.complete","betahat1_star.ipw","R.model.ipw","betahat1_star.smle","R.model.smle"
"4-820",1000,1000,0.5,0.5,6,12,0.5,12.3533508695953,6.20621318297761,0.49760892825827,6.14886263105688,0.502251438013408,6.22434528187255,0.502251438013408,6.21370999054248,0.497002063963391
"4-821",1000,1000,0.5,0.5,6,12,0.5,11.1348438901549,6.14740531942136,0.447912752072194,6.16737961612449,0.446118896953957,6.21795257537541,0.446118896953957,6.14990452133336,0.44768830331147
"4-822",1000,1000,0.5,0.5,6,12,0.5,12.1381180662595,6.30927548326231,0.480209745133366,6.41232718915224,0.471719820638697,6.41906650321566,0.471719820638697,6.41070573914864,0.471853403949943
"4-823",1000,1000,0.5,0.5,6,12,0.5,12.6785219767137,6.55217359027592,0.483206827869202,6.59248587951261,0.480027254626301,6.57034145030039,0.480027254626301,6.62729922762785,0.477281402374817
"4-824",1000,1000,0.5,0.5,6,12,0.5,11.8718126593979,6.24006462143855,0.474379793510402,6.29810922427082,0.469490514636352,6.32874301662981,0.469490514636352,6.3306016555425,0.46675357528228
"4-825",1000,1000,0.5,0.5,6,12,0.5,11.8794944928676,6.30403710020158,0.469334566046855,6.31939548444568,0.46804171774819,6.34795707298062,0.46804171774819,6.3221402808301,0.467810664449914
"4-826",1000,1000,0.5,0.5,6,12,0.5,11.9639131194806,6.185357290678,0.482998812436501,6.0470898705679,0.49455585223855,5.98231986278336,0.49455585223855,6.03270240843408,0.495758423837837
"4-827",1000,1000,0.5,0.5,6,12,0.5,11.2108544248845,5.90046099622344,0.473683202671307,5.92042293682325,0.47190261219682,5.94177155417031,0.47190261219682,5.94165544630754,0.47000868790884
"4-828",1000,1000,0.5,0.5,6,12,0.5,12.2774644656372,6.12877309815167,0.50081117193984,6.06037084204706,0.506382538592626,6.00514748587377,0.506382538592626,6.08092315443907,0.504708551879039
"4-829",1000,1000,0.5,0.5,6,12,0.5,11.3445651339678,5.89147088697255,0.480679002024294,5.76229107850052,0.4920659354983,5.86266144216796,0.4920659354983,5.78169739769961,0.490355308517899
