"sim","n1","n0","prop_obs_s0","prop_obs_s1","delta.s.true","delta.true","R.true","betahat1","betahat1_star","R.model","betahat1_star.complete","R.model.complete","betahat1_star.ipw","R.model.ipw","betahat1_star.smle","R.model.smle"
"4-16",1000,1000,0.3,0.5,6,12,0.5,11.3080218304786,6.31011689163885,0.441978713320913,6.29244900561452,0.443541133900674,6.39170773518503,0.443541133900674,6.24598336624543,0.44765022035856
"4-17",1000,1000,0.3,0.5,6,12,0.5,12.1848362103655,6.14950950656662,0.495314553236644,6.327958017396,0.48066942319562,6.39775995032893,0.48066942319562,6.28201733721555,0.484439738970679
"4-18",1000,1000,0.3,0.5,6,12,0.5,12.2424723104806,6.08083519020172,0.503300065870193,6.00425963228098,0.509554975497816,5.99884425044616,0.509554975497816,6.0380043728423,0.506798608997201
"4-19",1000,1000,0.3,0.5,6,12,0.5,11.8256310495063,6.23276442553701,0.472944454342908,6.21830772247213,0.474166943274312,6.15763382294094,0.474166943274312,6.22139196932869,0.473906132934157
"4-20",1000,1000,0.3,0.5,6,12,0.5,11.7330435831811,6.20353134147444,0.471276885874099,6.08650796857981,0.48125071509113,6.12351057028394,0.48125071509113,6.12354031683296,0.478094471104597
"4-21",1000,1000,0.3,0.5,6,12,0.5,11.6794450329588,6.0672299570394,0.480520697694282,6.23360247418987,0.466275798499074,6.26538784696222,0.466275798499074,6.24111824503036,0.465632294392562
"4-22",1000,1000,0.3,0.5,6,12,0.5,11.5972806927224,5.9950205179002,0.483066705312891,5.88473406922328,0.492576387073557,5.96586110720167,0.492576387073557,5.96678394219681,0.485501463636979
"4-23",1000,1000,0.3,0.5,6,12,0.5,11.7341723071401,6.21123051139248,0.470671612039222,6.39385941764117,0.455107761307495,6.31510762769531,0.455107761307495,6.41480862699872,0.453322444984434
"4-24",1000,1000,0.3,0.5,6,12,0.5,12.0811706741761,6.26711304236172,0.481249523627881,6.53426116838154,0.459136755484405,6.54076811591622,0.459136755484405,6.5195078413355,0.460357939047151
"4-25",1000,1000,0.3,0.5,6,12,0.5,11.9840764329363,6.12842491888943,0.488619339739321,6.07758177677464,0.492861897970596,6.07589831520811,0.492861897970596,6.06295167927076,0.494082692713166
"4-26",1000,1000,0.3,0.5,6,12,0.5,11.5283561329724,5.99961326385298,0.479577730367522,6.10562357309666,0.470382116697983,6.21361527661202,0.470382116697983,6.11346311476653,0.469702094188316
"4-27",1000,1000,0.3,0.5,6,12,0.5,11.2025321701001,6.24780900492151,0.442286001945426,6.39440795530528,0.429199768569095,6.44243559282032,0.429199768569095,6.43889555114699,0.425228559634704
"4-28",1000,1000,0.3,0.5,6,12,0.5,11.124802636504,6.13514272872024,0.448516712684064,6.19790350430671,0.442875194570247,6.21436504546691,0.442875194570247,6.15076197979841,0.447112710151298
"4-29",1000,1000,0.3,0.5,6,12,0.5,12.1935109454694,6.27874005868679,0.485075292361161,6.34686440849434,0.479488357629056,6.30847920169771,0.479488357629056,6.35516501966008,0.478807617586023
"4-30",1000,1000,0.3,0.5,6,12,0.5,11.9246005400685,6.34003810691771,0.468322810008253,6.42689103380253,0.461039301718564,6.42008698377239,0.461039301718564,6.38587358988884,0.464479034879928
"4-31",1000,1000,0.3,0.5,6,12,0.5,12.1619662848938,5.81605645379672,0.521783211895532,5.87138629364698,0.517233796237393,5.94777138951259,0.517233796237393,5.88567364052948,0.516059039907057
"4-32",1000,1000,0.3,0.5,6,12,0.5,12.5702245347328,6.16263177320499,0.509743699790167,6.26082966959477,0.501931755292401,6.25011663010942,0.501931755292401,6.26587672448877,0.501530246561984
"4-33",1000,1000,0.3,0.5,6,12,0.5,12.4591749950788,5.9559827617298,0.521960100561848,5.89190391317724,0.527103205829884,5.74641746922288,0.527103205829884,5.90209287722852,0.526285417809786
"4-34",1000,1000,0.3,0.5,6,12,0.5,11.9832137714866,6.14513373530951,0.487188174016264,6.23370521492327,0.47979687804986,6.14183370375327,0.47979687804986,6.23812658329918,0.479427914559745
"4-35",1000,1000,0.3,0.5,6,12,0.5,11.4036704189019,6.12133399084691,0.463213705238216,6.24463244662876,0.452401532380477,6.22588739010239,0.452401532380477,6.21911779168597,0.454638939636697
"4-36",1000,1000,0.3,0.5,6,12,0.5,12.420161739926,6.27442850937715,0.494819098111478,6.29056007353523,0.493520277331534,6.17622565434805,0.493520277331534,6.26197354935969,0.495821899868674
"4-37",1000,1000,0.3,0.5,6,12,0.5,12.295086306422,6.2716834803714,0.489903256954321,6.37733722515717,0.481310088744466,6.30638674889647,0.481310088744466,6.44610298890497,0.475717141933521
"4-38",1000,1000,0.3,0.5,6,12,0.5,12.1606333979393,6.12249767995963,0.496531350003765,6.15447701410662,0.493901607530613,5.85006600164248,0.493901607530613,6.18207141527536,0.49163244931609
"4-39",1000,1000,0.3,0.5,6,12,0.5,11.8491796675748,5.84948258614497,0.506338603156468,5.86968599448884,0.504633556148095,5.92717944560944,0.504633556148095,5.92266631939517,0.500162333127373
"4-40",1000,1000,0.3,0.5,6,12,0.5,12.5484695802206,6.05760026697789,0.517263820240986,6.1300072492329,0.511493635933479,6.06835201113542,0.511493635933479,6.08890819685095,0.514768860224315
"4-41",1000,1000,0.3,0.5,6,12,0.5,12.5929245497055,6.25265187781532,0.503478969231055,6.37763965822661,0.493553730664116,6.51179796782033,0.493553730664116,6.34962898303275,0.495778049175936
"4-42",1000,1000,0.3,0.5,6,12,0.5,12.3411022169905,6.18420537148636,0.498893594530618,6.31217677898602,0.488524066327255,6.5016611104165,0.488524066327255,6.32612203655863,0.487394081555441
"4-43",1000,1000,0.3,0.5,6,12,0.5,12.2110085038715,6.11196195430401,0.499471157327735,6.15360689791081,0.496060714726405,6.05680888445918,0.496060714726405,6.12195992906222,0.498652390003559
"4-44",1000,1000,0.3,0.5,6,12,0.5,11.7210418610723,6.23024822560731,0.468456106594152,6.24529617768642,0.467172265766906,6.18315601044822,0.467172265766906,6.24995607848361,0.466774698651933
"4-45",1000,1000,0.3,0.5,6,12,0.5,12.3327398501726,6.39812476725669,0.481208162583018,6.37551152754415,0.483041756738677,6.31040178623812,0.483041756738677,6.3930564440314,0.48161912748513
"4-46",1000,1000,0.3,0.5,6,12,0.5,11.8470002155955,6.22723572007452,0.474361812547539,6.2379685602511,0.473455858299099,6.2120888861743,0.473455858299099,6.31083063229676,0.467305603321495
"4-47",1000,1000,0.3,0.5,6,12,0.5,12.0331985841322,6.28204752019451,0.47794034343633,6.24537305947187,0.480988116683503,6.14340870057438,0.480988116683503,6.21384688070553,0.483608050074107
"4-48",1000,1000,0.3,0.5,6,12,0.5,11.9360708635076,6.31015222297323,0.471337570367029,6.17997378696048,0.482243875926151,6.18529387956001,0.482243875926151,6.19707266885762,0.480811337355237
"4-49",1000,1000,0.3,0.5,6,12,0.5,11.6543227396762,6.21111516420351,0.467054817088747,6.25303316365166,0.463458040134437,6.17316680232006,0.463458040134437,6.32515407415099,0.457269700227409
"4-50",1000,1000,0.3,0.5,6,12,0.5,12.3782340447265,6.40058404386988,0.482916220460648,6.49282089039295,0.47546468527479,6.34265456167679,0.47546468527479,6.50101170565783,0.474802974142548
"4-51",1000,1000,0.3,0.5,6,12,0.5,12.4109231025722,6.04863172404743,0.512636435335432,6.23019554092745,0.498007078970926,6.15843678640397,0.498007078970926,6.21776036952641,0.499009032757785
"4-52",1000,1000,0.3,0.5,6,12,0.5,12.5948966941279,6.3396583322058,0.496648643798601,6.31807952822828,0.498361941215926,6.15710625790454,0.498361941215926,6.33545924853668,0.49698203944059
"4-53",1000,1000,0.3,0.5,6,12,0.5,11.8256401542092,6.48062197415284,0.451985525549233,6.42066413697463,0.457055681278339,6.39610320103475,0.457055681278339,6.36074080073848,0.462122919538148
"4-54",1000,1000,0.3,0.5,6,12,0.5,11.9033163090144,6.26440288335209,0.473726252354728,6.22171468051576,0.477312496870805,6.27294988040171,0.477312496870805,6.30513344871296,0.470304469357159
"4-55",1000,1000,0.3,0.5,6,12,0.5,11.8375811693195,6.05904542308265,0.488151731640377,6.13857688501394,0.481433174800622,6.1717021766836,0.481433174800622,6.14893008286863,0.480558570630513
"4-56",1000,1000,0.3,0.5,6,12,0.5,11.5644944301672,6.30001938782762,0.455227426856346,6.25314052015685,0.459281116185685,6.10078702352083,0.459281116185685,6.25137708890999,0.459433602855769
"4-57",1000,1000,0.3,0.5,6,12,0.5,11.7560850431733,6.321233236521,0.462301164604816,6.394622855195,0.456058472551766,6.25034795372874,0.456058472551766,6.36410678724594,0.458654240431719
"4-58",1000,1000,0.3,0.5,6,12,0.5,12.2484256384043,5.93663264341627,0.515314635637556,6.00114002467119,0.510048050105726,5.97986900666638,0.510048050105726,5.99478956679901,0.510566521463569
"4-59",1000,1000,0.3,0.5,6,12,0.5,10.7523085401911,5.90239720748629,0.451057678876709,5.7510085966259,0.465137316779074,5.7723008416537,0.465137316779074,5.74476206014663,0.465718265182472
"4-60",1000,1000,0.3,0.5,6,12,0.5,12.2143834466883,6.30977022090867,0.483414758636922,6.35134788362532,0.480010766704122,6.36505231969488,0.480010766704122,6.37886265608433,0.477758113299298
"4-61",1000,1000,0.3,0.5,6,12,0.5,11.3386224175978,6.26767984538005,0.447227395485676,6.32109450058858,0.44251653615539,6.16220505258453,0.44251653615539,6.19507334298464,0.453630863184073
"4-62",1000,1000,0.3,0.5,6,12,0.5,11.3037107664581,6.27166201393598,0.445167861818784,6.33657660294312,0.439425093771342,6.22376953088978,0.439425093771342,6.3439764918634,0.438770451320454
"4-63",1000,1000,0.3,0.5,6,12,0.5,12.0053509424366,6.2148258528125,0.482328681384541,6.18933126290021,0.484452283604462,6.05090925460775,0.484452283604462,6.23634062432155,0.480536582876783
"4-64",1000,1000,0.3,0.5,6,12,0.5,12.4991711429013,6.56869009264779,0.474469945442871,6.57747129272076,0.473767402852441,6.51670907027663,0.473767402852441,6.55556219244342,0.47552024710322
"4-65",1000,1000,0.3,0.5,6,12,0.5,11.4121038452106,6.1689130435249,0.459441210209994,6.18513401910155,0.458019826756368,6.14879011056323,0.458019826756368,6.19975210180606,0.456738898813301
"4-66",1000,1000,0.3,0.5,6,12,0.5,11.457937564062,6.30270838342182,0.449926450708687,6.43687838500698,0.438216664297737,6.39864825465165,0.438216664297737,6.46875698797267,0.435434435577477
"4-67",1000,1000,0.3,0.5,6,12,0.5,11.6499068660295,6.01774959062077,0.483450841296575,6.03759431100131,0.48174741820412,6.04948751686004,0.48174741820412,6.05944158871346,0.479872100404297
"4-68",1000,1000,0.3,0.5,6,12,0.5,12.072289625959,6.27190236670607,0.480471181438553,6.03562972760627,0.500042666750813,6.01054158647404,0.500042666750813,6.08881343929307,0.495637229726469
"4-69",1000,1000,0.3,0.5,6,12,0.5,11.6830948695276,6.17598142828446,0.471374537547159,6.30020543218398,0.460741738165932,6.25116720884277,0.460741738165932,6.34337439342617,0.45704674452561
"4-70",1000,1000,0.3,0.5,6,12,0.5,13.3154248174829,6.46791290534616,0.514254107998573,6.39474049355134,0.519749419849139,6.29888116194723,0.519749419849139,6.38230381245401,0.52068342543047
"4-71",1000,1000,0.3,0.5,6,12,0.5,12.5461768173909,6.26819467152205,0.50039005804275,6.29957515943935,0.49788885880301,6.44214881610049,0.49788885880301,6.31065611177064,0.497005645335467
"4-72",1000,1000,0.3,0.5,6,12,0.5,11.7321455719757,6.08156993767214,0.48163190608553,6.06704169632869,0.482870233828254,6.05584645489673,0.482870233828254,6.09929142039646,0.480121399536188
"4-73",1000,1000,0.3,0.5,6,12,0.5,11.7345266587496,6.11845286402333,0.478593978099557,6.20069755110763,0.47158520054286,6.12005226433078,0.47158520054286,6.17903412894595,0.473431327173416
"4-74",1000,1000,0.3,0.5,6,12,0.5,11.8914186597815,5.99542783074837,0.49581895968176,5.99199355972083,0.496107762147285,5.78298694366295,0.496107762147285,5.99212539603583,0.496096675470517
"4-75",1000,1000,0.3,0.5,6,12,0.5,12.2856580029155,6.16436086425822,0.498247398487296,6.21435455887284,0.494178125632495,6.0119119692831,0.494178125632495,6.24198609720153,0.491929036627891
"4-76",1000,1000,0.3,0.5,6,12,0.5,11.8635019886912,6.41570692812527,0.459206317473459,6.38543657831714,0.461757870112553,6.46376351645469,0.461757870112553,6.43474305410663,0.457601721629879
"4-77",1000,1000,0.3,0.5,6,12,0.5,12.201545428883,6.33254577203112,0.481004614625209,6.36646123789946,0.478225010511451,6.30434793361003,0.478225010511451,6.40152872931301,0.475350990034459
"4-78",1000,1000,0.3,0.5,6,12,0.5,11.9113290935386,6.2756496374234,0.473136071706082,6.29549616379325,0.471469882633981,6.19695124318224,0.471469882633981,6.3387032066263,0.467842492063731
"4-79",1000,1000,0.3,0.5,6,12,0.5,11.4194617206695,6.12290687016334,0.463818258694213,6.25068966468151,0.452628344699678,6.38078503229119,0.452628344699678,6.21667707052267,0.455606820830237
"4-80",1000,1000,0.3,0.5,6,12,0.5,11.2958594173066,6.05750406957622,0.463741195265286,6.00416657391883,0.46846305782456,5.97104501984344,0.46846305782456,6.04734932187736,0.464640174911165
"4-81",1000,1000,0.3,0.5,6,12,0.5,11.1537552411953,5.94773832923579,0.466750148213008,6.03127262668294,0.459260805328862,5.91746776856653,0.459260805328862,6.0254765783073,0.459780455280856
"4-82",1000,1000,0.3,0.5,6,12,0.5,12.528067034965,6.45190738792041,0.485003762359065,6.5408096862698,0.477907512147338,6.70951000514566,0.477907512147338,6.55177463155227,0.477032281734549
"4-83",1000,1000,0.3,0.5,6,12,0.5,11.842286476386,6.09892169185177,0.484987826969626,6.18591332269841,0.477641979440933,6.15313643714104,0.477641979440933,6.2582344367402,0.471534956596485
"4-84",1000,1000,0.3,0.5,6,12,0.5,11.9485752830714,6.12382369644683,0.487485030527197,6.13365716252816,0.486662048217728,6.13706368977483,0.486662048217728,6.17546550000076,0.483163025406879
"4-85",1000,1000,0.3,0.5,6,12,0.5,12.4789342314075,6.25332104567593,0.498889814649608,6.11393638372765,0.51005941129653,6.13401563287655,0.51005941129653,6.17724168444498,0.50498643795254
"4-86",1000,1000,0.3,0.5,6,12,0.5,11.7566053101259,6.10746746963757,0.480507569274503,6.1376997357884,0.477936056039744,6.1645474844924,0.477936056039744,6.17037403628778,0.475156826862828
"4-87",1000,1000,0.3,0.5,6,12,0.5,11.23908434203,5.94150148612823,0.471353599162057,5.88421221884027,0.4764509243128,5.69510921106815,0.4764509243128,5.89590814072957,0.475410277091606
"4-88",1000,1000,0.3,0.5,6,12,0.5,12.3495533385709,6.08162498747395,0.507542919104657,6.18566475528713,0.499118341716239,6.06851225942222,0.499118341716239,6.11610100665482,0.504751237637668
"4-89",1000,1000,0.3,0.5,6,12,0.5,12.4113340117705,6.1827808889159,0.501843969145269,6.28309285535383,0.493761681911455,6.18928136244591,0.493761681911455,6.23483372694889,0.497649993059892
"4-90",1000,1000,0.3,0.5,6,12,0.5,12.2452433619738,6.28443739291024,0.486785422948323,6.21467223704666,0.492482749967582,6.01389757925604,0.492482749967582,6.27165538554888,0.487829257438461
"4-91",1000,1000,0.3,0.5,6,12,0.5,11.8539228980289,5.94230691837737,0.498705452237634,5.85216743218228,0.506309642594742,5.75623471849965,0.506309642594742,5.83572406092664,0.507696809644594
"4-92",1000,1000,0.3,0.5,6,12,0.5,11.9427450196477,6.1946541801745,0.481303990834325,5.9264074655686,0.50376505101476,5.98054734970593,0.50376505101476,5.94729838443927,0.50201579497385
"4-93",1000,1000,0.3,0.5,6,12,0.5,11.7008375405978,6.2332413489671,0.467282463555286,6.26764808739113,0.464341927178752,6.17289702457159,0.464341927178752,6.19072013082496,0.470916495563217
"4-94",1000,1000,0.3,0.5,6,12,0.5,11.2927196515861,6.0710421590379,0.462393263416823,5.96833937107845,0.471487865171593,6.15949975553128,0.471487865171593,6.01576447755074,0.467288247370436
"4-95",1000,1000,0.3,0.5,6,12,0.5,11.4160391041205,6.16556156331517,0.459921124386321,6.27602223623938,0.450245205101467,6.25951451892435,0.450245205101467,6.2920790400831,0.448838692413723
"4-96",1000,1000,0.3,0.5,6,12,0.5,11.9891792669385,5.98135888562222,0.501103557428949,6.00054039312142,0.499503655794973,6.01217026680554,0.499503655794973,6.00719175454253,0.498948875415681
"4-97",1000,1000,0.3,0.5,6,12,0.5,11.7320666931147,6.38008848929415,0.456183752088754,6.45168874216423,0.450080798982282,6.52264156970232,0.450080798982282,6.45650785814226,0.449670034527554
"4-98",1000,1000,0.3,0.5,6,12,0.5,12.1404752705001,6.22744463988882,0.487051000793952,6.28917107754081,0.481966649788191,6.24094140173939,0.481966649788191,6.34868039260061,0.477064921170993
"4-99",1000,1000,0.3,0.5,6,12,0.5,11.7960764028521,6.0671413330015,0.48566445945242,6.02209305763013,0.489483379730053,5.92528083831351,0.489483379730053,6.01613243462582,0.489988685291051
"4-100",1000,1000,0.3,0.5,6,12,0.5,12.556408516504,6.38693281521092,0.49134079169087,6.39369286055652,0.490802417574043,6.39963782267855,0.490802417574043,6.3715700249133,0.492564293640288
"4-101",1000,1000,0.3,0.5,6,12,0.5,11.8397338540694,6.04092989529393,0.489774857293974,5.78346847760966,0.511520398271298,5.77990325087962,0.511520398271298,5.84986299749928,0.50591262695583
"4-102",1000,1000,0.3,0.5,6,12,0.5,11.2953097567808,5.90826346728059,0.476927716503413,5.82019603776661,0.484724530527138,5.93429334638161,0.484724530527138,5.84528327344177,0.482503499301314
"4-103",1000,1000,0.3,0.5,6,12,0.5,12.4572269354111,6.24392572777489,0.498770813107226,6.31117543064749,0.493372364221187,6.34931558050406,0.493372364221187,6.35894799218386,0.489537436770314
"4-104",1000,1000,0.3,0.5,6,12,0.5,12.2522019872907,6.1320791539214,0.49951207462281,6.05934615425562,0.505448395272864,6.18310885769386,0.505448395272864,6.07951204193507,0.5038024962173
"4-105",1000,1000,0.3,0.5,6,12,0.5,11.9199562888071,6.37055975919472,0.465555107347441,6.47412843874691,0.456866427872212,6.51872612921935,0.456866427872212,6.42370032980953,0.461096989437671
"4-106",1000,1000,0.3,0.5,6,12,0.5,11.7394157968509,6.3413596402064,0.459823235675198,6.14237707575032,0.476773190246997,6.25446331515054,0.476773190246997,6.16225610853888,0.475079832320797
"4-107",1000,1000,0.3,0.5,6,12,0.5,12.1262160545372,6.54624301092583,0.460157811679726,6.53189717481231,0.46134085476992,6.50876660496858,0.46134085476992,6.5589255469104,0.459111934224835
"4-108",1000,1000,0.3,0.5,6,12,0.5,12.166391860447,6.1686545920338,0.492975841745808,6.16343458546855,0.493404893072209,6.066689759743,0.493404893072209,6.12974345496783,0.49617408963329
"4-109",1000,1000,0.3,0.5,6,12,0.5,11.357924188305,6.07608555670081,0.465035559670558,6.13164685744339,0.460143706210241,6.13377716724644,0.460143706210241,6.14154618734025,0.45927212706138
"4-110",1000,1000,0.3,0.5,6,12,0.5,11.5483830814647,6.05873582901986,0.475360681553403,6.00938121659407,0.479634406461698,5.97810597210023,0.479634406461698,6.04391768655463,0.476643817240945
"4-111",1000,1000,0.3,0.5,6,12,0.5,12.85341511478,6.22601339540937,0.515614073006159,6.18365539976172,0.518909539251464,6.1793737535034,0.518909539251464,6.20544422308447,0.51721436150079
"4-112",1000,1000,0.3,0.5,6,12,0.5,12.6421522530269,6.40969251224467,0.492990403535916,6.4750262465026,0.48782247540546,6.43998823026405,0.48782247540546,6.49686550312111,0.486094980262117
"4-113",1000,1000,0.3,0.5,6,12,0.5,11.9897211885803,6.26187451985162,0.477729763573169,6.14464804265011,0.487507011547305,6.12341282269271,0.487507011547305,6.17762003424475,0.484756990001679
"4-114",1000,1000,0.3,0.5,6,12,0.5,12.7420298946598,6.39736792563968,0.497931806899869,6.46003560633533,0.49301362029901,6.39575315183236,0.49301362029901,6.47848230593576,0.491565915360871
"4-115",1000,1000,0.3,0.5,6,12,0.5,12.5719697063674,6.19656587801333,0.507112566865722,6.35810537790786,0.494263387010261,6.2622172113082,0.494263387010261,6.29447117920841,0.499324980395044
"4-116",1000,1000,0.3,0.5,6,12,0.5,11.8402707629219,6.08117839935373,0.486398704800141,6.16869803291303,0.479007012894465,6.10847411086027,0.479007012894465,6.20695404056075,0.475776005055733
"4-117",1000,1000,0.3,0.5,6,12,0.5,12.937661615476,6.21820993735846,0.519371419490503,6.2015880956589,0.520656183475957,6.13807267089904,0.520656183475957,6.18179406376448,0.522186137843502
"4-118",1000,1000,0.3,0.5,6,12,0.5,11.8388625147946,6.23050539200784,0.473724322398221,6.30715164684935,0.467250199166727,6.2585590335125,0.467250199166727,6.27477391830861,0.46998506736038
"4-119",1000,1000,0.3,0.5,6,12,0.5,12.3432675062801,6.10180739329785,0.505657040148135,6.19235141405855,0.498321541608981,6.10524905883551,0.498321541608981,6.23789648199839,0.494631670355954
"4-120",1000,1000,0.3,0.5,6,12,0.5,12.052039223379,6.15951444365446,0.488923465192014,6.23683462303313,0.482507938496027,6.25389393864605,0.482507938496027,6.23972779625343,0.482267881758186
"4-121",1000,1000,0.3,0.5,6,12,0.5,11.8618556321933,6.20544109324837,0.476857476126528,6.19896207615936,0.477403682157853,5.98975397933243,0.477403682157853,6.21018758087541,0.476457328984782
"4-122",1000,1000,0.3,0.5,6,12,0.5,12.4084216222647,6.34030391899757,0.489032198291761,6.18489182865812,0.501556925051575,6.09439653153157,0.501556925051575,6.25259590282585,0.496100624788032
"4-123",1000,1000,0.3,0.5,6,12,0.5,12.040153398784,6.21316002279023,0.483963383438475,6.21066629907954,0.484170500709169,6.07899159737337,0.484170500709169,6.27588551715819,0.478753691145494
"4-124",1000,1000,0.3,0.5,6,12,0.5,10.9523606773391,6.33343433892363,0.421728837689962,6.46408440401125,0.409799896620851,6.35413396087933,0.409799896620851,6.39877665442108,0.415762789143675
"4-125",1000,1000,0.3,0.5,6,12,0.5,11.4016802120061,5.9913153203441,0.474523472949611,5.95271753319151,0.477908744807345,5.9842858197393,0.477908744807345,6.00162382106355,0.473619351756263
"4-126",1000,1000,0.3,0.5,6,12,0.5,11.679156437181,5.98073121255561,0.487914110516086,5.98761409266154,0.487324780272677,5.98581607160342,0.487324780272677,5.97272770264014,0.488599392022376
"4-127",1000,1000,0.3,0.5,6,12,0.5,11.9362368020325,6.33340447568771,0.469396881049706,6.45960300775805,0.458824157488387,6.51447759030853,0.458824157488387,6.40034286810537,0.46378888302421
"4-128",1000,1000,0.3,0.5,6,12,0.5,11.4098043334177,6.1051617762912,0.464919678034263,6.17437237209654,0.458853789980195,6.1310973420145,0.458853789980195,6.21683024788966,0.455132615229742
"4-129",1000,1000,0.3,0.5,6,12,0.5,12.5677826460936,6.30322094453406,0.498461970418207,6.48402676236502,0.48407551714141,6.26466837668167,0.48407551714141,6.46531196315885,0.485564626217623
"4-130",1000,1000,0.3,0.5,6,12,0.5,12.3210048711985,6.35914611786549,0.483877639499145,6.43648870618431,0.477600344008449,6.37233046275538,0.477600344008449,6.48585032214005,0.473594046107282
"4-131",1000,1000,0.3,0.5,6,12,0.5,12.3057432489113,6.02618416760796,0.510294986193451,6.24164128868921,0.492786322415641,6.02890906831164,0.492786322415641,6.20515510513484,0.495751294365433
"4-132",1000,1000,0.3,0.5,6,12,0.5,11.7578126567748,6.49284762440668,0.447784395453388,6.47713220382479,0.449120989345521,6.378083615485,0.449120989345521,6.53019414559112,0.444608080072744
"4-133",1000,1000,0.3,0.5,6,12,0.5,12.0109873024587,6.4089203315595,0.466411863556997,6.27695800021239,0.477398664893477,6.03219477994929,0.477398664893477,6.28321058119257,0.476878093118424
"4-134",1000,1000,0.3,0.5,6,12,0.5,12.2649396831897,6.09313525066437,0.503207075774241,6.16131781081149,0.497647932239228,6.03962546406602,0.497647932239228,6.14158030014688,0.499257194997501
"4-135",1000,1000,0.3,0.5,6,12,0.5,11.8312898720204,6.1710019696611,0.478416805233149,6.25918432093924,0.470963488457715,6.24332068678905,0.470963488457715,6.3140100881871,0.466329524803632
"4-136",1000,1000,0.3,0.5,6,12,0.5,12.3347371654914,6.04215189960428,0.510151548546306,6.16820829731376,0.499931922783857,6.07082311487325,0.499931922783857,6.12059827989274,0.503791755124202
"4-137",1000,1000,0.3,0.5,6,12,0.5,12.5956678873745,6.3797502455058,0.493496470171251,6.45534479411569,0.487494839349779,6.30845481902107,0.487494839349779,6.47741876197674,0.485742334595094
"4-138",1000,1000,0.3,0.5,6,12,0.5,12.1660035513311,6.26287268035546,0.48521528421959,6.23762442347755,0.487290596525014,6.06043752557443,0.487290596525014,6.25121415922486,0.486173571062218
"4-139",1000,1000,0.3,0.5,6,12,0.5,11.8688315758149,6.13041041116852,0.483486611802594,6.12857096563019,0.483641592983899,6.33975362065099,0.483641592983899,6.17613695258926,0.479633954434541
