"sim","n1","n0","prop_obs_s0","prop_obs_s1","delta.s.true","delta.true","R.true","betahat1","betahat1_star","R.model","betahat1_star.complete","R.model.complete","betahat1_star.ipw","R.model.ipw","betahat1_star.smle","R.model.smle"
"4-1",1000,1000,0.5,0.7,6,12,0.5,11.5842217254949,6.25822744239,0.459762805763918,6.25176329432479,0.460320818914771,6.2959679306486,0.460320818914771,6.22934687836364,0.46225590065719
"4-2",1000,1000,0.5,0.7,6,12,0.5,11.9980382730417,6.25024574052421,0.479061026620672,6.32200603576308,0.473080024259635,6.37642091910439,0.473080024259635,6.3348785211428,0.47200714175278
"4-3",1000,1000,0.5,0.7,6,12,0.5,11.5436037785813,6.16189991691711,0.466206564682145,6.16729819600639,0.465738922237652,6.14987271378999,0.465738922237652,6.13626512493056,0.468427256978784
"4-4",1000,1000,0.5,0.7,6,12,0.5,12.2873477398215,6.24823612584301,0.491490250121808,6.23944870035629,0.492205410600113,6.12809694217092,0.492205410600113,6.25912189896257,0.490604316611171
"4-5",1000,1000,0.5,0.7,6,12,0.5,11.5147404374964,6.18484241400539,0.462876089341523,6.21204245529877,0.460513896164783,6.09702815308246,0.460513896164783,6.20873198995292,0.460801394208167
"4-6",1000,1000,0.5,0.7,6,12,0.5,11.7460277330132,6.22130767834608,0.470347949131725,6.26814936556088,0.466360074398283,6.23908012877698,0.466360074398283,6.27996822221247,0.465353874096339
"4-7",1000,1000,0.5,0.7,6,12,0.5,12.918155780246,6.37629477802905,0.506408276343944,6.31141823765197,0.511430397262805,6.26449770761722,0.511430397262805,6.30334480356387,0.512055365271044
"4-8",1000,1000,0.5,0.7,6,12,0.5,12.0335305802052,6.30804619149663,0.475794227683007,6.34918404042669,0.472375625913903,6.40781964748982,0.472375625913903,6.3504274560963,0.472272296665572
"4-9",1000,1000,0.5,0.7,6,12,0.5,11.9558055640881,6.19589767364307,0.481766607826595,6.12763771471215,0.487475964554171,6.07158087121667,0.487475964554171,6.16311017313193,0.4845089994066
"4-10",1000,1000,0.5,0.7,6,12,0.5,11.6079528260497,6.09567301970849,0.474870968976626,6.14828810549901,0.470338293268946,6.15671165391256,0.470338293268946,6.13753975679516,0.471264240235214
"4-11",1000,1000,0.5,0.7,6,12,0.5,12.3662584131308,6.23748099747732,0.495604831380993,6.19055847442919,0.499399230744207,6.08219084827988,0.499399230744207,6.20343197979379,0.498358212116379
"4-12",1000,1000,0.5,0.7,6,12,0.5,12.7951962496375,6.37240983133364,0.501968574220641,6.29531343376002,0.50799399157802,6.35210822952956,0.50799399157802,6.29489157080754,0.508026961994749
"4-13",1000,1000,0.5,0.7,6,12,0.5,12.2821702458653,6.16439522492636,0.498102118638066,6.13232008662145,0.500713639050406,6.10212284131735,0.500713639050406,6.13239636625273,0.500707428451648
"4-14",1000,1000,0.5,0.7,6,12,0.5,11.6371083408897,5.99785660708138,0.484592182921723,6.01962023684075,0.482721990677925,6.02026544818016,0.482721990677925,6.03262145107,0.481604770330017
"4-15",1000,1000,0.5,0.7,6,12,0.5,10.4691997413076,5.86084994342878,0.440181667343297,5.9590776444613,0.430799125844452,5.93643885135283,0.430799125844452,5.95892411902828,0.43081379033045
