"sim","n1","n0","prop_obs_s0","prop_obs_s1","delta.s.true","delta.true","R.true","betahat1","betahat1_star","R.model","betahat1_star.complete","R.model.complete","betahat1_star.ipw","R.model.ipw","betahat1_star.smle","R.model.smle"
"4-108",1000,1000,0.3,1,6,12,0.5,11.3074954161163,6.01683204175871,0.467889941995195,6.09820350283853,0.460693701087253,6.22938005941321,0.460693701087253,6.07985011717364,0.462316817877442
"4-109",1000,1000,0.3,1,6,12,0.5,12.4572269354111,6.24392572777489,0.498770813107226,6.35942845543722,0.48949886773277,6.29923024490329,0.48949886773277,6.32806990786337,0.492016165341334
"4-110",1000,1000,0.3,1,6,12,0.5,12.078812857064,6.03519679148705,0.500348514137505,5.96947946515617,0.50578922483553,5.84496991667932,0.50578922483553,5.97664974266611,0.505195600478998
"4-111",1000,1000,0.3,1,6,12,0.5,12.1271057129941,6.25984856772576,0.483813474057675,6.47085625316637,0.466413800101299,6.35073551184514,0.466413800101299,6.39969782311931,0.472281517570836
"4-112",1000,1000,0.3,1,6,12,0.5,11.4985485170655,6.16587273320227,0.463769472812051,6.16269943372637,0.46404544672921,6.22213666289839,0.46404544672921,6.13460868825436,0.466488428591687
"4-113",1000,1000,0.3,1,6,12,0.5,11.89565698175,6.22095658929847,0.477039679368487,6.37517971807678,0.464075021004941,6.1659526806094,0.464075021004941,6.35724787208761,0.465582448969339
"4-114",1000,1000,0.3,1,6,12,0.5,11.6452298240405,6.2390796889285,0.464237307189205,6.35710639807168,0.454102109264684,6.22726200459111,0.454102109264684,6.34851723718125,0.45483967829683
"4-115",1000,1000,0.3,1,6,12,0.5,11.8491540309533,5.79435141072754,0.510990287104792,5.85617259570343,0.505772937004153,5.76894835338211,0.505772937004153,5.86267194976357,0.505224429149232
"4-116",1000,1000,0.3,1,6,12,0.5,12.7349619867024,6.42728161230381,0.495304216925419,6.61797621312189,0.480330116412422,6.64792397097752,0.480330116412422,6.60757894801579,0.48114655113103
"4-117",1000,1000,0.3,1,6,12,0.5,12.0468449680002,6.30141858995665,0.476923741718686,6.27200204762516,0.479365587895807,6.0767985637663,0.479365587895807,6.30228200393103,0.476852070341103
"4-118",1000,1000,0.3,1,6,12,0.5,11.3423077515901,6.0123959655149,0.469914227581067,6.14479583193532,0.458241129890532,6.09183841650914,0.458241129890532,6.06103328259227,0.465626095206017
"4-119",1000,1000,0.3,1,6,12,0.5,11.1163758145187,6.17975359135956,0.444085581985418,6.35763641298417,0.428083710099053,6.29044092982924,0.428083710099053,6.319854254374,0.431482493950965
"4-120",1000,1000,0.3,1,6,12,0.5,12.0661698826799,6.24729958336625,0.482246674453526,6.21388339449434,0.485016085890363,6.12643480728165,0.485016085890363,6.19974541838076,0.486187789608365
