"sim","n1","n0","prop_obs_s0","prop_obs_s1","delta.s.true","delta.true","R.true","betahat1","betahat1_star","R.model","betahat1_star.complete","R.model.complete","betahat1_star.ipw","R.model.ipw","betahat1_star.smle","R.model.smle"
"30-1",1000,1000,0.7,0.8,6,12,0.5,11.592108942594,6.17308402836495,0.467475326626495,6.23140858075425,0.462443925293214,6.23140858075402,0.462443925293214,6.27384921144358,0.458782759676198
"30-2",1000,1000,0.7,0.8,6,12,0.5,12.2041276645827,6.26662598479756,0.486515861106255,6.32495285526092,0.481736587071567,6.32495285526103,0.481736587071567,6.3672812516655,0.478268219846319
"30-3",1000,1000,0.7,0.8,6,12,0.5,12.0501245894818,6.07496649541492,0.495858615377506,6.00183789449802,0.501927316192495,6.00183789449788,0.501927316192495,6.03610150785672,0.499083892200961
"30-4",1000,1000,0.7,0.8,6,12,0.5,11.9333913690367,6.21245290592196,0.479405919591203,6.4003901670086,0.463657063689746,6.40039016700858,0.463657063689746,6.42333720984883,0.461734136490713
"30-5",1000,1000,0.7,0.8,6,12,0.5,12.5205268411483,6.28374919098207,0.498124218676585,6.30434287101284,0.496479425267166,6.30434287101307,0.496479425267166,6.23723582448654,0.501839187470283
"30-6",1000,1000,0.7,0.8,6,12,0.5,12.3265032335397,6.38056950767098,0.482369867043084,6.22356013560157,0.495107410618476,6.2235601356016,0.495107410618476,6.2644536929754,0.491789879555606
"30-7",1000,1000,0.7,0.8,6,12,0.5,11.7311262387289,6.08011076775677,0.48171124885827,6.09029283119356,0.480843296094863,6.0902928311934,0.480843296094863,6.1268472094989,0.477727279988526
"30-8",1000,1000,0.7,0.8,6,12,0.5,12.0833002051873,6.0650557376511,0.498062976615659,6.05907300402091,0.498558100756299,6.05907300402083,0.498558100756299,6.12936961868053,0.492740433937971
"30-9",1000,1000,0.7,0.8,6,12,0.5,12.4128373236446,6.14007616397494,0.505344668275076,6.16221326940688,0.503561264138314,6.16221326940708,0.503561264138314,6.13230957472239,0.505970358361077
"30-10",1000,1000,0.7,0.8,6,12,0.5,11.6185633288915,6.3132026599132,0.456627942611943,6.41396632841388,0.447955298185234,6.41396632841389,0.447955298185234,6.35840298532393,0.452737588518134
