"sim","n1","n0","prop_obs_s0","prop_obs_s1","delta.s.true","delta.true","R.true","betahat1","betahat1_star","R.model","betahat1_star.complete","R.model.complete","betahat1_star.ipw","R.model.ipw","betahat1_star.smle","R.model.smle"
"4-1",1000,1500,0.3,0.5,6,12,0.5,11.6239074069748,6.34251792945978,0.454355776642368,6.28031040467684,0.459707464556332,6.22617466919331,0.459707464556332,6.28522145149336,0.459284969207344
"4-2",1000,1500,0.3,0.5,6,12,0.5,11.9419176157308,6.30028831399383,0.472422393393953,6.39633682611867,0.46437942113309,6.31642384847222,0.46437942113309,6.43469062821655,0.461167725714311
"4-3",1000,1500,0.3,0.5,6,12,0.5,12.1113853274154,6.29723357808054,0.480056706326889,6.2577874614555,0.483313651387975,6.23745715111947,0.483313651387975,6.28270509463025,0.481256278717457
"4-4",1000,1500,0.3,0.5,6,12,0.5,11.4270226595081,6.21805761991688,0.455846216009469,6.29156172868693,0.449413734779646,6.35105336303963,0.449413734779646,6.30950615063539,0.447843385049612
"4-5",1000,1500,0.3,0.5,6,12,0.5,11.5852593456603,5.98194632441682,0.483658833528176,5.90455317975823,0.49033914532349,5.74459175471658,0.49033914532349,5.96416853009676,0.485193351987335
"4-6",1000,1500,0.3,0.5,6,12,0.5,11.753096763165,6.17271143006365,0.474801275404338,6.27277663361869,0.466287331754299,6.31184056170174,0.466287331754299,6.21661489355578,0.471065794928271
"4-7",1000,1500,0.3,0.5,6,12,0.5,12.6812954877168,6.36529487626636,0.498056418413101,6.40900338269619,0.494609727460101,6.32668518731076,0.494609727460101,6.3856658180801,0.496450041380608
"4-8",1000,1500,0.3,0.5,6,12,0.5,11.4770035908855,6.13712757097195,0.46526743479929,6.10170407926692,0.468353910413287,6.21751477993079,0.468353910413287,6.11771277956116,0.46695906025336
"4-9",1000,1500,0.3,0.5,6,12,0.5,12.2406269871426,6.29626827314781,0.485625345845328,6.31132759031282,0.4843950724957,6.10228457431256,0.4843950724957,6.22295508045038,0.491614678971355
"4-10",1000,1500,0.3,0.5,6,12,0.5,12.2824959645165,6.26520028614515,0.489908215378616,6.28054221843704,0.488659126241016,6.16889010340336,0.488659126241016,6.2842872304031,0.488354219813457
"4-11",1000,1500,0.3,0.5,6,12,0.5,12.6830649204595,6.50973043220695,0.486738381216841,6.48140898202609,0.488971394321991,6.57509410199485,0.488971394321991,6.47059968236773,0.489823656746425
"4-12",1000,1500,0.3,0.5,6,12,0.5,11.8490696565232,5.89723497204674,0.502303966218971,5.78147921728907,0.512073151320685,5.78525271235669,0.512073151320685,5.82333795919096,0.508540490688646
"4-13",1000,1500,0.3,0.5,6,12,0.5,11.2464140752536,6.14371936887693,0.453717484722934,6.18833943858448,0.449749991670573,6.24137806260237,0.449749991670573,6.2168901616353,0.447211340429405
"4-14",1000,1500,0.3,0.5,6,12,0.5,11.631215022164,6.21709377526674,0.465482001371335,6.34866653603548,0.454169962128829,6.37871082776107,0.454169962128829,6.38617283227197,0.450945338031948
"4-15",1000,1500,0.3,0.5,6,12,0.5,11.8141370100315,6.26140677259966,0.470007266101365,6.35786882588573,0.461842297876926,6.2360322222175,0.461842297876926,6.38368525674056,0.459657082754323
"4-16",1000,1500,0.3,0.5,6,12,0.5,11.1829599931202,6.23927813004529,0.442072748728088,6.33486332594473,0.43352535197819,6.33748191552543,0.43352535197819,6.3391816817003,0.433139196992549
"4-17",1000,1500,0.3,0.5,6,12,0.5,11.6658723417983,6.05094948556341,0.481311872076371,5.93155032971706,0.491546782278375,5.98861797249263,0.491546782278375,5.93607812574759,0.491158659050393
"4-18",1000,1500,0.3,0.5,6,12,0.5,11.6970256022049,6.34586953913715,0.457480067587359,6.31796331970795,0.459865821058219,6.29969191005476,0.459865821058219,6.29403153938682,0.461911792498738
"4-19",1000,1500,0.3,0.5,6,12,0.5,12.3789735840135,6.31679989063635,0.489715375207359,6.38580298814926,0.484141157196101,6.27275996637558,0.484141157196101,6.35585079933111,0.486560759161875
"4-20",1000,1500,0.3,0.5,6,12,0.5,12.107326359481,6.21923924681476,0.486324307930742,6.24246700868457,0.484405819803789,6.39800440881669,0.484405819803789,6.26180784057921,0.48280837117472
"4-21",1000,1500,0.3,0.5,6,12,0.5,11.5747586054577,6.13629766251133,0.469855236581955,6.04771335819579,0.477508467835847,6.08656307943279,0.477508467835847,6.08534366241275,0.474257401830962
"4-22",1000,1500,0.3,0.5,6,12,0.5,12.2073718588617,6.41647094820013,0.474377366202521,6.34701788755357,0.480066802180187,6.35942219249475,0.480066802180187,6.35895068875906,0.479089294380518
"4-23",1000,1500,0.3,0.5,6,12,0.5,11.985907797857,6.13314262004602,0.488303871222624,6.24436061604403,0.479024808019927,6.16250803737307,0.479024808019927,6.28242314523174,0.475849201313315
"4-24",1000,1500,0.3,0.5,6,12,0.5,11.4379639517479,6.21769204613435,0.456398702394565,6.09044657754229,0.467523537997199,6.07412762695826,0.467523537997199,6.1755046755854,0.460087066051498
"4-25",1000,1500,0.3,0.5,6,12,0.5,12.1029230094511,6.0132391589466,0.503158108644422,6.21867348898212,0.486184165252806,6.20984785673994,0.486184165252806,6.24277101165292,0.48419311543352
"4-26",1000,1500,0.3,0.5,6,12,0.5,12.0444444140822,6.1405154897897,0.490178601961059,6.16281329015135,0.488327308568432,6.14703758250388,0.488327308568432,6.2001068413453,0.485230980509469
"4-27",1000,1500,0.3,0.5,6,12,0.5,11.7863547681709,6.07832224370553,0.484291592840897,6.22391667778677,0.471938797006648,6.19187734322105,0.471938797006648,6.17866012014575,0.475778538685156
"4-28",1000,1500,0.3,0.5,6,12,0.5,12.5580368817028,6.18518191913206,0.507472228549995,6.15877636883609,0.509574909928041,5.98757871654956,0.509574909928041,6.1475369336578,0.51046990930447
"4-29",1000,1500,0.3,0.5,6,12,0.5,12.2030512953358,6.17133039579806,0.494279730008441,6.20964942307415,0.491139611496383,6.03819757261364,0.491139611496383,6.24487032328423,0.488253374328508
"4-30",1000,1500,0.3,0.5,6,12,0.5,11.8608766550247,6.30069573057242,0.468783302126052,6.31442437658549,0.467625828997178,6.27257698422996,0.467625828997178,6.39212927556489,0.461074466796942
"4-31",1000,1500,0.3,0.5,6,12,0.5,11.9800834822322,6.58221360419977,0.450570305794452,6.63123367467939,0.446478508725399,6.52613679926779,0.446478508725399,6.62715418803288,0.446819031114292
"4-32",1000,1500,0.3,0.5,6,12,0.5,12.139657540403,6.52235052002831,0.462723680769351,6.60032181180074,0.456300823162955,6.57594764211765,0.456300823162955,6.55053156849469,0.460402276860502
"4-33",1000,1500,0.3,0.5,6,12,0.5,12.5419799094765,6.33121077216309,0.495198460062966,6.34491566302496,0.494105738581926,6.35338484888999,0.494105738581926,6.35770614085968,0.493085925288727
"4-34",1000,1500,0.3,0.5,6,12,0.5,12.0292125512348,6.26873119852147,0.47887435093347,6.22291828287917,0.482682822639093,6.21068403066771,0.482682822639093,6.2551998660238,0.479999223608222
"4-35",1000,1500,0.3,0.5,6,12,0.5,12.2977202665848,6.25477091629284,0.491387771009215,6.26234049468865,0.490772244047166,6.10833727465232,0.490772244047166,6.24778069438468,0.491956187086067
"4-36",1000,1500,0.3,0.5,6,12,0.5,11.7449714647788,6.42423395916869,0.453022599634753,6.65094927635432,0.433719418025031,6.58590964861066,0.433719418025031,6.6253627000124,0.435897931307813
"4-37",1000,1500,0.3,0.5,6,12,0.5,11.7682847241262,6.12575974772728,0.479468767851201,6.20689170591141,0.472574648607316,6.1745889711303,0.472574648607316,6.28581992137609,0.465867790529445
"4-38",1000,1500,0.3,0.5,6,12,0.5,11.8650259069693,6.21960124454051,0.475803820968714,6.2342365364514,0.474570339303723,6.0471634417302,0.474570339303723,6.24503886367945,0.473659904947089
"4-39",1000,1500,0.3,0.5,6,12,0.5,11.5126634213828,6.14380168989063,0.466344019188508,6.0867819417089,0.47129680431691,6.12867073568621,0.47129680431691,6.13793284119659,0.466853792511955
"4-40",1000,1500,0.3,0.5,6,12,0.5,12.4069641479622,6.39443292310783,0.484609381727109,6.44153513412727,0.480812948493506,6.34411122401287,0.480812948493506,6.41293224621236,0.483118338238636
"4-41",1000,1500,0.3,0.5,6,12,0.5,12.3207998102375,6.13192868735134,0.502310825450127,6.15394511286186,0.500523893931913,6.15914063325515,0.500523893931913,6.15052290985845,0.500801652117754
"4-42",1000,1500,0.3,0.5,6,12,0.5,11.9814912154553,6.10906827355385,0.490124545960224,6.01440911963386,0.498024994428433,6.01578762717856,0.498024994428433,6.05700476961816,0.494469873515824
"4-43",1000,1500,0.3,0.5,6,12,0.5,11.8070509590733,6.08048208412462,0.485012633112082,6.12464961837772,0.481271856993965,5.93023161573142,0.481271856993965,6.14274986095248,0.479738854160531
"4-44",1000,1500,0.3,0.5,6,12,0.5,12.076502862578,6.32074794584926,0.47660775492915,6.34191751972516,0.474854799283233,6.29155396124612,0.474854799283233,6.40917899535328,0.469285183940653
"4-45",1000,1500,0.3,0.5,6,12,0.5,11.618585136566,6.39700596173665,0.449416096147197,6.32880172820541,0.455286366298817,6.37642115156988,0.455286366298817,6.35791330713793,0.452780761821995
"4-46",1000,1500,0.3,0.5,6,12,0.5,12.0095186960759,6.42147859729362,0.465300920061698,6.5304919830752,0.456223671544054,6.6929956154091,0.456223671544054,6.50179510270012,0.458613182822674
"4-47",1000,1500,0.3,0.5,6,12,0.5,12.7590689635106,6.25325005047862,0.509897621185201,6.2047941187202,0.513695385104888,6.34255414129546,0.513695385104888,6.24157278775716,0.510812833945228
"4-48",1000,1500,0.3,0.5,6,12,0.5,12.8790583704572,6.42577633453846,0.501067845978686,6.47281346624009,0.49741562775367,6.40261595103232,0.49741562775367,6.5069977146738,0.494761377151613
"4-49",1000,1500,0.3,0.5,6,12,0.5,11.4340022531611,6.1780619155893,0.459676342648847,6.22988202704129,0.455144236540712,6.0902833142027,0.455144236540712,6.24035251440871,0.454228504049534
"4-50",1000,1500,0.3,0.5,6,12,0.5,12.2789632515843,6.4369141235679,0.475777067519329,6.31024830039896,0.486092744875281,6.26930874123711,0.486092744875281,6.32854347792804,0.484602783780503
"4-51",1000,1500,0.3,0.5,6,12,0.5,11.8013922242945,6.03410087772703,0.488695845113498,5.98831993532381,0.492575128297475,6.00202364518561,0.492575128297475,6.05474606785943,0.486946459130893
"4-52",1000,1500,0.3,0.5,6,12,0.5,11.5168749768125,6.17878521761934,0.463501580935851,6.05067347792469,0.474625409227171,5.88233702219832,0.474625409227171,6.06171133730964,0.473667001724512
"4-53",1000,1500,0.3,0.5,6,12,0.5,11.5174039795696,6.34034974091888,0.449498363332064,6.50033356736693,0.435607748161159,6.55161591238209,0.435607748161159,6.48583943214409,0.436866203213057
"4-54",1000,1500,0.3,0.5,6,12,0.5,11.503981276679,6.1033673712761,0.469456075728416,6.25117563438953,0.456607631389145,6.21008034825047,0.456607631389145,6.19108001663881,0.461831528777829
