"sim","n1","n0","prop_obs_s0","prop_obs_s1","delta.s.true","delta.true","R.true","betahat1","betahat1_star","R.model","betahat1_star.complete","R.model.complete","betahat1_star.ipw","R.model.ipw","betahat1_star.smle","R.model.smle"
"30-1",500,1000,0.7,0.8,6,12,0.5,10.9216818635026,6.29565099617085,0.423563964336913,6.24959371836135,0.427781014273463,6.24959371836137,0.427781014273463,6.31362699325247,0.421918064254281
"30-2",500,1000,0.7,0.8,6,12,0.5,11.4838234353289,6.5124968283561,0.432898209813901,6.56278283117319,0.428519354365603,6.56278283117314,0.428519354365603,6.40577691779667,0.442191274197938
"30-3",500,1000,0.7,0.8,6,12,0.5,12.1928527752937,6.42249974802049,0.473257008316024,6.54977388783008,0.462818586549177,6.54977388783003,0.462818586549177,6.50372450418336,0.466595338757654
"30-4",500,1000,0.7,0.8,6,12,0.5,11.9345880012765,6.57527798045625,0.449056977940672,6.44752198306614,0.459761662289763,6.44752198306622,0.459761662289763,6.48473566610772,0.456643525070648
"30-5",500,1000,0.7,0.8,6,12,0.5,12.1356156519056,6.25025910396955,0.484965634768757,6.35538067471215,0.476303398442404,6.35538067471214,0.476303398442404,6.35062251565815,0.476695480656482
"30-6",500,1000,0.7,0.8,6,12,0.5,12.0595947553881,6.41547594080067,0.468018945003581,6.44978675176071,0.465173840200642,6.44978675176072,0.465173840200642,6.44247985121488,0.465779739544197
"30-7",500,1000,0.7,0.8,6,12,0.5,12.3610466389479,6.13337153557228,0.503814546233738,6.07250345712726,0.508738731072038,6.07250345712719,0.508738731072038,6.01837706168453,0.513117518485734
"30-8",500,1000,0.7,0.8,6,12,0.5,12.8409140200627,6.45284006990385,0.497478134358514,6.57839399870615,0.487700487019224,6.57839399870613,0.487700487019224,6.58470600631138,0.487208932633347
"30-9",500,1000,0.7,0.8,6,12,0.5,12.0299570195698,6.29698218290776,0.476558214408905,6.27010202100663,0.478792649815233,6.27010202100657,0.478792649815233,6.26580461156851,0.479149875483714
"30-10",500,1000,0.7,0.8,6,12,0.5,12.3454925385903,6.58061158409801,0.466962410488856,6.30911824274041,0.488953703303536,6.30911824274035,0.488953703303536,6.37878618329507,0.48331051488178
