"sim","n1","n0","prop_obs_s0","prop_obs_s1","delta.s.true","delta.true","R.true","betahat1","betahat1_star","R.model","betahat1_star.complete","R.model.complete","betahat1_star.ipw","R.model.ipw","betahat1_star.smle","R.model.smle"
"30-1",1000,500,0.7,0.8,6,12,0.5,11.5946306911568,6.15183088435085,0.46942416294097,6.00486533523884,0.482099473869511,6.00486533523857,0.482099473869511,6.02179850380362,0.480639041966519
"30-2",1000,500,0.7,0.8,6,12,0.5,12.0625703021231,6.29659156089479,0.47800581441697,6.23544524113566,0.483074909827619,6.23544524113598,0.483074909827619,6.28489408864605,0.478975547397235
"30-3",1000,500,0.7,0.8,6,12,0.5,12.2050055035784,6.11099696369791,0.49930403866625,6.08538867274119,0.501402218052504,6.08538867274138,0.501402218052504,6.08732541281968,0.501243533971786
"30-4",1000,500,0.7,0.8,6,12,0.5,12.5127480089662,6.18808313713904,0.505457703399373,6.09039200936193,0.513265031390563,6.09039200936162,0.513265031390563,6.11463827127226,0.511327306608369
"30-5",1000,500,0.7,0.8,6,12,0.5,11.9593472484825,6.35142845232673,0.46891512384736,6.11671537328498,0.488541034372831,6.11671537328505,0.488541034372831,6.12291617684475,0.488022544238634
"30-6",1000,500,0.7,0.8,6,12,0.5,12.2197228813813,6.15744308503709,0.496106160114407,5.99926144492532,0.509050941403415,5.99926144492501,0.509050941403415,6.04334225450379,0.505443592038264
"30-7",1000,500,0.7,0.8,6,12,0.5,12.0960524685786,5.7703253354877,0.522957977366828,5.50002531784601,0.545304112053648,5.50002531784615,0.545304112053648,5.56248981328286,0.540140072330845
"30-8",1000,500,0.7,0.8,6,12,0.5,12.7251066276462,6.06115554401543,0.523685284424481,6.12921072347495,0.518337181540088,6.12921072347509,0.518337181540088,6.09650436993014,0.520907403896713
"30-9",1000,500,0.7,0.8,6,12,0.5,11.8377504159928,5.95104758447601,0.497282222098875,6.07937210104592,0.486441943155627,6.0793721010459,0.486441943155627,6.10306867488286,0.484440163002793
"30-10",1000,500,0.7,0.8,6,12,0.5,12.6154229019406,6.18646380560053,0.509611064671573,6.17737955750581,0.510331155322939,6.17737955750563,0.510331155322939,6.24986710423513,0.504585208691363
