"sim","n1","n0","prop_obs_s0","prop_obs_s1","delta.s.true","delta.true","R.true","betahat1","betahat1_star","R.model","betahat1_star.complete","R.model.complete","betahat1_star.ipw","R.model.ipw","betahat1_star.smle","R.model.smle"
"30-1",1500,1500,0.7,0.8,6,12,0.5,11.5300654174553,6.05701601039538,0.474676353420711,6.09213928686122,0.471630119492786,6.09213928686167,0.471630119492786,6.0636301667761,0.474102709114174
"30-2",1500,1500,0.7,0.8,6,12,0.5,12.4632834435299,6.26484813409603,0.497335660985203,6.19997645620934,0.502540684058024,6.19997645620928,0.502540684058024,6.2654446652347,0.497287797904709
"30-3",1500,1500,0.7,0.8,6,12,0.5,11.8049418264777,6.25311159608787,0.470297127423145,6.21108104700045,0.473857547263009,6.21108104700064,0.473857547263009,6.2204517496218,0.473063752362611
"30-4",1500,1500,0.7,0.8,6,12,0.5,12.0134747629875,6.2478315524552,0.47993135410712,6.0862195629623,0.493383914060116,6.08621956296213,0.493383914060116,6.15112241082902,0.487981409859859
"30-5",1500,1500,0.7,0.8,6,12,0.5,11.5124912214521,6.00360023285965,0.478514240108807,6.06547747734121,0.473139448216132,6.06547747734143,0.473139448216132,6.02937846755669,0.476275086636186
"30-6",1500,1500,0.7,0.8,6,12,0.5,12.4155133201149,6.1998065300561,0.500640338405376,6.17926328128837,0.502294981933843,6.17926328128853,0.502294981933843,6.2190072230578,0.499093830217866
"30-7",1500,1500,0.7,0.8,6,12,0.5,12.0453920936585,6.40069399293776,0.46861887573527,6.42462458579669,0.466632174706955,6.42462458579642,0.466632174706955,6.39631974908536,0.46898202239072
"30-8",1500,1500,0.7,0.8,6,12,0.5,12.0144598555814,6.20000733941316,0.483954550271948,6.16527325647739,0.486845573535023,6.16527325647697,0.486845573535023,6.24065046107351,0.480571699761072
"30-9",1500,1500,0.7,0.8,6,12,0.5,12.0929900569267,6.11801039493558,0.494086213075876,6.06976644283695,0.498075627759219,6.06976644283696,0.498075627759219,6.08452046738237,0.496855580072422
"30-10",1500,1500,0.7,0.8,6,12,0.5,12.369768463721,6.01200615887963,0.513975853589168,6.04600815929097,0.511227055136629,6.04600815929075,0.511227055136629,6.07102170019711,0.50920490403659
