"sim","n1","n0","prop_obs_s0","prop_obs_s1","delta.s.true","delta.true","R.true","betahat1","betahat1_star","R.model","betahat1_star.complete","R.model.complete","betahat1_star.ipw","R.model.ipw","betahat1_star.smle","R.model.smle"
"4-1",1000,500,0.3,0.5,6,12,0.5,11.5233409482543,6.13158277080361,0.467898867321764,6.19591557108837,0.462316041943807,6.16684677162438,0.462316041943807,6.19506663443797,0.462389712995823
"4-2",1000,500,0.3,0.5,6,12,0.5,11.9785954977849,6.01160853702343,0.49813744540125,6.09875135572418,0.49086256758132,6.08624468491636,0.49086256758132,6.10030627060188,0.490732759802271
"4-3",1000,500,0.3,0.5,6,12,0.5,11.7294297933726,6.19375495325187,0.471947480622503,6.19662217740389,0.471703033603124,6.14024870364083,0.471703033603124,6.20346069090076,0.471120011783876
"4-4",1000,500,0.3,0.5,6,12,0.5,11.5149209139617,5.99099676666764,0.479718809062456,5.89614271927604,0.487956299193768,5.8512639092494,0.487956299193768,5.92636325026566,0.485331832103162
"4-5",1000,500,0.3,0.5,6,12,0.5,12.3537652009358,5.96260639952562,0.517345011618487,6.23253923669197,0.495494763311525,6.29566290931617,0.495494763311525,6.17209491457473,0.500387548720193
"4-6",1000,500,0.3,0.5,6,12,0.5,11.6530362952272,5.86397148692691,0.496785958752342,5.94952541960581,0.489444187001923,6.07144888472041,0.489444187001923,6.008391903744,0.484392586487961
"4-7",1000,500,0.3,0.5,6,12,0.5,12.494576587815,6.11152015274966,0.510866165828318,6.23203028495011,0.501221170549489,6.21474461754513,0.501221170549489,6.12349232863271,0.509907976025014
"4-8",1000,500,0.3,0.5,6,12,0.5,12.1003007503971,5.91046826887339,0.511543688806295,5.89199700175924,0.513070201865364,5.9006353927331,0.513070201865364,5.90803958809197,0.511744401237458
"4-9",1000,500,0.3,0.5,6,12,0.5,12.6126986265152,5.97492049926129,0.526277391049332,6.25728520211808,0.503890056568574,6.1496155171547,0.503890056568574,6.27811918037737,0.502238230985784
"4-10",1000,500,0.3,0.5,6,12,0.5,11.5692212250321,6.1691598634507,0.466761008070052,6.13532110125693,0.469685903491755,6.22617471844803,0.469685903491755,6.19163007036988,0.464818767837791
