"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.7,0.7,0.5,12,6,0.483214123470372,0.494105716787912,0.493058330231452,0.494123036564228,0.491210873357773,0.492274224408128,NA,11.5921089425944,11.57073891621,11.5445844125326,11.5705485781631,11.5541922703081,11.5801160801657,NA,5.9906381807256,5.85357067025027,5.85243089887322,5.85327398000725,5.87864739426645,5.87952341824606,NA
"30-2",1000,1000,0.7,0.7,0.5,12,6,0.506329282850035,0.513636797650507,0.518898962690595,0.513488592922703,0.524483149898799,0.519074442960751,NA,12.2041276645832,12.6871860955546,12.8455983693487,12.6878449075976,12.7331545516438,12.5753309638205,NA,6.02482045636451,6.17058045823792,6.18003070035365,6.17278127877381,6.05482954424945,6.04779804872826,NA
"30-3",1000,1000,0.7,0.7,0.5,12,6,0.511641651205466,0.491250584862856,0.499550154198574,0.491068192914849,0.498096993046917,0.489627840011403,NA,12.0501245894823,11.6173339202609,11.8326338625814,11.6188634502604,11.855930433393,11.6420212581207,NA,5.884778947288,5.91031183738565,5.92163979195361,5.91320917201663,5.95052713474652,5.94176353614025,NA
"30-4",1000,1000,0.7,0.7,0.5,12,6,0.495804376819228,0.499053735962443,0.489944350058572,0.498854156629037,0.488016267919736,0.496947725190936,NA,11.9333913690373,11.8143330595158,11.5886345449738,11.8133112787887,11.6562032379434,11.8808339318564,NA,6.01676369797181,5.91834600825982,5.91084852477031,5.92019184381229,5.96778643564834,5.97668053604907,NA
"30-5",1000,1000,0.7,0.7,0.5,12,6,0.514882496711874,0.509539756251987,0.512573951888572,0.509512837318381,0.515010880879004,0.511955604831762,NA,12.5205268411489,12.4635683644125,12.548218233337,12.4633055661346,12.5400634476795,12.4547098533464,NA,6.07392672103011,6.11288477797976,6.11632842431524,6.11309138476737,6.08179432521146,6.07845133737235,NA
"30-6",1000,1000,0.7,0.7,0.5,12,6,0.500403292451622,0.498473626879932,0.508213100122319,0.498456143634828,0.508171856433435,0.498399158410136,NA,12.3265032335402,12.2004163459961,12.4670202470934,12.2029302032988,12.448674402219,12.1853771912779,NA,6.15828043106111,6.11883056056219,6.13111723803034,6.12030467311754,6.12260842110801,6.11219545423494,NA
"30-7",1000,1000,0.7,0.7,0.5,12,6,0.499150655088929,0.482273539791966,0.48391430802428,0.482287946949973,0.484278554557032,0.482649710430499,NA,11.7311262387293,11.5135633391075,11.5535913105138,11.5137711711071,11.5940274746707,11.5540981056354,NA,5.87552689173667,5.96087639193712,5.96264316629117,5.96081811134207,5.97928860774268,5.97751600066488,NA
"30-8",1000,1000,0.7,0.7,0.5,12,6,0.514179469512394,0.510719016996504,0.513044073889211,0.510783000334915,0.512215596681791,0.509957923575969,NA,12.0833002051878,11.9455692781626,12.0064816482846,11.9456874774718,12.0196137213778,11.9587589382413,NA,5.87031531572532,5.84473987895576,5.84662739037261,5.84403338666553,5.86298010719765,5.86029506155022,NA
"30-9",1000,1000,0.7,0.7,0.5,12,6,0.522648975216262,0.536318805099713,0.53388089790922,0.536293876779887,0.536043598014084,0.538451262624113,NA,12.4128373236452,12.6346806564547,12.5621187920817,12.635231128099,12.5374201249303,12.6107420937164,NA,5.92528061691587,5.85846382396845,5.85544353172284,5.85903404240089,5.81681633134847,5.82047209072775,NA
"30-10",1000,1000,0.7,0.7,0.5,12,6,0.47158142417166,0.480119810765739,0.478165397986395,0.480112609295188,0.479930490776393,0.481878056071614,NA,11.618563328892,11.863216626557,11.815151804648,11.8634138747481,11.7738560185016,11.8221170622715,NA,6.1394646874245,6.16745130474146,6.16555503970881,6.16763928419407,6.12322352121151,6.12529827365307,NA
