"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.7,0.7,0.5,12,6,0.483214123470372,0.494105716787912,0.494105716787905,0.494105716787915,0.492274224408118,0.492274224408128,NA,11.5921089425944,11.57073891621,11.5707389162103,11.5707389162101,11.5801160801659,11.5801160801657,NA,5.9906381807256,5.85357067025027,5.8535706702505,5.85357067025032,5.87952341824626,5.87952341824606,NA
"30-2",1000,1000,0.7,0.7,0.5,12,6,0.506329282850035,0.513636797650507,0.513636797650515,0.513636797650501,0.519074442960766,0.519074442960751,NA,12.2041276645832,12.6871860955546,12.6871860955547,12.6871860955545,12.5753309638206,12.5753309638205,NA,6.02482045636451,6.17058045823792,6.17058045823784,6.17058045823794,6.04779804872816,6.04779804872826,NA
"30-3",1000,1000,0.7,0.7,0.5,12,6,0.511641651205466,0.491250584862856,0.491250584862853,0.491250584862856,0.4896278400114,0.489627840011403,NA,12.0501245894823,11.6173339202609,11.6173339202611,11.617333920261,11.6420212581208,11.6420212581207,NA,5.884778947288,5.91031183738565,5.91031183738578,5.9103118373857,5.94176353614033,5.94176353614025,NA
"30-4",1000,1000,0.7,0.7,0.5,12,6,0.495804376819228,0.499053735962443,0.499053735962447,0.499053735962438,0.496947725190944,0.496947725190936,NA,11.9333913690373,11.8143330595158,11.8143330595157,11.8143330595157,11.8808339318564,11.8808339318564,NA,6.01676369797181,5.91834600825982,5.91834600825974,5.91834600825984,5.97668053604897,5.97668053604907,NA
"30-5",1000,1000,0.7,0.7,0.5,12,6,0.514882496711874,0.509539756251987,0.509539756251978,0.509539756251983,0.511955604831757,0.511955604831762,NA,12.5205268411489,12.4635683644125,12.4635683644122,12.4635683644124,12.4547098533462,12.4547098533464,NA,6.07392672103011,6.11288477797976,6.11288477797973,6.11288477797979,6.07845133737229,6.07845133737235,NA
"30-6",1000,1000,0.7,0.7,0.5,12,6,0.500403292451622,0.498473626879932,0.498473626879928,0.498473626879939,0.498399158410125,0.498399158410136,NA,12.3265032335402,12.2004163459961,12.2004163459959,12.2004163459962,12.1853771912776,12.1853771912779,NA,6.15828043106111,6.11883056056219,6.11883056056215,6.11883056056216,6.11219545423493,6.11219545423494,NA
"30-7",1000,1000,0.7,0.7,0.5,12,6,0.499150655088929,0.482273539791966,0.482273539791965,0.482273539791981,0.482649710430484,0.482649710430499,NA,11.7311262387293,11.5135633391075,11.5135633391078,11.5135633391077,11.5540981056354,11.5540981056354,NA,5.87552689173667,5.96087639193712,5.96087639193727,5.96087639193705,5.97751600066509,5.97751600066488,NA
"30-8",1000,1000,0.7,0.7,0.5,12,6,0.514179469512394,0.510719016996504,0.510719016996477,0.510719016996492,0.509957923575954,0.509957923575969,NA,12.0833002051878,11.9455692781626,11.9455692781625,11.9455692781624,11.9587589382414,11.9587589382413,NA,5.87031531572532,5.84473987895576,5.84473987895604,5.84473987895581,5.86029506155045,5.86029506155022,NA
"30-9",1000,1000,0.7,0.7,0.5,12,6,0.522648975216262,0.536318805099713,0.536318805099723,0.53631880509971,0.538451262624126,0.538451262624113,NA,12.4128373236452,12.6346806564547,12.6346806564548,12.6346806564547,12.6107420937165,12.6107420937164,NA,5.92528061691587,5.85846382396845,5.85846382396838,5.85846382396848,5.82047209072764,5.82047209072775,NA
"30-10",1000,1000,0.7,0.7,0.5,12,6,0.47158142417166,0.480119810765739,0.480119810765749,0.48011981076574,0.481878056071623,0.481878056071614,NA,11.618563328892,11.863216626557,11.8632166265571,11.8632166265569,11.8221170622718,11.8221170622715,NA,6.1394646874245,6.16745130474146,6.16745130474143,6.16745130474139,6.12529827365312,6.12529827365307,NA
"30-11",1000,1000,0.7,0.7,0.5,12,6,0.470289479398218,0.483397897223552,0.483397897223536,0.483397897223548,0.483791976907388,0.4837919769074,NA,11.4856060573566,11.7603651119382,11.7603651119382,11.7603651119381,11.749398069512,11.7493980695119,NA,6.08404636406933,6.07542934624603,6.07542934624624,6.07542934624606,6.06513354999095,6.06513354999077,NA
"30-12",1000,1000,0.7,0.7,0.5,12,6,0.515569655994173,0.493760237234276,0.493760237234263,0.493760237234275,0.491013616283024,0.491013616283036,NA,11.7700320648995,11.4633913689696,11.4633913689695,11.4633913689697,11.5164399221596,11.5164399221598,NA,5.70176068215888,5.80322452711784,5.80322452711791,5.80322452711787,5.86171110927381,5.86171110927377,NA
"30-13",1000,1000,0.7,0.7,0.5,12,6,0.495534978480058,0.504036584995495,0.504036584995509,0.504036584995493,0.505059813019536,0.50505981301952,NA,12.2052128579301,12.0787240123859,12.0787240123859,12.0787240123858,12.1294959363358,12.1294959363357,NA,6.15710296703118,5.99060521007984,5.99060521007965,5.99060521007982,6.0033749867088,6.00337498670898,NA
"30-14",1000,1000,0.7,0.7,0.5,12,6,0.486180515392414,0.485354444810299,0.485354444810298,0.485354444810311,0.487472465159375,0.487472465159388,NA,11.5836836816066,11.605210187809,11.6052101878089,11.6052101878091,11.6117085760882,11.6117085760883,NA,5.9519223791404,5.97256984019813,5.97256984019811,5.97256984019805,5.95132037179022,5.95132037179015,NA
"30-15",1000,1000,0.7,0.7,0.5,12,6,0.462430867448844,0.45648794744238,0.456487947442386,0.456487947442391,0.456219417661996,0.456219417662001,NA,10.9447318553413,10.7169991310574,10.7169991310576,10.7169991310576,10.7266608808765,10.7266608808764,NA,5.88355000948084,5.82481819497924,5.82481819497931,5.82481819497921,5.83294990034533,5.83294990034523,NA
"30-16",1000,1000,0.7,0.7,0.5,12,6,0.480149909699296,0.483979002270755,0.483979002270767,0.483979002270766,0.48460482035355,0.484604820353548,NA,12.0640624605714,12.020467121105,12.020467121105,12.020467121105,12.0254092367412,12.0254092367412,NA,6.27150395952139,6.20281343700417,6.20281343700406,6.20281343700406,6.19783795389231,6.19783795389232,NA
"30-17",1000,1000,0.7,0.7,0.5,12,6,0.51083818612525,0.507236690426677,0.507236690426662,0.507236690426663,0.506265987566906,0.506265987566907,NA,12.3514129267232,11.9967289511143,11.9967289511144,11.9967289511142,12.0215755772532,12.021575577253,NA,6.04183955115194,5.9115478620052,5.9115478620054,5.9115478620053,5.9354607455249,5.93546074552481,NA
"30-18",1000,1000,0.7,0.7,0.5,12,6,0.483218438119464,0.495632502325686,0.49563250232568,0.495632502325678,0.49706064712679,0.497060647126789,NA,11.7587938121596,12.0614427351437,12.061442735144,12.0614427351436,12.0339665996102,12.0339665996099,NA,6.076727832079,6.08339969066645,6.08339969066667,6.08339969066651,6.05235537410579,6.05235537410563,NA
