"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.5,0.5,0.5,12,6,0.483214123470372,0.475718026442792,0.475718026442786,0.475718026442796,0.480027575832348,0.480027575832357,NA,11.5921089425944,11.8167070451018,11.8167070451016,11.8167070451018,11.7456296425424,11.7456296425425,NA,5.9906381807256,6.19528649055331,6.19528649055332,6.19528649055328,6.1074035186082,6.10740351860817,NA
"30-2",1000,1000,0.5,0.5,0.5,12,6,0.506329282850035,0.489915654002313,0.489915654002311,0.489915654002317,0.48883125794772,0.488831257947726,NA,12.2041276645832,11.8197450240834,11.8197450240833,11.8197450240835,11.9125043420561,11.9125043420563,NA,6.02482045636451,6.02906691046899,6.02906691046896,6.02906691046899,6.08929985922116,6.08929985922119,NA
"30-3",1000,1000,0.5,0.5,0.5,12,6,0.511641651205466,0.529438656090716,0.529438656090715,0.529438656090713,0.531684285747196,0.531684285747194,NA,12.0501245894823,12.5797121434357,12.5797121434357,12.5797121434355,12.5540487920619,12.5540487920617,NA,5.884778947288,5.91952625220704,5.91952625220706,5.919526252207,5.87925832681901,5.87925832681896,NA
"30-4",1000,1000,0.5,0.5,0.5,12,6,0.495804376819228,0.475467352770155,0.475467352770147,0.47546735277016,0.478077078447798,0.478077078447812,NA,11.9333913690373,11.8315420271841,11.8315420271841,11.8315420271842,11.7750815943506,11.7750815943506,NA,6.01676369797181,6.20603006033003,6.20603006033014,6.20603006033002,6.14568498723901,6.14568498723889,NA
"30-5",1000,1000,0.5,0.5,0.5,12,6,0.514882496711874,0.513878565162229,0.513878565162231,0.513878565162224,0.512085840984625,0.512085840984618,NA,12.5205268411489,12.3272437728534,12.3272437728536,12.3272437728535,12.3577168426176,12.3577168426174,NA,6.07392672103011,5.99253743045449,5.99253743045454,5.99253743045457,6.02950502061589,6.02950502061592,NA
"30-6",1000,1000,0.5,0.5,0.5,12,6,0.500403292451622,0.484861235910344,0.48486123591034,0.484861235910346,0.486823669970065,0.486823669970072,NA,12.3265032335402,12.2178954193502,12.21789541935,12.2178954193502,12.2792441055094,12.2792441055096,NA,6.15828043106111,6.29391154610073,6.29391154610071,6.29391154610072,6.30141742560702,6.30141742560703,NA
"30-7",1000,1000,0.5,0.5,0.5,12,6,0.499150655088929,0.48480411976309,0.484804119763086,0.484804119763094,0.483282378153937,0.483282378153945,NA,11.7311262387293,11.4911273182886,11.4911273182886,11.4911273182886,11.5029656138719,11.502965613872,NA,5.87552689173667,5.92018145366008,5.92018145366013,5.92018145366007,5.94378503617693,5.94378503617686,NA
"30-8",1000,1000,0.5,0.5,0.5,12,6,0.514179469512394,0.52693447585114,0.526934475851122,0.526934475851141,0.528229592403567,0.528229592403586,NA,12.0833002051878,12.2070737689451,12.207073768945,12.2070737689451,12.188219118783,12.1882191187831,NA,5.87031531572532,5.77474575082979,5.77474575082999,5.77474575082981,5.75004110154289,5.75004110154272,NA
"30-9",1000,1000,0.5,0.5,0.5,12,6,0.522648975216262,0.520696876222132,0.52069687622214,0.520696876222123,0.517000802273127,0.517000802273111,NA,12.4128373236452,12.3339853184555,12.3339853184555,12.3339853184554,12.3320981143242,12.332098114324,NA,5.92528061691587,5.9117176917661,5.91171769176601,5.91171769176614,5.95639349550767,5.95639349550779,NA
"30-10",1000,1000,0.5,0.5,0.5,12,6,0.47158142417166,0.47232441567601,0.472324415676008,0.472324415676008,0.473203752354356,0.473203752354356,NA,11.618563328892,11.4092569955908,11.4092569955908,11.4092569955907,11.3899868069997,11.3899868069996,NA,6.1394646874245,6.02038635185094,6.02038635185098,6.02038635185093,6.00020231066084,6.00020231066079,NA
"30-11",1000,1000,0.5,0.5,0.5,12,6,0.470289479398218,0.4725033441641,0.472503344164103,0.472503344164103,0.476219015058436,0.476219015058436,NA,11.4856060573566,11.6270360777505,11.6270360777503,11.6270360777504,11.5801386285236,11.5801386285237,NA,6.08404636406933,6.13322264829673,6.1332226482966,6.13322264829664,6.06545641660794,6.06545641660798,NA
"30-12",1000,1000,0.5,0.5,0.5,12,6,0.515569655994173,0.548447529758642,0.548447529758634,0.548447529758644,0.551948621951776,0.551948621951786,NA,11.7700320648995,12.201322533015,12.2013225330148,12.201322533015,12.1467170407663,12.1467170407665,NA,5.70176068215888,5.50953732999445,5.50953732999449,5.50953732999445,5.44235330887718,5.44235330887714,NA
"30-13",1000,1000,0.5,0.5,0.5,12,6,0.495534978480058,0.511748487846826,0.511748487846825,0.511748487846836,0.522010158719021,0.522010158719032,NA,12.2052128579301,12.5950210811883,12.5950210811882,12.5950210811884,12.5129542462809,12.5129542462811,NA,6.15710296703118,6.14953808849129,6.14953808849124,6.14953808849122,5.98106501413594,5.98106501413591,NA
"30-14",1000,1000,0.5,0.5,0.5,12,6,0.486180515392414,0.507117710883505,0.50711771088351,0.507117710883515,0.510113437805331,0.510113437805336,NA,11.5836836816066,12.1896680888215,12.1896680888216,12.1896680888217,12.111416088234,12.1114160882341,NA,5.9519223791404,6.00807151118864,6.0080715111886,6.00807151118859,5.93321999077417,5.93321999077416,NA
"30-15",1000,1000,0.5,0.5,0.5,12,6,0.462430867448844,0.462196561708778,0.462196561708778,0.46219656170878,0.462163928304151,0.462163928304153,NA,10.9447318553413,11.2096932359849,11.2096932359849,11.209693235985,11.1729835535037,11.1729835535038,NA,5.88355000948084,6.02861156450253,6.02861156450253,6.02861156450255,6.00923358353876,6.00923358353878,NA
"30-16",1000,1000,0.5,0.5,0.5,12,6,0.480149909699296,0.457392278990318,0.457392278990322,0.457392278990315,0.458643474761476,0.45864347476147,NA,12.0640624605714,11.8349802692541,11.8349802692541,11.834980269254,11.8681476752171,11.868147675217,NA,6.27150395952139,6.42175167209451,6.42175167209447,6.42175167209451,6.42489918647319,6.42489918647323,NA
"30-17",1000,1000,0.5,0.5,0.5,12,6,0.51083818612525,0.521030436131386,0.521030436131396,0.521030436131385,0.521273545017434,0.521273545017423,NA,12.3514129267232,12.8531845285774,12.8531845285774,12.8531845285772,12.8627105949671,12.8627105949669,NA,6.04183955115194,6.15628418797553,6.1562841879754,6.15628418797548,6.15771984459528,6.15771984459535,NA
