"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.3,0.4,0.5,12,6,0.483214123470372,0.621925906382725,0.42464852392699,0.660151067671422,0.42035853045653,0.656607401585871,NA,11.5921089425944,17.8164821892217,10.6984514822753,16.9164007102256,10.7961383871445,16.989605226452,NA,5.9906381807256,6.73595035513831,6.1553698520226,5.74902072021258,6.2578895201191,5.8341046847416,NA
"30-2",1000,1000,0.3,0.4,0.5,12,6,0.531538195485771,0.657864237660463,0.517986945247821,0.693763906897461,0.516456029736636,0.691935993263499,NA,12.6790751379883,19.105842810696,12.3414399012888,18.2473919540154,12.3507453963854,18.2552781493229,NA,5.93966241871348,6.53679209517684,5.94873514686065,5.58801002130838,5.97212846468015,5.62379413076973,NA
"30-3",1000,1000,0.3,0.4,0.5,12,6,0.530159449446341,0.643957135087784,0.492921266201299,0.676746401998174,0.498496977035323,0.681932981136565,NA,12.788484382582,19.4880398770294,12.5851070624558,18.6710117370636,12.4666034885557,18.562151710367,NA,6.00854854305918,6.93857754934106,6.3816401539512,6.03547172234013,6.25203933561268,5.90400825820723,NA
"30-4",1000,1000,0.3,0.4,0.5,12,6,0.496951120143001,0.642367462440043,0.485172461115776,0.677162449981433,0.481872090325004,0.676064290923128,NA,11.712857291309,18.264068597215,11.4299124285068,17.4894748756615,11.4748925772885,17.4671880829192,NA,5.89213974031787,6.53182519859112,5.88443368523037,5.64625921996982,5.94546210481563,5.65824595721953,NA
"30-5",1000,1000,0.3,0.4,0.5,12,6,0.506012113386312,0.660794295664844,0.523405621292882,0.700057030026933,0.523421082252016,0.70094253570566,NA,12.1975486888495,18.7413083307206,11.8345538480248,17.8486910954443,11.8561408647313,17.8591863220222,NA,6.02544129867235,6.3571586924844,5.64028183847531,5.35358941729941,5.6503867819813,5.34092297582412,NA
"30-6",1000,1000,0.3,0.4,0.5,12,6,0.495723566542273,0.644286054216515,0.493166967173588,0.680124359519266,0.496488755822864,0.683613237028407,NA,12.0321697361688,18.9557768885623,12.1432467957482,18.0160202157663,12.1687137051888,18.0826475178801,NA,6.06753964131321,6.74283419242189,6.15459860184867,5.7628860054321,6.127084177735,5.72111031413841,NA
"30-7",1000,1000,0.3,0.4,0.5,12,6,0.481848390215474,0.631835756447511,0.469055292188141,0.659679172432592,0.478975902554105,0.667975062071925,NA,11.7480595345657,18.6763461469498,12.0210530333933,17.9063878316806,11.8444558659596,17.7927360125132,NA,6.08727595967968,6.87596285151622,6.38251449040587,6.0939167256205,6.17124692729933,5.90763207012531,NA
"30-8",1000,1000,0.3,0.4,0.5,12,6,0.462308089998909,0.618325627306867,0.43765391439006,0.659594956603642,0.43796351679729,0.66059384740539,NA,11.0785136064407,17.1882872584403,10.4120526788681,16.1851265109354,10.4886537151932,16.2910624357617,NA,5.95682714102017,6.56032875703456,5.85517706712597,5.50949869233051,5.89500604761823,5.52928682300045,NA
"30-9",1000,1000,0.3,0.4,0.5,12,6,0.476286031757765,0.638591239052339,0.47753232021728,0.675956441897193,0.479686884206328,0.677344221136208,NA,11.7507469917627,18.6545851913733,11.9358366025473,17.7956173271535,11.8720338504454,17.7439242264862,NA,6.15403033686656,6.74193052000681,6.23608885599855,5.76655515732681,6.17717492353318,5.72517969139701,NA
"30-10",1000,1000,0.3,0.4,0.5,12,6,0.467279193099929,0.610218608679634,0.401994274906452,0.645156474378403,0.402514307701022,0.645918501005432,NA,11.3223023715568,17.574912685602,10.6000805782303,16.6467492263436,10.6088913960629,16.6624578620972,NA,6.03162605534235,6.8503739189279,6.33890887223466,5.90699118561436,6.33866082030128,5.89986805674521,NA
