"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,1,0.4,0.5,12,6,0.483214123470372,0.59087208092793,0.446345272635843,0.604528149457314,0.444891570206817,0.603120475824674,NA,11.5921089425944,15.6101709626605,10.9837806885254,15.377130114794,11.0081760750821,15.3969428093404,NA,5.9906381807256,6.38655676231253,6.08122210253324,6.08122210253323,6.11073133592572,6.11073133592571,NA
"30-2",1000,1000,1,0.4,0.5,12,6,0.543071828169962,0.625421506166913,0.522106445606378,0.635319203221591,0.523515995241206,0.636627232158827,NA,13.2260022329462,17.0327547694115,12.8058654487603,16.7813622501027,12.8152117927076,16.8043507307912,NA,6.04333302092009,6.38010362735449,6.11984055639455,6.11984055639455,6.10624343682144,6.10624343682144,NA
"30-3",1000,1000,1,0.4,0.5,12,6,0.528517190216541,0.622997063183314,0.529372527734498,0.637784672251192,0.536784704767544,0.644635601573523,NA,12.3586708580123,16.9463637633821,12.860696757587,16.7099422440613,12.770024969536,16.6456485584425,NA,5.82690086132459,6.38882890715893,6.0525972065963,6.05259720659631,5.91527088638948,5.91527088638949,NA
"30-4",1000,1000,1,0.4,0.5,12,6,0.50455966121139,0.601690825601215,0.490853723998855,0.615613315268162,0.490095094958371,0.614894734408209,NA,11.9144976963659,16.1028890387573,11.945349896544,15.8224274069197,11.9763781439208,15.8575187250017,NA,5.90292277518363,6.41392843846265,6.08193041535602,6.08193041535603,6.10681396021856,6.10681396021857,NA
"30-5",1000,1000,1,0.4,0.5,12,6,0.50134495401822,0.614826781842414,0.515707706992173,0.632318153909862,0.514745273597363,0.631421835034754,NA,12.0058671728398,16.1634126138095,12.0984827316083,15.9355214469027,12.0706503965182,15.8917177207625,NA,5.98678624712359,6.22571365286993,5.85920194400619,5.85920194400619,5.85734015566433,5.85734015566433,NA
"30-6",1000,1000,1,0.4,0.5,12,6,0.502361998444071,0.594121278329085,0.487572180670274,0.611062297785363,0.484902998042046,0.608519888055038,NA,12.3398842803872,16.2863513652003,12.152284639346,16.0107098955856,12.1700604388018,16.012976022024,NA,6.14079535272331,6.61028347279086,6.22716871761421,6.22716871761421,6.26876164567393,6.26876164567394,NA
"30-7",1000,1000,1,0.4,0.5,12,6,0.497505698132117,0.619129380216858,0.511450728172345,0.636295504371991,0.512154522322723,0.636947115233638,NA,11.8128197836396,16.1618629648698,11.8541836272228,15.92323671774,11.8372804427444,15.9061227008479,NA,5.93587463027111,6.15557876428016,5.79135277919101,5.79135277919102,5.77476373199053,5.77476373199054,NA
"30-8",1000,1000,1,0.4,0.5,12,6,0.503921040835138,0.614432994109529,0.501139389353245,0.628698878029291,0.500121893466066,0.627748296467624,NA,11.9176620192297,16.3528743263276,12.0032844550167,16.1269801211877,12.0044440794686,16.1201647151505,NA,5.91210137017807,6.30512879170527,5.98796581299633,5.98796581299633,6.00075877643727,6.00075877643727,NA
"30-9",1000,1000,1,0.4,0.5,12,6,0.51545278200062,0.632042357186759,0.532951907627282,0.645286631582895,0.536656047764235,0.648687130309083,NA,12.4047938806342,16.5195112971208,12.3576325551353,16.2711902764605,12.3205673829357,16.2495054337717,NA,6.01070836471704,6.07848043731529,5.77160871111895,5.77160871111895,5.70866038499648,5.70866038499649,NA
"30-10",1000,1000,1,0.4,0.5,12,6,0.533990969500717,0.630809873717738,0.55227110828211,0.649530197718228,0.553434889341682,0.650601112802534,NA,12.6993637517408,17.3856313062044,13.3911415949878,17.1073254988767,13.3800486964109,17.1009786970202,NA,5.91801818990647,6.41860341743445,5.99560098516122,5.99560098516122,5.97506292672643,5.97506292672643,NA
"30-11",1000,1000,1,0.4,0.5,12,6,0.492006048367954,0.596750022853151,0.480732013880035,0.613130870728038,0.478503623605424,0.611010911457898,NA,11.7071891877737,15.573834350236,11.3623115808107,15.2508541152878,11.4254804135085,15.3175161199078,NA,5.94718129800111,6.28014834582149,5.9000846522351,5.9000846522351,5.95834663421189,5.95834663421188,NA
"30-12",1000,1000,1,0.4,0.5,12,6,0.524235777744814,0.616147351579824,0.516237587942114,0.627311843380594,0.522348884582461,0.633017450274301,NA,12.7670575054893,17.0996049214331,13.0317827392267,16.9157150270827,12.9512782264035,16.8569118492103,NA,6.07410918458633,6.56372863603077,6.30428665134262,6.30428665134264,6.18619249092453,6.18619249092455,NA
"30-13",1000,1000,1,0.4,0.5,12,6,0.503150860697687,0.612399989278921,0.504270658387554,0.623112673637162,0.511252796331892,0.629650284109589,NA,11.9633186590314,16.5039935978713,12.4245841166336,16.3423667316888,12.3054191007203,16.2393513951576,NA,5.94396457893907,6.39694809547552,6.1592309039472,6.15923090394717,6.01423917544119,6.01423917544116,NA
"30-14",1000,1000,1,0.4,0.5,12,6,0.504222609107544,0.6146679412761,0.497342682149369,0.629846133701937,0.492647555714163,0.625456599680182,NA,11.7434295053779,15.737331248594,11.4423308956569,15.5383257656937,11.4550248903346,15.5168529801988,NA,5.82212684030572,6.06409824884068,5.75157135797033,5.75157135797032,5.81173487746636,5.81173487746636,NA
