"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.7,1,0.5,12,6,0.483214123470372,0.509960200016926,0.484887963785021,0.519296971617428,0.486877285826774,0.521158013194272,NA,11.5921089425944,12.5100092158136,11.7278859249809,12.2850837778619,11.6799671933972,12.2412140663602,NA,5.9906381807256,6.13040241390369,6.0411751993139,5.90547697595182,5.99325646773021,5.86160726445016,NA
"30-2",1000,1000,0.7,1,0.5,12,6,0.543071828169962,0.563818090152966,0.545299686779178,0.572190969609114,0.547340132308587,0.574197742300321,NA,13.2260022329462,14.2195143634732,13.413438816932,14.0114399861857,13.3634344601301,13.962471184922,NA,6.04333302092009,6.20229493215708,6.09909483142732,5.99422055487018,6.04909047462535,5.94525175360649,NA
"30-3",1000,1000,0.7,1,0.5,12,6,0.528517190216541,0.549575560792902,0.528890112407219,0.559749791845592,0.527761486052395,0.558705821826873,NA,12.3586708580123,13.1223115855667,12.2752156271854,12.8837953199756,12.301466371573,12.907869341609,NA,5.82690086132459,5.91060983702969,5.78297545430047,5.67209357143803,5.80922619868806,5.69616759307143,NA
"30-4",1000,1000,0.7,1,0.5,12,6,0.50455966121139,0.524535952033427,0.500729021897897,0.533646559786097,0.500142263410117,0.533037172848902,NA,11.9144976963659,12.668988889111,11.8681910613476,12.4526993126578,11.8821146234005,12.466935678676,NA,5.90292277518363,6.02364874086027,5.92544335950167,5.80735916440728,5.93936692155453,5.82159553042544,NA
"30-5",1000,1000,0.7,1,0.5,12,6,0.50134495401822,0.519826653641009,0.492394782661212,0.527762700109469,0.493131117840369,0.528518189065574,NA,12.0058671728398,12.8614410408541,12.0220253048404,12.6680416328811,12.004074216709,12.6499333335886,NA,5.98678624712359,6.17572118358578,6.10244276771594,5.98232177561262,6.08449167958454,5.96421347632013,NA
"30-6",1000,1000,0.7,1,0.5,12,6,0.502361998444071,0.524964115069567,0.503005654563888,0.534135301134057,0.503481043642899,0.534557901143101,NA,12.3398842803872,13.1561253156067,12.3565756181001,12.9302326009694,12.3449084835038,12.9200104783472,NA,6.14079535272331,6.24963163155491,6.14114821114951,6.02373891691719,6.12948107655325,6.01351679429503,NA
"30-7",1000,1000,0.7,1,0.5,12,6,0.497505698132117,0.515217267010013,0.488977482271288,0.523820233410401,0.488636114212804,0.523673340321321,NA,11.8128197836396,12.5456717920685,11.7630229684523,12.3396278365026,11.7712407816591,12.3430891661359,NA,5.93587463027111,6.08192505855436,6.01116961343918,5.87588110298834,6.0193874266459,5.8793424326216,NA
"30-8",1000,1000,0.7,1,0.5,12,6,0.503921040835138,0.526650774502731,0.499702067884378,0.535423497390453,0.499371341442465,0.535038373708098,NA,11.9176620192297,12.6797533696943,11.8588860021522,12.4720001367127,11.8667399714274,12.4809775537637,NA,5.91210137017807,6.0019514370412,5.93297614407162,5.79419820405977,5.94083011334679,5.80317562111072,NA
"30-9",1000,1000,0.7,1,0.5,12,6,0.51545278200062,0.544082948899879,0.520770047919233,0.553153657421216,0.521961581593283,0.554160134733967,NA,12.4047938806342,13.3468994947119,12.5097869857644,13.1280347482611,12.4812296494116,13.1041913349461,NA,6.01070836471704,6.08507905895872,5.99506461772847,5.86621431250766,5.96650728137575,5.84237089919268,NA
"30-10",1000,1000,0.7,1,0.5,12,6,0.533990969500717,0.557316685402793,0.537414811910314,0.566838116013014,0.537133425861029,0.56667780339188,NA,12.6993637517408,13.5405837860126,12.7122169167586,13.313136609652,12.7188764175895,13.3169028835603,NA,5.91801818990647,5.99419051197324,5.88048325347566,5.76674333561297,5.8871427543066,5.77050960952137,NA
"30-11",1000,1000,0.7,1,0.5,12,6,0.492006048367954,0.528179571295477,0.506018452216312,0.537576962443637,0.509610925797379,0.540735378636921,NA,11.7071891877737,12.7896223268961,12.0050814671165,12.5660467423019,11.9204523200044,12.4926489083806,NA,5.94718129800111,6.03440508924504,5.93028872439549,5.81082950465049,5.84565957728346,5.73743167072932,NA
"30-12",1000,1000,0.7,1,0.5,12,6,0.524235777744814,0.546915875411314,0.523004761245551,0.555491906344751,0.522951495719944,0.555606171947587,NA,12.7670575054893,13.5765108542449,12.7451803693313,13.3669082016695,12.7464785370138,13.3641591720495,NA,6.07410918458633,6.15130153536432,6.07939035323768,5.94169888278884,6.08068852092026,5.93894985316884,NA
"30-13",1000,1000,0.7,1,0.5,12,6,0.503150860697687,0.529727214234489,0.505304006860237,0.538959330282327,0.505506614029344,0.539196096584319,NA,11.9633186590314,12.8675780409064,12.0074294528584,12.6471625715864,12.002616872326,12.6416090782809,NA,5.94396457893907,6.05127177135217,5.94002723823744,5.83085630203248,5.93521465770503,5.82530280872695,NA
"30-14",1000,1000,0.7,1,0.5,12,6,0.504222609107544,0.532196486904264,0.508983719809147,0.541976664184638,0.50925764643237,0.54219322809061,NA,11.7434295053779,12.586217939733,11.7800321682401,12.3590947979552,11.7736957598309,12.3541583035376,NA,5.82212684030572,5.88787696879569,5.78418757577784,5.66075382701771,5.77785116736867,5.65581733260014,NA
"30-15",1000,1000,0.7,1,0.5,12,6,0.49094173517488,0.516051717870613,0.492924931505561,0.525174711652072,0.492498813852036,0.524859300706934,NA,12.2963757189812,13.088143729367,12.2621739460401,12.8607850024433,12.2727833701485,12.8685136115152,NA,6.25957168714231,6.33398467408968,6.21784269357901,6.10662594716587,6.2284521176874,6.11435455623768,NA
"30-16",1000,1000,0.7,1,0.5,12,6,0.525598013244826,0.54698337448744,0.526202797014043,0.556135993444432,0.525941870154726,0.556061096102537,NA,12.7708615290615,13.5892079859163,12.7746837088614,13.3655633304921,12.7810214018422,13.3673635736188,NA,6.05852208196198,6.15613714516813,6.0526094102888,5.93249248974443,6.05894710326975,5.93429273287121,NA
"30-17",1000,1000,0.7,1,0.5,12,6,0.52504869235873,0.549726082402312,0.528674462122066,0.559281637281912,0.528680703647881,0.559201152002073,NA,12.5514329805382,13.3823125678006,12.5697339620495,13.1536702995167,12.5695855656386,13.1555634945347,NA,5.9613195068784,6.02570630642035,5.9244366206455,5.79706403813652,5.92428822423452,5.79895723315447,NA
"30-18",1000,1000,0.7,1,0.5,12,6,0.520084627345288,0.543960154048234,0.520145944785233,0.552618333472328,0.519995358010779,0.552617568198337,NA,12.5152288539091,13.3474765550865,12.5183204411161,13.1383542008804,12.5219456532795,13.1383723950915,NA,6.00625071928278,6.08698115202644,6.00696682814747,5.87785879782071,6.0105920403109,5.87787699203187,NA
"30-19",1000,1000,0.7,1,0.5,12,6,0.503988432791437,0.531589860567278,0.508824840551362,0.540778679283593,0.509965755543092,0.541667415032631,NA,11.6265696669545,12.5743436674821,11.7597307091211,12.3606825730952,11.7334213875267,12.3404018986807,NA,5.76691304176565,5.88995007056026,5.77608760612562,5.67628897617304,5.74977828453118,5.65600830175855,NA
"30-20",1000,1000,0.7,1,0.5,12,6,0.507459770833898,0.529513739680038,0.507489253242678,0.5382244411505,0.508282882439972,0.538760642239198,NA,12.7368026531118,13.5745598800195,12.7794443385223,13.3548672580073,12.7594906070419,13.3415758372876,NA,6.2733876976071,6.38664391343977,6.29401367430924,6.1669512914272,6.27405994282888,6.15365987070758,NA
"30-21",1000,1000,0.7,1,0.5,12,6,0.483218438119464,0.501996534971818,0.473444040651033,0.510866399322252,0.472415994778427,0.510146792301287,NA,11.7587938121596,12.5167397363893,11.6707472515835,12.2994191537111,11.696144494003,12.316768568645,NA,6.076727832079,6.23337975957781,6.14530151537687,6.01605917689959,6.17069875779633,6.03340859183345,NA
"30-22",1000,1000,0.7,1,0.5,12,6,0.500968299091446,0.528152710682261,0.50315544690244,0.536649735489781,0.503388205269282,0.537025452752962,NA,11.9485878967223,12.806586891603,11.9836058225214,12.6038142462052,11.9780648017129,12.5949962831646,NA,5.96272414155669,6.04275331021497,5.95398927938797,5.83998066481685,5.94844825857949,5.83116270177628,NA
"30-23",1000,1000,0.7,1,0.5,12,6,0.530265008463448,0.549805519025693,0.526129917109684,0.559122890566501,0.526559171215288,0.559327163501707,NA,12.4179185347409,13.2429405466683,12.4224223415876,13.0222566872738,12.4122955104864,13.0175008041877,NA,5.8331308578181,5.96189874598096,5.88661430470663,5.74121488658634,5.87648747360547,5.73645900350019,NA
"30-24",1000,1000,0.7,1,0.5,12,6,0.49098320558629,0.521609831917851,0.496615238412269,0.529207205375746,0.497722227206474,0.530515856102777,NA,12.3202524644816,13.1974772306609,12.3696435018128,13.0080123817231,12.3421320586897,12.9759248490607,NA,6.27121541583804,6.31354335063622,6.22669004508525,6.1240785016983,6.19917860196226,6.09199096903599,NA
"30-25",1000,1000,0.7,1,0.5,12,6,0.484797712500732,0.506410182262443,0.47991160305398,0.515220836552741,0.479408120145175,0.514824283378136,NA,11.7302187481393,12.5710817745806,11.7336502249871,12.3561070536201,11.7459731125184,12.3656245795722,NA,6.04343553190819,6.20495796187918,6.10253533583885,5.98998324091871,6.11485822337018,5.99950076687088,NA
"30-26",1000,1000,0.7,1,0.5,12,6,0.4905899331605,0.514339681073678,0.48945909426273,0.523067214489626,0.48847574209929,0.522176616134969,NA,12.2378572284951,13.0351350068841,12.1893591253277,12.8176398682049,12.2138975652825,12.8395009945451,NA,6.23408766873995,6.33064782469099,6.22316644820166,6.11315268601179,6.2477048881564,6.13501381235196,NA
"30-27",1000,1000,0.7,1,0.5,12,6,0.499857801428764,0.521756724249418,0.500503528994299,0.531499369922696,0.499569571566114,0.530856936385345,NA,12.2074675444841,12.9526792194221,12.1236569011921,12.7152502189456,12.1463223717575,12.7306379865656,NA,6.1054696566853,6.19453173964291,6.05572383782934,5.9571027391666,6.0783893083947,5.97249050678649,NA
"30-28",1000,1000,0.7,1,0.5,12,6,0.516176460615758,0.534296962558423,0.511725974106765,0.543656793872353,0.510408034679979,0.542293609272528,NA,12.261366438291,12.9958086662123,12.1755247246464,12.772067183949,12.206963501049,12.8041728274516,NA,5.9323377078611,6.05218756986462,5.94499247466572,5.82844608760098,5.97643125106837,5.86055173110365,NA
"30-29",1000,1000,0.7,1,0.5,12,6,0.463231134155809,0.482534293714176,0.453197180495227,0.490704619887221,0.453871820178519,0.49159348718075,NA,11.4151862778816,12.2565411862212,11.4666334501801,12.0524674213002,11.4495893297581,12.0306749354832,NA,6.12731659177869,6.34233974154923,6.26998750078621,6.13826597662795,6.25294338036425,6.11647349081096,NA
