"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,1,0.8,0.5,12,6,0.483214123470372,0.53282234846063,0.491987347497723,0.53619562725599,0.491102899577809,0.535315450581977,NA,11.5921089425944,12.8147424326226,11.6454643854818,12.7554710557994,11.6449155404661,12.7528745266576,NA,5.9906381807256,5.98676127475453,5.9160432520894,5.9160432520894,5.92606375320449,5.92606375320449,NA
"30-2",1000,1000,1,0.8,0.5,12,6,0.543071828169962,0.584807549386931,0.555985280819829,0.587426855781839,0.560460737609791,0.591818063473741,NA,13.2260022329462,14.59834863134,13.5208787752231,14.5512844851463,13.4694731024007,14.5042240786004,NA,6.04333302092009,6.06112414315,6.00346919244981,6.00346919244977,5.92036227221395,5.9203622722139,NA
"30-3",1000,1000,1,0.8,0.5,12,6,0.528517190216541,0.563135729974869,0.529812022395065,0.566430145981282,0.529111764219814,0.565739723376872,NA,12.3586708580123,13.3814554312443,12.2719210012853,13.3083738720284,12.2786950283135,13.3143493679098,NA,5.82690086132459,5.84587975884435,5.77010971692187,5.77010971692185,5.78189303956551,5.78189303956549,NA
"30-4",1000,1000,1,0.8,0.5,12,6,0.50455966121139,0.540786611485519,0.505012764050012,0.544067275147277,0.504307924052758,0.543367762803686,NA,11.9144976963659,12.8736480116408,11.7892689572445,12.7991199949565,11.8051874501181,12.8149907024187,NA,5.90292277518363,5.9117515259683,5.83553765501747,5.83553765501749,5.85173787409539,5.85173787409541,NA
"30-5",1000,1000,1,0.8,0.5,12,6,0.50134495401822,0.528074330443493,0.490834162718289,0.531182025083066,0.489549405057508,0.52990156839869,NA,12.0058671728398,12.7841459709349,11.711765332802,12.7197145177286,11.7265574987728,12.7331381036227,NA,5.98678624712359,6.03316664704159,5.96323080172305,5.96323080172305,5.98582825187593,5.98582825187593,NA
"30-6",1000,1000,1,0.8,0.5,12,6,0.502361998444071,0.533131746150068,0.499621897296044,0.536694175925175,0.498885364118542,0.535961529166492,NA,12.3398842803872,13.3148267910544,12.264064570463,13.2453965444129,12.2692661506963,13.249567064117,NA,6.14079535272331,6.21626993425388,6.1366693612071,6.13666936120708,6.1483088396389,6.14830883963887,NA
"30-7",1000,1000,1,0.8,0.5,12,6,0.497505698132117,0.537421651656046,0.50089289358388,0.540517828416039,0.501652371233203,0.541272230337654,NA,11.8128197836396,13.1324801725107,12.0379945640921,13.0761300557644,12.0224664250344,13.0608348373031,NA,5.93587463027111,6.07480098785972,6.00824863393699,6.00824863393696,5.99136763484434,5.99136763484431,NA
"30-8",1000,1000,1,0.8,0.5,12,6,0.503921040835138,0.543566089219542,0.506246529310106,0.546637322410039,0.506233424302064,0.546624329362235,NA,11.9176620192297,13.0864445827845,11.9521859020343,13.0170249188393,11.9556474772333,13.0207673181513,NA,5.91210137017807,5.97309707913204,5.90143327146024,5.90143327146023,5.90329911508515,5.90329911508514,NA
"30-9",1000,1000,1,0.8,0.5,12,6,0.51545278200062,0.551965332947061,0.517281659009219,0.554280460555421,0.518286085997041,0.555274089203816,NA,12.4047938806342,13.5910138564991,12.5007064472643,13.5383795041959,12.4768313277993,13.514533575318,NA,6.01070836471704,6.08924536810845,6.03432027743616,6.03432027743614,6.01026325326893,6.0102632532689,NA
"30-10",1000,1000,1,0.8,0.5,12,6,0.533990969500717,0.55798055479173,0.524502626359292,0.561454900443702,0.522609500898206,0.559585361223858,NA,12.6993637517408,13.5492875639123,12.4307604420292,13.4781894690466,12.4505172036413,13.495824385944,NA,5.91801818990647,5.98904857196782,5.91079394254171,5.9107939425417,5.9437586219218,5.94375862192179,NA
"30-11",1000,1000,1,0.8,0.5,12,6,0.492006048367954,0.537130019412334,0.503559520001767,0.540624973816837,0.505213234746438,0.542267452009011,NA,11.7071891877737,13.1402193868209,12.0853388269414,13.0604649060653,12.0692579144281,13.04628457972,NA,5.94718129800111,6.08221309249547,5.99965140818809,5.99965140818805,5.97170908249084,5.9717090824908,NA
"30-12",1000,1000,1,0.8,0.5,12,6,0.524235777744814,0.557067503759614,0.523097083493077,0.559689374490708,0.522076032606139,0.558680571439795,NA,12.7670575054893,13.7291334735125,12.6230744751844,13.6721230052906,12.6280298955947,13.6754417718719,NA,6.07410918458633,6.08107936064035,6.01998103249953,6.0199810324995,6.03523814807089,6.03523814807087,NA
"30-13",1000,1000,1,0.8,0.5,12,6,0.503150860697687,0.539163164383148,0.500367284053899,0.541602462317501,0.499581548720864,0.540822065116542,NA,11.9633186590314,12.826558678943,11.7169078376944,12.770902991831,11.7209814146844,12.7736873255823,NA,5.94396457893907,5.91095071345797,5.85415048543741,5.85415048543739,5.8653953670079,5.86539536700788,NA
"30-14",1000,1000,1,0.8,0.5,12,6,0.504222609107544,0.540745940177051,0.503390941202943,0.543828218582024,0.502604510661982,0.543047695513536,NA,11.7434295053779,12.6857371240146,11.5944242866521,12.6222102436718,11.6018391059346,12.628675646581,NA,5.82212684030572,5.8259762760504,5.75789613228802,5.75789613228799,5.77070243931729,5.77070243931727,NA
