"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.5,1,0.5,12,6,0.483214123470372,0.520393137557173,0.471347650588066,0.538740705813718,0.467579987596874,0.535176029093374,NA,11.5921089425944,12.8190553126492,11.282528845969,12.3824844543589,11.3734411337221,12.4649611567427,NA,5.9906381807256,6.14810689798072,5.96453538172942,5.71153603969022,6.05544766948256,5.79401274207401,NA
"30-2",1000,1000,0.5,1,0.5,12,6,0.543071828169962,0.57377291713497,0.539372981390913,0.592324881944565,0.534694401825759,0.587303633893107,NA,13.2260022329462,14.4903338788825,12.9058987044306,14.0364880716325,13.0188254037607,14.1564953120301,NA,6.04333302092009,6.17617273893641,5.94480564269274,5.72232693168649,6.0577323420229,5.84233417208407,NA
"30-3",1000,1000,0.5,1,0.5,12,6,0.528517190216541,0.565332401209159,0.527583152258995,0.582611343196203,0.529509898284934,0.584377855401516,NA,12.3586708580123,14.0523350341952,12.4949411084858,13.6355743846236,12.4494753330525,13.5943554911384,NA,5.82690086132459,6.10809472671802,5.90282069118036,5.69133407714629,5.85735491574708,5.65011518366111,NA
"30-4",1000,1000,0.5,1,0.5,12,6,0.50455966121139,0.547320870188471,0.507488013978168,0.566349794985224,0.506139053598761,0.564464021462194,NA,11.9144976963659,13.3870486291466,11.8759395842823,12.9372539194627,11.9075913049973,12.9804749751446,NA,5.90292277518363,6.0600375241867,5.84904259053014,5.6102428145032,5.88069431124512,5.65346387018511,NA
"30-5",1000,1000,0.5,1,0.5,12,6,0.50134495401822,0.551999810706553,0.509958639668636,0.569605379440768,0.511085108534755,0.570076424161394,NA,12.0058671728398,13.6789182856998,12.1009750464767,13.256125340302,12.0743036146311,13.2451720231802,NA,5.98678624712359,6.12815798132312,5.92997827311131,5.70536503592491,5.90330684126579,5.6944117188031,NA
"30-6",1000,1000,0.5,1,0.5,12,6,0.502361998444071,0.543443928261032,0.504276806946766,0.561261860947321,0.503044055451908,0.560464138082071,NA,12.3398842803872,13.7983461827849,12.245845158551,13.3603010908705,12.2758546254383,13.3793171472827,NA,6.14079535272331,6.29971872970666,6.07054946363237,5.861673637792,6.10055893051977,5.88068969420424,NA
"30-7",1000,1000,0.5,1,0.5,12,6,0.497505698132117,0.542336301475909,0.498926433244998,0.559402544079349,0.499316021371064,0.560002450572418,NA,11.8128197836396,13.2574520761302,11.7591343049516,12.8529939701935,11.7499593157625,12.8392251116283,NA,5.93587463027111,6.06745455016762,5.8921913681332,5.66299644423072,5.8830163789441,5.64922758566553,NA
"30-8",1000,1000,0.5,1,0.5,12,6,0.503921040835138,0.553449959916122,0.508958475753363,0.570675683769201,0.507907126505545,0.569925883968839,NA,11.9176620192297,13.4061522885853,11.847689389621,13.0014904397914,11.8722136750232,13.0185953216901,NA,5.91210137017807,5.98651784183833,5.8177074566802,5.58185599304472,5.84223174208234,5.59896087494328,NA
"30-9",1000,1000,0.5,1,0.5,12,6,0.51545278200062,0.55063493654632,0.501513135613748,0.566797845298651,0.499348956227759,0.564955222906456,NA,12.4047938806342,13.7849983966443,12.1299014422988,13.3919029163342,12.1824724596766,13.4355811038917,NA,6.01070836471704,6.19449667921694,6.0465965352858,5.80140119890726,6.09916755266369,5.84507938646481,NA
"30-10",1000,1000,0.5,1,0.5,12,6,0.533990969500717,0.569130539928934,0.530546358831066,0.586275370401983,0.531795381945574,0.587283952805972,NA,12.6993637517408,14.3434092246536,12.7930217134562,13.9239556163708,12.7629748563999,13.9000430668085,NA,5.91801818990647,6.18013698820485,6.00573062493526,5.76068337992224,5.97568376787897,5.73677083035996,NA
"30-11",1000,1000,0.5,1,0.5,12,6,0.492006048367954,0.526668863389695,0.47388006678373,0.542571064046858,0.472943551792345,0.542462225059662,NA,11.7071891877737,13.076471048221,11.4679411945504,12.6932131115643,11.4906498218449,12.6957598630162,NA,5.94718129800111,6.18950090410621,6.03351245540499,5.80624296744933,6.05622108269948,5.80878971890126,NA
"30-12",1000,1000,0.5,1,0.5,12,6,0.524235777744814,0.565224650050266,0.522022006410604,0.580264551663999,0.523729527521138,0.582029845711078,NA,12.7670575054893,14.3496017718654,12.7925761487037,13.9776738327443,12.7508683726777,13.9352796074467,NA,6.07410918458633,6.23885313200208,6.11456988039697,5.86692519288134,6.072862104371,5.82453096758378,NA
"30-13",1000,1000,0.5,1,0.5,12,6,0.503150860697687,0.548801612620011,0.504838752455472,0.566140880775623,0.50501561709519,0.566325270462981,NA,11.9633186590314,13.6555710862563,12.0258649248428,13.2373401883946,12.0216532723805,13.2330302464829,NA,5.94396457893907,6.16137165287163,5.95474227898715,5.74314075501032,5.95053062652487,5.73883081309869,NA
"30-14",1000,1000,0.5,1,0.5,12,6,0.504222609107544,0.543062086581702,0.495677844131722,0.55936543092678,0.495069731774012,0.559438751669283,NA,11.7434295053779,13.2051438843231,11.628132151324,12.8202648839968,11.6424154136696,12.8185846440463,NA,5.82212684030572,6.03393089289099,5.86432467527694,5.64905189256445,5.87860793762255,5.647371652614,NA
"30-15",1000,1000,0.5,1,0.5,12,6,0.49094173517488,0.531968876558633,0.48915978393962,0.548630162283366,0.49012150440385,0.549552927229854,NA,12.2963757189812,13.9026089799733,12.37401512458,13.4804022613886,12.3497347298963,13.4577670572891,NA,6.25957168714231,6.50685369966293,6.32114455977488,6.0846469810779,6.29686416509103,6.06201177697838,NA
"30-16",1000,1000,0.5,1,0.5,12,6,0.525598013244826,0.562372590105946,0.525426102112016,0.580332341364672,0.524272421275679,0.578819330444178,NA,12.7708615290615,14.2667663474673,12.7515830336003,13.8252476579104,12.7796433632719,13.8613863104823,NA,6.05852208196198,6.24352800420577,6.05156846449799,5.8020093146488,6.07962879416967,5.83814796722083,NA
