"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.5,0.6,0.5,12,6,0.483214123470372,0.63654058955513,0.493495535270165,0.63803093648658,0.514174480816877,0.657513417334462,NA,11.5921089425944,15.5571304960905,11.7346077499605,15.5663395603997,11.2404464210719,15.0752974649893,NA,5.9906381807256,5.65438547832296,5.94363121720833,5.63453335300977,5.46089571836733,5.16308711145064,NA
"30-2",1000,1000,0.5,0.6,0.5,12,6,0.531538195485771,0.646998613873999,0.52075470722819,0.64663502845968,0.546241179749757,0.670752952396855,NA,12.6790751379883,16.0953680445587,12.4350443108276,16.0954903882301,11.951101657899,15.6427348320735,NA,5.93966241871348,5.68168722993735,5.95943645137301,5.68758250296441,5.42291778897898,5.15032425989907,NA
"30-3",1000,1000,0.5,0.6,0.5,12,6,0.530159449446341,0.667592658287534,0.560033020359593,0.669214119213852,0.590331971822049,0.696800161290776,NA,12.788484382582,17.2964153007491,13.5317930567364,17.2739251413318,12.916941911963,16.6930200657162,NA,6.00854854305918,5.74945543127684,5.95354212029132,5.71397054250942,5.291658123163,5.061320991495,NA
"30-4",1000,1000,0.5,0.6,0.5,12,6,0.496951120143001,0.622616742306982,0.491914130015238,0.622980142625688,0.515788644577902,0.64519992249799,NA,11.712857291309,15.7193201007165,12.0891921531311,15.7110234072795,11.5729497770386,15.2269751772346,NA,5.89213974031787,5.93220822832772,6.14234771253659,5.923367804217,5.60375369777173,5.402531973004,NA
"30-5",1000,1000,0.5,0.6,0.5,12,6,0.506012113386312,0.640301826747398,0.514896038263786,0.640362473369715,0.540626883707261,0.663962770070234,NA,12.1975486888495,16.1841990481247,12.493889704658,16.1876245626788,11.9523127252083,15.6818623076599,NA,6.02544129867235,5.82142683316694,6.06083539322487,5.82167725974147,5.49057114348431,5.26968957000605,NA
"30-6",1000,1000,0.5,0.6,0.5,12,6,0.495723566542273,0.641487745347272,0.503811774789673,0.640834080324907,0.525976275715819,0.661577697623457,NA,12.0321697361688,15.7923446973071,11.9305165308569,15.8008062560564,11.4305445059007,15.3090945756149,NA,6.06753964131321,5.66174910368464,5.91978182328836,5.67511111056448,5.41834927728314,5.18093903357984,NA
"30-7",1000,1000,0.5,0.6,0.5,12,6,0.481848390215474,0.635397433597969,0.498283017363807,0.633883225054978,0.524421133761135,0.659080725724558,NA,11.7480595345657,15.6822196099129,11.8925510604395,15.6979828280947,11.3752409579837,15.1986207050641,NA,6.08727595967968,5.7177775166545,5.96669483389055,5.74729484616437,5.40982419799178,5.18150274075815,NA
"30-8",1000,1000,0.5,0.6,0.5,12,6,0.462308089998909,0.611756457955266,0.459139426976003,0.61021279500858,0.480741192498191,0.631368269025961,NA,11.0785136064407,14.8034363880363,11.1444002446715,14.8325716974538,10.6366583768911,14.3261756912625,NA,5.95682714102017,5.74733857772511,6.0275667023418,5.78154666478534,5.52317854458861,5.2810829433083,NA
"30-9",1000,1000,0.5,0.6,0.5,12,6,0.476286031757765,0.633096033761311,0.490850070722274,0.637019889904865,0.508355323593174,0.653516506761689,NA,11.7507469917627,15.4504410962329,11.5355179944204,15.3794296041712,11.1217693279273,14.9689714461986,NA,6.15403033686656,5.6688281183451,5.87330817104107,5.58242705092243,5.4679586823002,5.18650151686341,NA
"30-10",1000,1000,0.5,0.6,0.5,12,6,0.467279193099929,0.62595960384154,0.483422633044255,0.626166859660088,0.511485154073041,0.652543814971905,NA,11.3223023715568,15.5161715042938,11.8027376172823,15.5058276670371,11.197350841243,14.9352996526286,NA,6.03162605534235,5.80367493632865,6.0970271212052,5.79659225033797,5.47007212099994,5.18936223955377,NA
