"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.5,0.8,0.5,12,6,0.483214123470372,0.584452608558414,0.47090353928181,0.58528881654696,0.486497112057705,0.600687897804599,NA,11.5921089425944,13.8167933679496,11.384708095522,13.8080283151968,10.9951600006674,13.4239701690316,NA,5.9906381807256,5.74153244213888,6.02360875965042,5.72634376374835,5.64604641373033,5.36035374800437,NA
"30-2",1000,1000,0.5,0.8,0.5,12,6,0.531538195485771,0.624145672435184,0.531613897446205,0.623917122283223,0.552866285385776,0.644635650780511,NA,12.6790751379883,14.9716100337573,12.6170089548611,14.9760658193418,12.2094074485014,14.5872115479823,NA,5.93966241871348,5.62714442180051,5.90963165025374,5.63224193021392,5.45923770568701,5.18377493867574,NA
"30-3",1000,1000,0.5,0.8,0.5,12,6,0.530159449446341,0.623074716254606,0.534781667351775,0.622960739035453,0.558998145297665,0.645925690846726,NA,12.788484382582,15.5026690898576,13.068805079419,15.51025507994,12.5435338191075,15.0077276309628,NA,6.00854854305918,5.84334794550552,6.07984770875196,5.8479751127122,5.53172167874788,5.31385079289366,NA
"30-4",1000,1000,0.5,0.8,0.5,12,6,0.496951120143001,0.590299025799566,0.49044128997893,0.590825766618011,0.509392501443213,0.608783424257819,NA,11.712857291309,14.2736511576686,11.8896826742894,14.2596974460658,11.462708643608,13.8576449679193,NA,5.89213974031787,5.84792878469399,6.05849136607079,5.83470077075307,5.6236908143258,5.42134041220027,NA
"30-5",1000,1000,0.5,0.8,0.5,12,6,0.506012113386312,0.610211315360945,0.515711023344859,0.609922645591749,0.536967649459932,0.629954472263924,NA,12.1975486888495,14.8056638901219,12.4276632946029,14.8120908409674,11.9743469459609,14.3875228996139,NA,6.02544129867235,5.77108025293859,6.0185803391579,5.77786120849924,5.54451001257055,5.32403850420249,NA
"30-6",1000,1000,0.5,0.8,0.5,12,6,0.495723566542273,0.60470816349814,0.503564353903598,0.60452657657912,0.522199392931104,0.622662668019015,NA,12.0321697361688,14.5058394656939,12.0428226165116,14.5085028998031,11.6150227472352,14.0882914965608,NA,6.06753964131321,5.73403992239529,5.97848642645231,5.73772731049688,5.54966491974802,5.31603832548266,NA
"30-7",1000,1000,0.5,0.8,0.5,12,6,0.481848390215474,0.601350265339678,0.500225716295073,0.600402076121185,0.522598127772848,0.622776190835308,NA,11.7480595345657,14.5488373050726,12.073401618106,14.5636231875968,11.6236108462299,14.1218913839998,NA,6.08727595967968,5.79989013128341,6.03397564557085,5.81959358991704,5.54913358002998,5.32711366048246,NA
"30-8",1000,1000,0.5,0.8,0.5,12,6,0.462308089998909,0.567518654929429,0.450127074531337,0.56591201305328,0.467314827895601,0.583306269538831,NA,11.0785136064407,13.3231467651185,10.9945627400835,13.3594049983659,10.5640177782018,12.9290010782832,NA,5.95682714102017,5.76201243355108,6.04561237813845,5.79915722254658,5.62729562829537,5.38743369044629,NA
"30-9",1000,1000,0.5,0.8,0.5,12,6,0.476286031757765,0.597798670644412,0.491425428378777,0.599990491773299,0.506783045720701,0.615039544628877,NA,11.7507469917627,14.1727307645171,11.6781854985914,14.1298844960825,11.3175959880537,13.7760023823944,NA,6.15403033686656,5.70029115408764,5.93922818725933,5.65208814857805,5.58203022299144,5.30321615032022,NA
"30-10",1000,1000,0.5,0.8,0.5,12,6,0.467279193099929,0.585552030452379,0.476810744567445,0.586076507469319,0.49954365301048,0.608137333815686,NA,11.3223023715568,13.9178839717601,11.5736791448808,13.9009710974881,11.0747891741109,13.430408708045,NA,6.03162605534235,5.76823875249537,6.0552245744255,5.75393850624031,5.54244853375462,5.26287576427955,NA
