"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.3,0.8,0.5,12,6,0.483214123470372,0.613974631198326,0.456375910426306,0.615377304475234,0.480106709773387,0.638793713731637,NA,11.5921089425944,14.4467379831682,11.0940783224459,14.4252742537102,10.5222554421474,13.8655658103192,NA,5.9906381807256,5.57680735793364,6.0310082276989,5.54828786714602,5.47045000242291,5.00832953335498,NA
"30-2",1000,1000,0.3,0.8,0.5,12,6,0.531538195485771,0.653669917858676,0.526734906629567,0.655273516740475,0.554914855928777,0.682306450282165,NA,12.6790751379883,15.5852359988532,12.2299999897402,15.5460278045812,11.6830354797585,15.0254009498939,NA,5.93966241871348,5.39763606367473,5.78803208706479,5.35912749372808,5.19994552969751,4.77347296370551,NA
"30-3",1000,1000,0.3,0.8,0.5,12,6,0.530159449446341,0.656969231805227,0.549390510087823,0.657245337802857,0.590516611077368,0.691600023947514,NA,12.788484382582,16.4172201087417,13.2388568415957,16.4153500793504,12.357165064136,15.6509963756393,NA,6.00854854305918,5.63161162552434,5.96555452841177,5.62643777129559,5.06005382793878,4.82676690744471,NA
"30-4",1000,1000,0.3,0.8,0.5,12,6,0.496951120143001,0.61836997605807,0.483015685232092,0.61990176645865,0.513138637099122,0.645884585154383,NA,11.712857291309,15.0775384111674,11.8645445993619,15.0389860923205,11.1831327762435,14.4534792164848,NA,5.89213974031787,5.75404134483918,6.13378345973439,5.71629204794398,5.44463526494339,5.11819978870803,NA
"30-5",1000,1000,0.3,0.8,0.5,12,6,0.506012113386312,0.640646016927352,0.514290541938277,0.638524899001242,0.549267439779964,0.670254057836403,NA,12.1975486888495,15.6109431897491,12.3776307202729,15.6621875123049,11.627448505903,14.9696975221287,NA,6.02544129867235,5.60985461475716,6.01193230923191,5.66149081287192,5.24086963389228,4.93619701333841,NA
"30-6",1000,1000,0.3,0.8,0.5,12,6,0.495723566542273,0.632730599533649,0.495727276333887,0.631434537967419,0.527947026263709,0.661281841813997,NA,12.0321697361688,15.3723939598865,12.0950476313372,15.4021486842465,11.3586989452976,14.7092857676978,NA,6.06753964131321,5.64580991338008,6.09920261192578,5.67670004610383,5.36190761490299,4.98230218346617,NA
"30-7",1000,1000,0.3,0.8,0.5,12,6,0.481848390215474,0.636147343135408,0.508153377165349,0.635386688144085,0.543058058306259,0.667767113709263,NA,11.7480595345657,15.3931094116924,11.9927958710023,15.4028748563415,11.287246130287,14.7412350687174,NA,6.08727595967968,5.60082375685164,5.89861614749781,5.61609321347288,5.15761616314848,4.89752307437022,NA
"30-8",1000,1000,0.3,0.8,0.5,12,6,0.462308089998909,0.605257617359591,0.451044678334502,0.603547388777102,0.479076557926084,0.631040562182036,NA,11.0785136064407,14.0081186873424,10.787937108337,14.0461653503962,10.1316077772134,13.4009996624324,NA,5.95682714102017,5.52959814695119,5.92209548541429,5.56863893083317,5.27779199704885,4.94442530164978,NA
"30-9",1000,1000,0.3,0.8,0.5,12,6,0.476286031757765,0.634586211722994,0.499481870383304,0.634256055654902,0.53267312905873,0.664702221567749,NA,11.7507469917627,15.2403086722127,12.0326929812397,15.257882640354,11.2761991383883,14.5503259843082,NA,6.15403033686656,5.56901892642415,6.02258098522202,5.58047817923766,5.26967085945364,4.87869197800358,NA
"30-10",1000,1000,0.3,0.8,0.5,12,6,0.467279193099929,0.614236242576668,0.46483892135364,0.616028697520449,0.498121120972641,0.647209661864691,NA,11.3223023715568,14.5705934010624,11.4028484136251,14.5235399584828,10.667628092662,13.8584743861707,NA,6.03162605534235,5.62080685828144,6.10236065667655,5.57662255447244,5.35385722902595,4.88913586473669,NA
