"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.7,0.8,0.5,12,6,0.483214123470372,0.568390029879402,0.489307819559561,0.568794702426089,0.501142101390291,0.580409631146507,NA,11.5921089425944,13.4953082325447,11.693087888861,13.4964343827917,11.3913708102937,13.1967043988558,NA,5.9906381807256,5.82470958301688,5.97156855004413,5.81973400421847,5.68267530470712,5.5372100663664,NA
"30-2",1000,1000,0.7,0.8,0.5,12,6,0.531538195485771,0.603553405220043,0.538700239150303,0.602641001317375,0.557031900385289,0.620568414771521,NA,12.6790751379883,14.7023055027253,13.008780700378,14.7235537293044,12.6608965714722,14.3893912589785,NA,5.93966241871348,5.82867895197006,6.00094742603052,5.85053656692621,5.60837329368346,5.45978953586705,NA
"30-3",1000,1000,0.7,0.8,0.5,12,6,0.530159449446341,0.593697969399661,0.526468844713082,0.594525472552345,0.53787068080465,0.605951363668886,NA,12.788484382582,14.6296793495056,12.7849338934234,14.6137918085915,12.5545921251578,14.384836588261,NA,6.00854854305918,5.94406842673598,6.05406451681966,5.92552032780704,5.80184511157448,5.66832524145016,NA
"30-4",1000,1000,0.7,0.8,0.5,12,6,0.496951120143001,0.56717602931079,0.493724549946051,0.56761767210614,0.503583910536581,0.577622511187297,NA,11.712857291309,13.5020984546748,11.7182037257744,13.4904309446711,11.5041458407261,13.2744971668552,NA,5.89213974031787,5.84403186578897,5.93263886509031,5.83302393614826,5.7108430908701,5.60684877858764,NA
"30-5",1000,1000,0.7,0.8,0.5,12,6,0.506012113386312,0.582517496869485,0.511973155820024,0.582707159039042,0.523942209583531,0.594536714708451,NA,12.1975486888495,14.1249484552553,12.3519207395854,14.1197977211397,12.1078391473841,13.8825259328578,NA,6.02544129867235,5.89691883768948,6.02806889810105,5.89209050484846,5.76403115122172,5.62885457288166,NA
"30-6",1000,1000,0.7,0.8,0.5,12,6,0.495723566542273,0.572034946828234,0.495628471006609,0.571617201164139,0.50647229913971,0.582291339999488,NA,12.0321697361688,13.9030088592319,12.1046047138485,13.9115452492594,11.8475554041303,13.6589689638774,NA,6.06753964131321,5.9500019256887,6.10521798738438,5.95946669000944,5.84709677941533,5.70546962288979,NA
"30-7",1000,1000,0.7,0.8,0.5,12,6,0.481848390215474,0.570434397298151,0.496857744934419,0.569534361434887,0.512899942272983,0.585366127544169,NA,11.7480595345657,13.9550587949121,12.1991150102307,13.9692557879726,11.8863031588347,13.6705087120892,NA,6.08727595967968,5.99461324197616,6.13789023605185,6.01328461304902,5.78981895482922,5.66825596573472,NA
"30-8",1000,1000,0.7,0.8,0.5,12,6,0.462308089998909,0.543299281509605,0.460383916456929,0.542611960633807,0.47131922688067,0.553124544017116,NA,11.0785136064407,12.8735460790084,11.1681560250845,12.8883415077368,10.8820833957632,12.6121480013605,NA,5.95682714102017,5.87935774380234,6.02651661465408,5.89497325290565,5.75314826282113,5.63605938903158,NA
"30-9",1000,1000,0.7,0.8,0.5,12,6,0.476286031757765,0.569771560987663,0.49142543729219,0.571620550882068,0.500025668476135,0.580100974799947,NA,11.7507469917627,13.6179395505513,11.7728331429376,13.5824724940897,11.5636409165799,13.3761566989436,NA,6.15403033686656,5.85882487539804,5.98736346750153,5.81845208467761,5.78152363724903,5.6166351588096,NA
"30-10",1000,1000,0.7,0.8,0.5,12,6,0.467279193099929,0.55656070873808,0.475154464441272,0.556301146512632,0.488279007147897,0.569714591254919,NA,11.3223023715568,13.2095041150403,11.4286029492941,13.2114307797166,11.1494580726178,12.9329118871508,NA,6.03162605534235,5.85761314269488,5.99825123561033,5.86189668988797,5.70541175468286,5.56484327762681,NA
