"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,1,0.8,0.5,12,6,0.483214123470372,0.526479948419544,0.47914282327375,0.526635930017003,0.480406150067854,0.527897564192121,NA,11.5921089425944,12.6490401758941,11.5014048276082,12.6553526698992,11.4457501217903,12.5971418913892,NA,5.9906381807256,5.98957415653261,5.99058924689366,5.99058924689366,5.94714137114233,5.94714137114233,NA
"30-2",1000,1000,1,0.8,0.5,12,6,0.543071828169962,0.578070715079322,0.544112816590845,0.577972428178816,0.546536786147466,0.580355214485654,NA,13.2260022329462,14.4197931716205,13.3518444526769,14.4230736740277,13.2786680323384,14.3487723176277,NA,6.04333302092009,6.0841330216059,6.08693476084801,6.08693476084797,6.0213874816251,6.02138748162506,NA
"30-3",1000,1000,1,0.8,0.5,12,6,0.528517190216541,0.569540463914965,0.533878212297893,0.570387580487865,0.535830585000484,0.572309537347268,NA,12.3586708580123,13.4326204147348,12.3614629481991,13.4119661032406,12.3156285215144,13.3660639770316,NA,5.82690086132459,5.78219955213311,5.76194720802795,5.76194720802793,5.71653808618269,5.71653808618267,NA
"30-4",1000,1000,1,0.8,0.5,12,6,0.50455966121139,0.549713075975542,0.510413054497678,0.549711362130761,0.513495847426632,0.552763526771838,NA,11.9144976963659,12.9154524312323,11.8731463055343,12.9093584522485,11.8186782574157,12.8563665853522,NA,5.90292277518363,5.81565934764378,5.81293743322871,5.81293743322873,5.74983605016129,5.74983605016131,NA
"30-5",1000,1000,1,0.8,0.5,12,6,0.50134495401822,0.53001420915207,0.488263188617867,0.530447966182362,0.488963884049664,0.531146365465692,NA,12.0058671728398,12.683422571737,11.6308814555242,12.6758053654286,11.5951191810704,12.6383251271179,NA,5.98678624712359,5.9610283880363,5.95195018961351,5.95195018961352,5.92552467027548,5.92552467027549,NA
"30-6",1000,1000,1,0.8,0.5,12,6,0.502361998444071,0.536479180070556,0.49795690604509,0.536896760052953,0.49987678346603,0.53880564385469,NA,12.3398842803872,13.1676342242959,12.1453916322786,13.1666321165457,12.0880412401389,13.1083782489063,NA,6.14079535272331,6.10347261217664,6.09750999236321,6.09750999236318,6.04551006661357,6.04551006661354,NA
"30-7",1000,1000,1,0.8,0.5,12,6,0.497505698132117,0.539279584226109,0.496563772852531,0.539247320656211,0.499207877404124,0.541874072043938,NA,11.8128197836396,12.9033566017112,11.8167609244235,12.9114507708734,11.7487005705707,12.8428808269584,NA,5.93587463027111,5.94483981841918,5.9489855368954,5.94898553689537,5.88365669647948,5.88365669647944,NA
"30-8",1000,1000,1,0.8,0.5,12,6,0.503921040835138,0.546455540878554,0.503907506550354,0.546407408231318,0.506134452383915,0.548614469085296,NA,11.9176620192297,12.9842793728458,11.8775518903121,12.9904333542277,11.8143512819955,12.9262031367905,NA,5.91210137017807,5.88894796523909,5.89236433334247,5.89236433334246,5.83470106561153,5.83470106561152,NA
"30-9",1000,1000,1,0.8,0.5,12,6,0.51545278200062,0.559113120848854,0.521925195843725,0.559093876853904,0.524867013126479,0.561998917205548,NA,12.4047938806342,13.5747189126626,12.5181082723572,13.5733931704351,12.4465166654973,13.5016804107399,NA,6.01070836471704,5.98491545675785,5.98459216071424,5.98459216071421,5.91375063944876,5.91375063944874,NA
"30-10",1000,1000,1,0.8,0.5,12,6,0.533990969500717,0.565841132140673,0.530400561624552,0.56646505438683,0.533054093735384,0.569080364581833,NA,12.6993637517408,13.7297605029756,12.6733259388211,13.7275825246384,12.6108380721468,13.6651447935079,NA,5.91801818990647,5.96089727595161,5.9513867432194,5.95138674321939,5.88857921235489,5.88857921235489,NA
