"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.7,1,0.5,12,6,0.483214123470372,0.529933844559688,0.491127096268249,0.53051173791797,0.501467353529953,0.54056191487633,NA,11.5921089425944,12.4223905097737,11.7681276877107,12.4088586377032,11.5254688846542,12.1781519938792,NA,5.9906381807256,5.83934534830753,5.98848130793137,5.82581347623686,5.74582250487484,5.59510683241286,NA
"30-2",1000,1000,0.7,1,0.5,12,6,0.543071828169962,0.578954611068456,0.546905333605484,0.57883109842766,0.55617150389476,0.587918217338156,NA,13.2260022329462,14.0507832879006,13.3675899220161,14.0537814843576,13.1448773887288,13.8365601434904,NA,6.04333302092009,5.91601751424693,6.0567836962146,5.91901571070459,5.8340711629273,5.70179436983733,NA
"30-3",1000,1000,0.7,1,0.5,12,6,0.528517190216541,0.561958819046471,0.525920792002009,0.562216998380134,0.535230481113845,0.571102898845545,NA,12.3586708580123,13.1355471560143,12.4382757362413,13.1295150957578,12.2219269215199,12.9252304308824,NA,5.82690086132459,5.75391058869126,5.89672790989789,5.74787852843419,5.68037909517655,5.54359386355881,NA
"30-4",1000,1000,0.7,1,0.5,12,6,0.50455966121139,0.53984436841412,0.501121042663594,0.539600688732842,0.510021557290416,0.548498267348969,NA,11.9144976963659,12.6417143019428,11.9709224873121,12.6474232066496,11.7620149045406,12.4422604030979,NA,5.90292277518363,5.81715602893874,5.97204132882517,5.82286493364576,5.76313374605372,5.61770213009399,NA
"30-5",1000,1000,0.7,1,0.5,12,6,0.50134495401822,0.536705884109419,0.496622663640374,0.536710882112802,0.503945868261203,0.544358328002771,NA,12.0058671728398,12.6815798880057,11.9445415742521,12.681461793551,11.7709667370339,12.5033056271381,NA,5.98678624712359,5.87530134230935,6.01261152168385,5.87518324785445,5.83903668446559,5.69702708144158,NA
"30-6",1000,1000,0.7,1,0.5,12,6,0.502361998444071,0.537711186943867,0.499711427171734,0.537110735711811,0.508364974299146,0.5456827115487,NA,12.3398842803872,12.9980135420828,12.332344521467,13.012544387823,12.12241950715,12.808133997484,NA,6.14079535272331,6.00883625245701,6.1697310402712,6.02336709819677,5.95980602595421,5.81895670785786,NA
"30-7",1000,1000,0.7,1,0.5,12,6,0.497505698132117,0.53720763355107,0.497706030321155,0.536536667028572,0.507797612224603,0.546637047611389,NA,11.8128197836396,12.5552347303856,11.9185064808888,12.5709356930672,11.6816471861164,12.3386586541491,NA,5.93587463027111,5.81046679219696,5.98659393292868,5.82616775487843,5.74973463815622,5.59389071596033,NA
"30-8",1000,1000,0.7,1,0.5,12,6,0.503921040835138,0.538474464938488,0.49804659452326,0.538116271436677,0.505970618424894,0.546201280651015,NA,11.9176620192297,12.5950023908922,11.9003164932501,12.6033861701068,11.7139452122003,12.4168276669931,NA,5.91210137017807,5.81291521755756,5.97340439003792,5.82129899677236,5.78703310898797,5.6347404936585,NA
"30-9",1000,1000,0.7,1,0.5,12,6,0.51545278200062,0.55284211374951,0.51570149668365,0.553751929537276,0.523187374146338,0.561111663269746,NA,12.4047938806342,13.1782587590571,12.4337395305059,13.1566068473717,12.2558349113811,12.9840402629324,NA,6.01070836471704,5.89276233116197,6.02164144524932,5.87111041947627,5.8437368261246,5.69854383503704,NA
"30-10",1000,1000,0.7,1,0.5,12,6,0.533990969500717,0.570347796411143,0.535372684066398,0.570486392266277,0.543550237997813,0.578545570813403,NA,12.6993637517408,13.3956971012206,12.6804417787084,13.3924427061633,12.4896682507608,13.2058850823631,NA,5.91801818990647,5.75549077814829,5.89167962849359,5.7522363830914,5.70090610054605,5.56567875929112,NA
"30-11",1000,1000,0.7,1,0.5,12,6,0.492006048367954,0.536751257436814,0.497368580975497,0.536288665680544,0.508111851165762,0.547125912779869,NA,11.7071891877737,12.5596475474134,11.8745134054072,12.5704812453625,11.6234444614343,12.3214902759504,NA,5.94718129800111,5.81824093337606,5.96850352318531,5.82907463132472,5.71743457921251,5.58008366191277,NA
"30-12",1000,1000,0.7,1,0.5,12,6,0.524235777744814,0.56120078029939,0.524426578922273,0.560779394005324,0.533631883197601,0.569848953395754,NA,12.7670575054893,13.5525085433469,12.8556255081397,13.5626923008309,12.6338622511487,13.346832216183,NA,6.07410918458633,5.94683017380647,6.11379380300008,5.95701393129029,5.89203054600916,5.74115384664239,NA
"30-13",1000,1000,0.7,1,0.5,12,6,0.503150860697687,0.537503478696088,0.498338837237504,0.538135018571477,0.506926568546966,0.546608028423283,NA,11.9633186590314,12.8347918981476,12.094419933586,12.8197293532535,11.889531030187,12.6210098184877,NA,5.94396457893907,5.93604660455291,6.06730076682064,5.92098405965913,5.86241186342164,5.72226452489327,NA
"30-14",1000,1000,0.7,1,0.5,12,6,0.504222609107544,0.547092505156304,0.508919441093182,0.546929674964974,0.517609195414022,0.555463673942405,NA,11.7434295053779,12.4529640650288,11.7627869990109,12.4566715225216,11.5653103504981,12.2652904709384,NA,5.82212684030572,5.64004075807076,5.77647601377612,5.64374821556342,5.57899936526334,5.4523671639802,NA
"30-15",1000,1000,0.7,1,0.5,12,6,0.49094173517488,0.534529619923421,0.497332939074592,0.534594276065315,0.504801064993472,0.542183949051732,NA,12.2963757189812,12.9494304618706,12.2389336905888,12.9478643017924,12.0578685061972,12.7666157493501,NA,6.25957168714231,6.02757631886213,6.15210882710922,6.02601015878374,5.97104364271762,5.84476160634143,NA
"30-16",1000,1000,0.7,1,0.5,12,6,0.525598013244826,0.55963019584848,0.5239520958707,0.559626491561587,0.532010706881131,0.567913677461704,NA,12.7708615290615,13.477926017734,12.7915265785107,13.478015230995,12.5977674387178,13.2813395349928,NA,6.05852208196198,5.93527164079822,6.08937941831427,5.93536085405963,5.89562027852147,5.73868515805751,NA
"30-17",1000,1000,0.7,1,0.5,12,6,0.52504869235873,0.56203101527639,0.526365742860734,0.5617905719232,0.535156461591384,0.570468951014419,NA,12.5514329805382,13.2941888013347,12.6165463627142,13.2998786428752,12.4093013448797,13.0975514372933,NA,5.9613195068784,5.82244237204455,5.97562856416725,5.82813221358518,5.76838354633266,5.62580500800318,NA
"30-18",1000,1000,0.7,1,0.5,12,6,0.520084627345288,0.556382208230939,0.519128235319919,0.556360780226416,0.528401571917902,0.565469732380616,NA,12.5152288539091,13.3266001197673,12.6271318839768,13.3271133882389,12.4055283717044,13.1124316267659,NA,6.00625071928278,5.91191691692046,6.07203119189604,5.91243018539238,5.85042767962364,5.69774842391945,NA
"30-19",1000,1000,0.7,1,0.5,12,6,0.503988432791437,0.545863636574605,0.509808567574396,0.546336111834573,0.518042158337928,0.554625187213604,NA,11.6265696669545,12.4534958831854,11.718191562142,12.4427260135444,11.5319465003098,12.256764942492,NA,5.76691304176565,5.65558533232293,5.74415710728403,5.64481546268166,5.5579120454518,5.45885439162924,NA
"30-20",1000,1000,0.7,1,0.5,12,6,0.507459770833898,0.537676089769957,0.500463894031826,0.537621103760284,0.507871418765995,0.545264503230219,NA,12.7368026531118,13.3975115937547,12.7120063622126,13.3988818444708,12.5265962405369,13.2110592266751,NA,6.2733876976071,6.19398994737699,6.35010615722231,6.19536019809278,6.16469603554664,6.00753758029711,NA
"30-21",1000,1000,0.7,1,0.5,12,6,0.483218438119464,0.522726729803506,0.480119622454264,0.522367412639087,0.488040755412493,0.530474506256597,NA,11.7587938121596,12.4323698255542,11.720885491397,12.4409215915426,11.5306499601716,12.2507904639556,NA,6.076727832079,5.93363780293445,6.0934583744378,5.94218956892274,5.9032228432124,5.75205844133571,NA
"30-22",1000,1000,0.7,1,0.5,12,6,0.500968299091446,0.536043419680025,0.495599042722866,0.536109473468756,0.503151684479191,0.543944375259798,NA,11.9485878967223,12.6681062323208,11.9402581284218,12.6665454010843,11.7610269047096,12.4840981808113,NA,5.96272414155669,5.87745124667772,6.02267763011203,5.87589041544089,5.84344640639989,5.69344319516792,NA
