"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.3,1,0.5,12,6,0.483214123470372,0.585856688617102,0.465235038216446,0.584802437278419,0.488686036821402,0.610630425233835,NA,11.5921089425944,13.4155401601112,11.2111063424063,13.4397249963414,10.6731093067106,12.8712615838007,NA,5.9906381807256,5.5559562258987,5.99530685474828,5.58014106212925,5.45730981905259,5.01167764958854,NA
"30-2",1000,1000,0.3,1,0.5,12,6,0.543071828169962,0.627732460598764,0.534686254837717,0.626135711376759,0.559753782421423,0.649918780115954,NA,13.2260022329462,15.1260638589335,12.9265067784951,15.1646378138443,12.3476173177948,14.6097044366809,NA,6.04333302092009,5.63094257359112,6.01488128096719,5.669516528502,5.43599182026688,5.11458315133859,NA
"30-3",1000,1000,0.3,1,0.5,12,6,0.528517190216541,0.630056663752411,0.534798222223234,0.6295243551107,0.564635894192408,0.657380956127757,NA,12.3586708580123,14.4602195862037,12.1702458432145,14.4724467538808,11.5271202343238,13.8591749953891,NA,5.82690086132459,5.34946187659293,5.6616200022437,5.36168904427006,5.01849439335297,4.7484172857783,NA
"30-4",1000,1000,0.3,1,0.5,12,6,0.50455966121139,0.613889997879343,0.512870335931951,0.616167106022201,0.539447007142697,0.640500731802643,NA,11.9144976963659,13.952717685983,11.7802981935752,13.9011540001793,11.199924018337,13.3730273914796,NA,5.90292277518363,5.38728385532383,5.73853270165775,5.33572016951989,5.15815852641951,4.80759356082012,NA
"30-5",1000,1000,0.3,1,0.5,12,6,0.50134495401822,0.611537417545646,0.512229378116876,0.612731270468438,0.542598394106357,0.638609125757396,NA,12.0058671728398,14.2940608504682,12.1496439106657,14.2662101316501,11.4696331804511,13.6881117199325,NA,5.98678624712359,5.55270779173257,5.92623936596391,5.52485707291443,5.24622863574934,4.94675866119683,NA
"30-6",1000,1000,0.3,1,0.5,12,6,0.502361998444071,0.608800106393254,0.508623021121706,0.605626530446924,0.540569178550145,0.635326209572327,NA,12.3398842803872,14.3917618315426,12.3577309151374,14.4671768717989,11.6274228751338,13.7908778234216,NA,6.14079535272331,5.6300556973131,6.07230448287108,5.70547073756935,5.34199644286755,5.02917168919209,NA
"30-7",1000,1000,0.3,1,0.5,12,6,0.497505698132117,0.60921247034877,0.497012101053878,0.61121488254347,0.524266682070665,0.637767082577666,NA,11.8128197836396,13.7240664196429,11.5602464902131,13.6791047560052,10.9592743412733,13.1096016635876,NA,5.93587463027111,5.36319401290167,5.81466409341158,5.31823234926365,5.21369194447179,4.748729256846,NA
"30-8",1000,1000,0.3,1,0.5,12,6,0.503921040835138,0.618448126695311,0.51809381549089,0.621035459699987,0.545169825773966,0.645820969574624,NA,11.9176620192297,14.0936290992609,11.9597189794813,14.0349127874077,11.3657362262881,13.4962767166233,NA,5.91210137017807,5.37745058448447,5.763462541203,5.31873427263071,5.16947978800976,4.78009820184621,NA
"30-9",1000,1000,0.3,1,0.5,12,6,0.51545278200062,0.615619369441284,0.514887061255103,0.616867326721969,0.540969361818655,0.641070413932422,NA,12.4047938806342,14.618707068844,12.3394540260374,14.5891326026174,11.7445195040243,14.0383318777171,NA,6.01070836471704,5.61914784107543,5.98602880507855,5.58957337484849,5.39109428306555,5.0387726499483,NA
"30-10",1000,1000,0.3,1,0.5,12,6,0.533990969500717,0.629336273047863,0.530798098985127,0.627899198194942,0.561847231868519,0.657483964979226,NA,12.6993637517408,14.8860374268325,12.7433054764901,14.9201071471109,12.0390774182734,14.2487479750926,NA,5.91801818990647,5.51771411217873,5.97918315478238,5.55178383245735,5.27495509656568,4.88042466043899,NA
