"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.5,1,0.5,12,6,0.483214123470372,0.491070325449308,0.491070325449301,0.491070325449326,0.491372703019142,0.491372703019167,NA,11.5921089425944,11.5992597394849,11.5992597394849,11.5992597394851,11.5921218664398,11.5921218664401,NA,5.9906381807256,5.90320748424501,5.90320748424507,5.90320748424491,5.89606961119997,5.89606961119982,NA
"30-2",1000,1000,0.5,1,0.5,12,6,0.531538195485771,0.511166633232691,0.511166633232699,0.511166633232709,0.510448756495725,0.510448756495736,NA,12.6790751379883,12.6280031175796,12.62800311758,12.6280031175799,12.645762686111,12.645762686111,NA,5.93966241871348,6.1729892795145,6.17298927951459,6.17298927951444,6.19074884804558,6.19074884804544,NA
"30-3",1000,1000,0.5,1,0.5,12,6,0.530159449446341,0.51686416752502,0.516864167525012,0.516864167525033,0.518690146757234,0.518690146757256,NA,12.788484382582,12.9412513793047,12.9412513793045,12.9412513793048,12.8956934360792,12.8956934360795,NA,6.00854854305918,6.25238225840837,6.25238225840839,6.25238225840826,6.206824315183,6.20682431518286,NA
"30-4",1000,1000,0.5,1,0.5,12,6,0.496951120143001,0.500890572837904,0.500890572837907,0.500890572837914,0.503685294791767,0.503685294791774,NA,11.712857291309,11.9727473841858,11.9727473841858,11.9727473841858,11.9063160225626,11.9063160225627,NA,5.89213974031787,5.97571108847747,5.97571108847743,5.97571108847735,5.90927972685424,5.90927972685417,NA
"30-5",1000,1000,0.5,1,0.5,12,6,0.506012113386312,0.514155209833814,0.514155209833806,0.514155209833828,0.517576840396013,0.517576840396036,NA,12.1975486888495,12.5250251112853,12.5250251112852,12.5250251112855,12.442223862527,12.4422238625272,NA,6.02544129867235,6.0852181970186,6.08521819701868,6.08521819701852,6.0024169482604,6.00241694826023,NA
"30-6",1000,1000,0.5,1,0.5,12,6,0.495723566542273,0.5032663529339,0.503266352933911,0.503266352933921,0.505274706776654,0.505274706776664,NA,12.0321697361688,12.2347406903686,12.2347406903688,12.2347406903688,12.1861103351364,12.1861103351364,NA,6.06753964131321,6.07740736403478,6.0774073640348,6.07740736403467,6.02877700880241,6.02877700880228,NA
"30-7",1000,1000,0.5,1,0.5,12,6,0.481848390215474,0.4753969243714,0.475396924371407,0.475396924371391,0.472400448583675,0.472400448583659,NA,11.7480595345657,11.533368720164,11.5333687201642,11.5333687201637,11.6065258482418,11.6065258482413,NA,6.08727595967968,6.05044070295674,6.05044070295677,6.05044070295669,6.12359783103434,6.12359783103427,NA
"30-8",1000,1000,0.5,1,0.5,12,6,0.462308089998909,0.468537757576972,0.468537757576974,0.468537757576992,0.469839481890404,0.469839481890422,NA,11.0785136064407,11.1939785007165,11.1939785007165,11.1939785007166,11.1629647725389,11.162964772539,NA,5.95682714102017,5.94917691562594,5.94917691562595,5.94917691562581,5.91816318744839,5.91816318744825,NA
"30-9",1000,1000,0.5,1,0.5,12,6,0.476286031757765,0.486622837294601,0.486622837294605,0.486622837294612,0.487406863456103,0.48740686345611,NA,11.7507469917627,11.830145221419,11.8301452214193,11.8301452214192,11.81111565076,11.81111565076,NA,6.15403033686656,6.07332638816494,6.07332638816502,6.07332638816491,6.0542968175058,6.05429681750568,NA
"30-10",1000,1000,0.5,1,0.5,12,6,0.467279193099929,0.477415575666232,0.47741557566624,0.477415575666232,0.480831344626481,0.480831344626472,NA,11.3223023715568,11.6223172899427,11.6223172899428,11.6223172899425,11.5397537235516,11.5397537235512,NA,6.03162605534235,6.07364199038909,6.07364199038908,6.073641990389,5.99107842399783,5.99107842399776,NA
