"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.3,0.8,0.5,12,6,0.483214123470372,0.47055921020916,0.470559210209162,0.470559210209147,0.471163633737344,0.471163633737331,NA,11.5921089425944,11.7316034864321,11.7316034864319,11.731603486432,11.698958252245,11.6989582522451,NA,5.9906381807256,6.21118941536957,6.21118941536945,6.2111894153697,6.18683457117575,6.18683457117597,NA
"30-2",1000,1000,0.3,0.8,0.5,12,6,0.506329282850035,0.49401923547113,0.494019235471144,0.494019235471126,0.489053082361924,0.489053082361905,NA,12.2041276645832,11.4799960765236,11.4799960765237,11.4799960765234,11.6346705725153,11.634670572515,NA,6.02482045636451,5.80865719158784,5.80865719158774,5.80865719158777,5.94469906676114,5.94469906676117,NA
"30-3",1000,1000,0.3,0.8,0.5,12,6,0.511641651205466,0.524108957051137,0.52410895705114,0.524108957051136,0.524894864841998,0.524894864841994,NA,12.0501245894823,11.9943118031942,11.9943118031943,11.9943118031943,11.9809870127567,11.9809870127566,NA,5.884778947288,5.70798555347595,5.70798555347598,5.70798555347599,5.69222845402204,5.69222845402205,NA
"30-4",1000,1000,0.3,0.8,0.5,12,6,0.495804376819228,0.509079836194947,0.509079836194935,0.509079836194949,0.514764093335702,0.514764093335717,NA,11.9333913690373,12.4970367132375,12.4970367132375,12.4970367132375,12.3571936088104,12.3571936088104,NA,6.01676369797181,6.13504731034031,6.13504731034044,6.13504731034027,5.99615404459736,5.99615404459718,NA
"30-5",1000,1000,0.3,0.8,0.5,12,6,0.514882496711874,0.506679122966817,0.506679122966813,0.50667912296681,0.507043221354832,0.507043221354829,NA,12.5205268411489,12.4045182819821,12.4045182819821,12.4045182819819,12.4205584934801,12.4205584934799,NA,6.07392672103011,6.11940783804155,6.1194078380416,6.11940783804156,6.12279850391983,6.12279850391979,NA
"30-6",1000,1000,0.3,0.8,0.5,12,6,0.500403292451622,0.486300939234826,0.486300939234827,0.486300939234823,0.482773633063819,0.482773633063815,NA,12.3265032335402,11.9861631314107,11.9861631314107,11.9861631314106,12.0574150198521,12.057415019852,NA,6.15828043106111,6.15728074278381,6.1572807427838,6.15728074278382,6.23641296535983,6.23641296535984,NA
"30-7",1000,1000,0.3,0.8,0.5,12,6,0.499150655088929,0.52267172562965,0.522671725629642,0.522671725629652,0.526579554656211,0.526579554656222,NA,11.7311262387293,11.8189782210262,11.8189782210262,11.8189782210262,11.7758592854579,11.7758592854579,NA,5.87552689173667,5.64153247906317,5.64153247906328,5.64153247906315,5.57493254722728,5.57493254722712,NA
"30-8",1000,1000,0.3,0.8,0.5,12,6,0.514179469512394,0.515985598574694,0.515985598574681,0.515985598574679,0.516253526322486,0.516253526322485,NA,12.0833002051878,11.9462070925123,11.9462070925121,11.9462070925121,11.9425396370756,11.9425396370756,NA,5.87031531572532,5.7821362751851,5.78213627518515,5.78213627518516,5.77716143618928,5.77716143618929,NA
"30-9",1000,1000,0.3,0.8,0.5,12,6,0.522648975216262,0.54757557109918,0.547575571099177,0.547575571099178,0.548881244123042,0.548881244123043,NA,12.4128373236452,12.711194556936,12.7111945569361,12.711194556936,12.7195992354127,12.7195992354126,NA,5.92528061691587,5.75085493806897,5.75085493806909,5.750854938069,5.73804978233289,5.73804978233281,NA
"30-10",1000,1000,0.3,0.8,0.5,12,6,0.47158142417166,0.483135281484136,0.483135281484148,0.483135281484136,0.480602300514956,0.480602300514944,NA,11.618563328892,11.409295660065,11.4092956600651,11.409295660065,11.4737650006996,11.4737650006996,NA,6.1394646874245,5.89706238980378,5.89706238980368,5.89706238980379,5.9594471457954,5.95944714579552,NA
"30-11",1000,1000,0.3,0.8,0.5,12,6,0.470289479398218,0.49171516229377,0.491715162293758,0.491715162293784,0.495106392300894,0.495106392300919,NA,11.4856060573566,11.9193543162723,11.9193543162726,11.9193543162726,11.8472007317317,11.8472007317317,NA,6.08404636406933,6.05842707420953,6.0584270742098,6.05842707420948,5.9815759185795,5.9815759185792,NA
"30-12",1000,1000,0.3,0.8,0.5,12,6,0.515569655994173,0.546005656113993,0.546005656113981,0.546005656114002,0.550055443853033,0.550055443853055,NA,11.7700320648995,12.3310565990904,12.3310565990904,12.3310565990906,12.2375407515805,12.2375407515807,NA,5.70176068215888,5.59822995012528,5.59822995012541,5.59822995012526,5.50621484180029,5.50621484180014,NA
"30-13",1000,1000,0.3,0.8,0.5,12,6,0.495534978480058,0.490034897713954,0.490034897713942,0.490034897713958,0.496387794294609,0.496387794294624,NA,12.2052128579301,12.4701301931442,12.4701301931441,12.4701301931442,12.404178746305,12.404178746305,NA,6.15710296703118,6.35933121946709,6.35933121946721,6.35933121946703,6.24689581839059,6.2468958183904,NA
"30-14",1000,1000,0.3,0.8,0.5,12,6,0.486180515392414,0.478748218004261,0.478748218004245,0.478748218004264,0.480266348917876,0.480266348917895,NA,11.5836836816066,11.5550101704917,11.5550101704915,11.5550101704916,11.5453387864848,11.5453387864849,NA,5.9519223791404,6.02306964234766,6.02306964234779,6.02306964234761,6.00050108047981,6.00050108047962,NA
"30-15",1000,1000,0.3,0.8,0.5,12,6,0.462430867448844,0.448032625882287,0.448032625882292,0.44803262588228,0.446016147134216,0.446016147134203,NA,10.9447318553413,10.7508215448857,10.7508215448856,10.7508215448857,10.8014700325739,10.801470032574,NA,5.88355000948084,5.93410273773872,5.93410273773858,5.93410273773875,5.9838399852596,5.98383998525978,NA
"30-16",1000,1000,0.3,0.8,0.5,12,6,0.480149909699296,0.488321101783459,0.488321101783451,0.488321101783467,0.490761568212779,0.490761568212796,NA,12.0640624605714,12.389201692375,12.3892016923749,12.3892016923751,12.3364018424404,12.3364018424406,NA,6.27150395952139,6.33929307173694,6.33929307173701,6.33929307173692,6.28216992814134,6.28216992814123,NA
"30-17",1000,1000,0.3,0.8,0.5,12,6,0.51083818612525,0.47606560513999,0.476065605139969,0.476065605139996,0.475336880250809,0.475336880250837,NA,12.3514129267232,12.1050911791899,12.1050911791899,12.1050911791901,12.1249450938434,12.1249450938436,NA,6.04183955115194,6.34227362169411,6.34227362169438,6.34227362169415,6.36151151972353,6.36151151972327,NA
"30-18",1000,1000,0.3,0.8,0.5,12,6,0.483218438119464,0.487857495629682,0.487857495629677,0.487857495629684,0.487301436762677,0.487301436762684,NA,11.7587938121596,11.8555063376444,11.8555063376443,11.8555063376445,11.8942293167085,11.8942293167087,NA,6.076727832079,6.0717087063394,6.07170870633941,6.07170870633943,6.09815428149169,6.09815428149172,NA
"30-19",1000,1000,0.3,0.8,0.5,12,6,0.500952416522862,0.504268073493376,0.50426807349336,0.504268073493375,0.504586975641473,0.504586975641486,NA,11.6621845913635,11.6963443095224,11.6963443095225,11.6963443095224,11.6778490764107,11.6778490764107,NA,5.81998503838429,5.79825129764434,5.79825129764454,5.79825129764433,5.78535852894708,5.7853585289469,NA
"30-20",1000,1000,0.3,0.8,0.5,12,6,0.50534940367014,0.497194036364645,0.497194036364654,0.497194036364654,0.496971749822223,0.496971749822224,NA,11.7660443815107,11.730656806347,11.7306568063472,11.7306568063472,11.7602348951897,11.7602348951897,NA,5.82008086975789,5.89824419959096,5.89824419959091,5.89824419959092,5.91573038100689,5.91573038100689,NA
"30-21",1000,1000,0.3,0.8,0.5,12,6,0.498922280699667,0.489328425935559,0.489328425935539,0.489328425935547,0.488642129198138,0.488642129198145,NA,11.6288652072978,11.6355231467401,11.63552314674,11.63552314674,11.6410017443396,11.6410017443396,NA,5.82696525612375,5.94193092040902,5.94193092040919,5.94193092040907,5.95271786598627,5.95271786598615,NA
"30-22",1000,1000,0.3,0.8,0.5,12,6,0.521061987421452,0.529591765378913,0.529591765378917,0.529591765378918,0.533918958606277,0.533918958606278,NA,12.7096340150117,12.972994204793,12.9729942047931,12.972994204793,12.8648798179839,12.8648798179839,NA,6.08712685575041,6.10260330162625,6.10260330162628,6.10260330162623,5.99607658297104,5.99607658297099,NA
"30-23",1000,1000,0.3,0.8,0.5,12,6,0.512789900537111,0.522607330234299,0.522607330234289,0.522607330234296,0.521593544471108,0.521593544471115,NA,12.1563766775326,12.0978748741872,12.0978748741871,12.0978748741871,12.1212229598092,12.1212229598091,NA,5.92270949016899,5.77543678467963,5.77543678467971,5.77543678467961,5.79887131287773,5.79887131287763,NA
"30-24",1000,1000,0.3,0.8,0.5,12,6,0.522490862377699,0.524436806026166,0.524436806026165,0.524436806026177,0.522078087440958,0.522078087440971,NA,12.497946274208,12.1827708356233,12.1827708356235,12.1827708356235,12.229256621676,12.229256621676,NA,5.96788354744692,5.79367741004028,5.79367741004038,5.79367741004028,5.8446297138067,5.84462971380658,NA
