"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.5,0.6,0.5,12,6,0.483214123470372,0.473218291270264,0.473218291270269,0.473218291270266,0.475187858232481,0.475187858232479,NA,11.5921089425944,11.6225750501295,11.6225750501295,11.6225750501295,11.5629172428443,11.5629172428444,NA,5.9906381807256,6.12255994474679,6.12255994474673,6.12255994474679,6.0683593632977,6.06835936329775,NA
"30-2",1000,1000,0.5,0.6,0.5,12,6,0.506329282850035,0.502795326219999,0.502795326220014,0.502795326220004,0.50017892486832,0.50017892486831,NA,12.2041276645832,11.7764110878683,11.7764110878683,11.7764110878683,11.860092640343,11.860092640343,NA,6.02482045636451,5.85528663324276,5.85528663324257,5.85528663324269,5.92792425465757,5.9279242546577,NA
"30-3",1000,1000,0.5,0.6,0.5,12,6,0.511641651205466,0.508241386360684,0.50824138636069,0.508241386360689,0.507462167630094,0.507462167630093,NA,12.0501245894823,11.6535694619787,11.6535694619787,11.6535694619787,11.6521904257043,11.6521904257043,NA,5.884778947288,5.73074316257211,5.73074316257206,5.73074316257208,5.73914461463776,5.73914461463777,NA
"30-4",1000,1000,0.5,0.6,0.5,12,6,0.495804376819228,0.515374586066879,0.515374586066878,0.515374586066872,0.520623896495652,0.520623896495646,NA,11.9333913690373,12.5110819317945,12.5110819317946,12.5110819317944,12.4070215489011,12.4070215489008,NA,6.01676369797181,6.06318825994708,6.06318825994717,6.06318825994713,5.94762964620667,5.94762964620663,NA
"30-5",1000,1000,0.5,0.6,0.5,12,6,0.514882496711874,0.504836980927851,0.504836980927853,0.504836980927859,0.505519488848061,0.505519488848067,NA,12.5205268411489,12.2313073121762,12.2313073121764,12.2313073121763,12.2782299101176,12.2782299101175,NA,6.07392672103011,6.05649105589642,6.05649105589652,6.05649105589636,6.071345401996,6.07134540199585,NA
"30-6",1000,1000,0.5,0.6,0.5,12,6,0.500403292451622,0.466558476771484,0.466558476771485,0.466558476771484,0.462693543803539,0.462693543803538,NA,12.3265032335402,11.8292123514954,11.8292123514954,11.8292123514953,11.9206690888007,11.9206690888006,NA,6.15828043106111,6.31019305537527,6.31019305537526,6.31019305537523,6.40505246359418,6.40505246359415,NA
"30-7",1000,1000,0.5,0.6,0.5,12,6,0.499150655088929,0.503488301611209,0.503488301611209,0.50348830161121,0.506782085559585,0.506782085559586,NA,11.7311262387293,11.6950215432054,11.6950215432057,11.6950215432054,11.6938424993223,11.693842499322,NA,5.87552689173667,5.80671500911044,5.80671500911057,5.80671500911041,5.76761260931045,5.76761260931027,NA
"30-8",1000,1000,0.5,0.6,0.5,12,6,0.514179469512394,0.53294423207415,0.532944232074146,0.532944232074143,0.534265880502313,0.53426588050231,NA,12.0833002051878,12.2477061336631,12.2477061336632,12.247706133663,12.2254072435768,12.2254072435766,NA,5.87031531572532,5.72036179358818,5.72036179358826,5.72036179358821,5.69378927808789,5.69378927808784,NA
"30-9",1000,1000,0.5,0.6,0.5,12,6,0.522648975216262,0.547668324846764,0.547668324846764,0.547668324846756,0.548790170843646,0.548790170843639,NA,12.4128373236452,12.7035088538278,12.7035088538279,12.7035088538277,12.6801067752072,12.680106775207,NA,5.92528061691587,5.74619944017589,5.74619944017595,5.74619944017594,5.72138881172557,5.72138881172556,NA
"30-10",1000,1000,0.5,0.6,0.5,12,6,0.47158142417166,0.498528091683271,0.498528091683277,0.498528091683276,0.502206208882866,0.502206208882864,NA,11.618563328892,12.0972702204777,12.0972702204776,12.0972702204779,12.0291397901806,12.0291397901809,NA,6.1394646874245,6.06644118288611,6.06644118288598,6.06644118288611,5.98803110003199,5.98803110003213,NA
