"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.7,0.6,0.5,12,6,0.483214123470372,0.490579102383513,0.49057910238351,0.490579102383513,0.489792700338087,0.48979270033809,NA,11.5921089425944,11.4181557757945,11.4181557757946,11.4181557757945,11.4247855103345,11.4247855103344,NA,5.9906381807256,5.81664716443012,5.8166471644302,5.81664716443011,5.82900896444434,5.82900896444424,NA
"30-2",1000,1000,0.7,0.6,0.5,12,6,0.506329282850035,0.516134751156553,0.51613475115654,0.516134751156552,0.521502523706806,0.521502523706817,NA,12.2041276645832,12.6186957643915,12.6186957643914,12.6186957643915,12.5086823011541,12.5086823011542,NA,6.02482045636451,6.10574836611706,6.10574836611716,6.10574836611704,5.98537291285561,5.98537291285549,NA
"30-3",1000,1000,0.7,0.6,0.5,12,6,0.511641651205466,0.489017837323721,0.48901783732373,0.489017837323723,0.487185620997106,0.487185620997099,NA,12.0501245894823,11.5505241770266,11.5505241770266,11.5505241770267,11.5753398753154,11.5753398753154,NA,5.884778947288,5.9021118240217,5.90211182402162,5.9021118240217,5.93600072990732,5.9360007299074,NA
"30-4",1000,1000,0.7,0.6,0.5,12,6,0.495804376819228,0.507516637626762,0.507516637626756,0.507516637626772,0.505802103719352,0.505802103719368,NA,11.9333913690373,11.9277237293958,11.9277237293957,11.9277237293958,11.9902970831864,11.9902970831866,NA,6.01676369797181,5.87420548771188,5.87420548771192,5.87420548771181,5.92557959429071,5.92557959429061,NA
"30-5",1000,1000,0.7,0.6,0.5,12,6,0.514882496711874,0.510384035703264,0.510384035703263,0.510384035703262,0.513173739330751,0.513173739330751,NA,12.5205268411489,12.4512151361907,12.451215136191,12.4512151361906,12.4470253836401,12.4470253836398,NA,6.07392672103011,6.09631370557213,6.09631370557226,6.0963137055721,6.05953882397275,6.05953882397258,NA
"30-6",1000,1000,0.7,0.6,0.5,12,6,0.500403292451622,0.497352929772898,0.497352929772886,0.497352929772897,0.497548273758655,0.497548273758666,NA,12.3265032335402,12.2350842611797,12.2350842611796,12.2350842611797,12.2234147120884,12.2234147120885,NA,6.15828043106111,6.14992925786371,6.14992925786382,6.14992925786373,6.14167582265266,6.14167582265258,NA
"30-7",1000,1000,0.7,0.6,0.5,12,6,0.499150655088929,0.485439894393285,0.485439894393268,0.485439894393278,0.487064143706851,0.487064143706861,NA,11.7311262387293,11.5989316297927,11.5989316297929,11.5989316297926,11.6351252206419,11.6351252206417,NA,5.87552689173667,5.96834748435121,5.96834748435148,5.96834748435125,5.96807291812796,5.96807291812773,NA
"30-8",1000,1000,0.7,0.6,0.5,12,6,0.514179469512394,0.522374459951288,0.522374459951287,0.522374459951301,0.522430790504937,0.522430790504951,NA,12.0833002051878,12.1195153983476,12.1195153983476,12.1195153983477,12.1265799061113,12.1265799061115,NA,5.87031531572532,5.78859008726446,5.78859008726445,5.78859008726434,5.79128117964032,5.79128117964021,NA
"30-9",1000,1000,0.7,0.6,0.5,12,6,0.522648975216262,0.535926886468371,0.535926886468365,0.535926886468363,0.537127461511341,0.53712746151134,NA,12.4128373236452,12.7110851619829,12.7110851619829,12.7110851619828,12.6850366564388,12.6850366564388,NA,5.92528061691587,5.89887286748707,5.89887286748716,5.89887286748717,5.87155511798753,5.87155511798754,NA
"30-10",1000,1000,0.7,0.6,0.5,12,6,0.47158142417166,0.484484246674133,0.484484246674135,0.484484246674134,0.487117972979364,0.487117972979363,NA,11.618563328892,12.0091643466286,12.0091643466284,12.0091643466287,11.9638695638897,11.96386956389,NA,6.1394646874245,6.19091340496639,6.19091340496626,6.19091340496641,6.13605367293823,6.13605367293838,NA
"30-11",1000,1000,0.7,0.6,0.5,12,6,0.470289479398218,0.471483438800545,0.471483438800533,0.47148343880054,0.472816453685698,0.472816453685704,NA,11.4856060573566,11.6209172559502,11.6209172559501,11.6209172559502,11.6102350219944,11.6102350219945,NA,6.08404636406933,6.14184722609818,6.14184722609827,6.14184722609824,6.12072487243752,6.12072487243749,NA
"30-12",1000,1000,0.7,0.6,0.5,12,6,0.515569655994173,0.484406837699672,0.484406837699668,0.484406837699673,0.483164534943806,0.483164534943811,NA,11.7700320648995,11.2753029432817,11.2753029432817,11.2753029432817,11.3243631701212,11.3243631701212,NA,5.70176068215888,5.81346910042083,5.81346910042087,5.8134691004208,5.85283250549484,5.85283250549478,NA
"30-13",1000,1000,0.7,0.6,0.5,12,6,0.495534978480058,0.497648311412905,0.497648311412898,0.497648311412913,0.497037971956187,0.497037971956202,NA,12.2052128579301,11.9720771342363,11.9720771342362,11.9720771342363,12.0351789772472,12.0351789772473,NA,6.15710296703118,6.01419316427854,6.01419316427857,6.01419316427844,6.0532380262665,6.05323802626637,NA
"30-14",1000,1000,0.7,0.6,0.5,12,6,0.486180515392414,0.471430480926331,0.47143048092632,0.471430480926332,0.471831534963204,0.471831534963215,NA,11.5836836816066,11.3395349291184,11.3395349291184,11.3395349291185,11.364643394364,11.3646433943641,NA,5.9519223791404,5.99373252400318,5.9937325240033,5.99373252400325,6.00244625729179,6.00244625729174,NA
"30-15",1000,1000,0.7,0.6,0.5,12,6,0.462430867448844,0.445621044180099,0.445621044180092,0.445621044180102,0.445945728320549,0.445945728320559,NA,10.9447318553413,10.5220259330398,10.5220259330397,10.5220259330398,10.5394531795226,10.5394531795226,NA,5.88355000948084,5.8331897498685,5.83318974986857,5.8331897498685,5.83942905528006,5.83942905527998,NA
"30-16",1000,1000,0.7,0.6,0.5,12,6,0.480149909699296,0.483763557072074,0.483763557072086,0.483763557072075,0.484276503019876,0.484276503019865,NA,12.0640624605714,12.0191832850676,12.0191832850677,12.0191832850675,12.0258437931117,12.0258437931115,NA,6.27150395952139,6.20474042598207,6.20474042598198,6.20474042598201,6.20201021512029,6.20201021512032,NA
"30-17",1000,1000,0.7,0.6,0.5,12,6,0.51083818612525,0.49954271011632,0.499542710116321,0.499542710116322,0.498313911023965,0.498313911023965,NA,12.3514129267232,11.9231585996187,11.9231585996191,11.9231585996187,11.9519893308064,11.9519893308061,NA,6.04183955115194,5.96703163961848,5.96703163961863,5.96703163961846,5.99614678285558,5.99614678285542,NA
"30-18",1000,1000,0.7,0.6,0.5,12,6,0.483218438119464,0.49943393536251,0.499433935362507,0.499433935362512,0.500090109270902,0.500090109270908,NA,11.7587938121596,12.1519710570919,12.1519710570918,12.1519710570919,12.1184723672122,12.1184723672124,NA,6.076727832079,6.08286432963716,6.08286432963714,6.08286432963715,6.05814419689665,6.05814419689666,NA
"30-19",1000,1000,0.7,0.6,0.5,12,6,0.500952416522862,0.506119065428893,0.506119065428882,0.506119065428886,0.505031028352235,0.50503102835224,NA,11.6621845913635,11.7523798465076,11.7523798465075,11.7523798465075,11.7557480555599,11.7557480555599,NA,5.81998503838429,5.80427634202781,5.80427634202791,5.80427634202786,5.81873052601068,5.81873052601064,NA
"30-20",1000,1000,0.7,0.6,0.5,12,6,0.50534940367014,0.530668884713003,0.530668884713014,0.530668884713005,0.533780728101232,0.533780728101223,NA,11.7660443815107,12.1205105764173,12.1205105764173,12.1205105764174,12.101839452233,12.1018394522331,NA,5.82008086975789,5.68853274667778,5.68853274667766,5.68853274667781,5.64211077805585,5.64211077805601,NA
"30-21",1000,1000,0.7,0.6,0.5,12,6,0.498922280699667,0.512763698581316,0.512763698581316,0.512763698581315,0.512298971099127,0.512298971099127,NA,11.6288652072978,11.7963704697803,11.7963704697802,11.7963704697802,11.7827206894262,11.7827206894263,NA,5.82696525612375,5.74761991786035,5.74761991786028,5.74761991786032,5.74644500348476,5.7464450034848,NA
"30-22",1000,1000,0.7,0.6,0.5,12,6,0.521061987421452,0.496365153377125,0.496365153377123,0.496365153377126,0.493624359624546,0.493624359624549,NA,12.7096340150117,12.2637374041051,12.2637374041054,12.2637374041052,12.3240283891705,12.3240283891703,NA,6.08712685575041,6.17644550653968,6.17644550653986,6.17644550653972,6.24058776757148,6.24058776757134,NA
"30-23",1000,1000,0.7,0.6,0.5,12,6,0.512789900537111,0.509190820350328,0.509190820350327,0.509190820350331,0.510828418793336,0.510828418793341,NA,12.1563766775326,12.452330034644,12.452330034644,12.4523300346441,12.4273180585925,12.4273180585926,NA,5.92270949016899,6.1117178890306,6.1117178890306,6.1117178890306,6.0790908248798,6.0790908248798,NA
"30-24",1000,1000,0.7,0.6,0.5,12,6,0.522490862377699,0.524898774948346,0.524898774948339,0.524898774948344,0.529335532969788,0.529335532969794,NA,12.497946274208,12.6070423136495,12.6070423136497,12.6070423136494,12.5763206299473,12.576320629947,NA,5.96788354744692,5.98962124749289,5.9896212474931,5.98962124749291,5.91922724649518,5.91922724649499,NA
"30-25",1000,1000,0.7,0.6,0.5,12,6,0.509881355012607,0.500468857742704,0.500468857742703,0.500468857742699,0.500136839698098,0.500136839698093,NA,12.1566222667182,12.0218557761074,12.0218557761075,12.0218557761075,12.0445093728329,12.0445093728328,NA,5.95818723298747,6.00529134789141,6.00529134789147,6.0052913478915,6.02060651939012,6.02060651939016,NA
"30-26",1000,1000,0.7,0.6,0.5,12,6,0.480787613752291,0.471274776102811,0.471274776102817,0.471274776102822,0.468150782589994,0.468150782589999,NA,11.8587059440303,11.247407284889,11.247407284889,11.247407284889,11.3211634298349,11.3211634298349,NA,6.15718701100987,5.94678793496579,5.94678793496573,5.94678793496568,6.02115191032848,6.02115191032843,NA
"30-27",1000,1000,0.7,0.6,0.5,12,6,0.468752290388059,0.47324476561606,0.473244765616074,0.473244765616062,0.473565925549571,0.473565925549558,NA,11.4780970235963,11.5068536999793,11.5068536999793,11.5068536999793,11.5230781236725,11.5230781236724,NA,6.09771275448916,6.06129541775428,6.06129541775417,6.06129541775427,6.06614096685553,6.06614096685564,NA
