"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.3,0.6,0.5,12,6,0.483214123470372,0.464797664503477,0.464797664503476,0.464797664503473,0.465418487619893,0.46541848761989,NA,11.5921089425944,11.5101652398755,11.5101652398755,11.5101652398754,11.4829976578504,11.4829976578502,NA,5.9906381807256,6.16026731833225,6.16026731833229,6.16026731833224,6.13859825459088,6.13859825459084,NA
"30-2",1000,1000,0.3,0.6,0.5,12,6,0.506329282850035,0.502884210807554,0.502884210807539,0.502884210807549,0.497418975947194,0.497418975947204,NA,12.2041276645832,11.4936736042721,11.4936736042719,11.493673604272,11.6408195421259,11.6408195421259,NA,6.02482045636451,5.71368662450811,5.71368662450819,5.7136866245081,5.85045500629553,5.85045500629543,NA
"30-3",1000,1000,0.3,0.6,0.5,12,6,0.511641651205466,0.509594236223115,0.509594236223116,0.509594236223121,0.509025666331353,0.509025666331358,NA,12.0501245894823,11.6960761132645,11.6960761132645,11.6960761132647,11.6891975955965,11.6891975955966,NA,5.884778947288,5.73582313951804,5.73582313951804,5.73582313951806,5.73909600061912,5.73909600061914,NA
"30-4",1000,1000,0.3,0.6,0.5,12,6,0.495804376819228,0.516672626546812,0.516672626546817,0.516672626546811,0.523726680814423,0.523726680814417,NA,11.9333913690373,12.7065833719527,12.7065833719527,12.7065833719526,12.5567325447542,12.5567325447541,NA,6.01676369797181,6.14143956672983,6.1414395667298,6.14143956672981,5.98043668721564,5.98043668721565,NA
"30-5",1000,1000,0.3,0.6,0.5,12,6,0.514882496711874,0.502210113067917,0.502210113067898,0.502210113067906,0.503805077966796,0.503805077966803,NA,12.5205268411489,12.3222147310571,12.3222147310571,12.3222147310569,12.3470253929934,12.3470253929933,NA,6.07392672103011,6.13387387772577,6.13387387772597,6.13387387772582,6.12653130221835,6.1265313022182,NA
"30-6",1000,1000,0.3,0.6,0.5,12,6,0.500403292451622,0.478667073216187,0.478667073216177,0.478667073216193,0.474877713831349,0.474877713831365,NA,12.3265032335402,11.8189453027718,11.8189453027716,11.8189453027719,11.9054114121485,11.9054114121488,NA,6.15828043106111,6.16160534619182,6.16160534619185,6.16160534619182,6.25179685852578,6.25179685852575,NA
"30-7",1000,1000,0.3,0.6,0.5,12,6,0.499150655088929,0.526841625210782,0.52684162521078,0.526841625210775,0.532085772687008,0.532085772687003,NA,11.7311262387293,11.858263956,11.8582639560002,11.8582639559998,11.816379169871,11.8163791698707,NA,5.87552689173667,5.61083690124253,5.61083690124261,5.61083690124253,5.52905192890753,5.52905192890743,NA
"30-8",1000,1000,0.3,0.6,0.5,12,6,0.514179469512394,0.533303774849926,0.533303774849921,0.53330377484993,0.534369042142227,0.534369042142236,NA,12.0833002051878,12.1849324046583,12.1849324046581,12.1849324046584,12.1678703152187,12.167870315219,NA,5.87031531572532,5.68666195696284,5.68666195696281,5.68666195696285,5.66573710996443,5.66573710996446,NA
"30-9",1000,1000,0.3,0.6,0.5,12,6,0.522648975216262,0.540698747179224,0.540698747179211,0.540698747179206,0.540172560963307,0.540172560963301,NA,12.4128373236452,12.5515060818725,12.5515060818724,12.5515060818722,12.5665850953968,12.5665850953967,NA,5.92528061691587,5.76492246819161,5.76492246819175,5.76492246819174,5.77846064185301,5.778460641853,NA
"30-10",1000,1000,0.3,0.6,0.5,12,6,0.47158142417166,0.493045926412903,0.493045926412905,0.493045926412896,0.491790837234913,0.491790837234903,NA,11.618563328892,11.7151519289519,11.7151519289517,11.7151519289518,11.765031124886,11.7650311248861,NA,6.1394646874245,5.93904399307389,5.93904399307378,5.93904399307394,5.9790966178835,5.97909661788366,NA
"30-11",1000,1000,0.3,0.6,0.5,12,6,0.470289479398218,0.480055961531518,0.480055961531519,0.48005596153151,0.484161621669223,0.484161621669214,NA,11.4856060573566,11.8697601205961,11.8697601205961,11.869760120596,11.7905297625148,11.7905297625146,NA,6.08404636406933,6.17161101275485,6.17161101275486,6.17161101275491,6.08200775235637,6.08200775235642,NA
