"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.3,0.4,0.5,12,6,0.483214123470372,0.466394920190787,0.466394920190783,0.466394920190793,0.470426034957481,0.470426034957491,NA,11.5921089425944,11.8459682265041,11.8459682265042,11.8459682265042,11.7868496692164,11.7868496692164,NA,5.9906381807256,6.3210688209211,6.32106882092121,6.32106882092108,6.24200871468702,6.2420087146869,NA
"30-2",1000,1000,0.3,0.4,0.5,12,6,0.506329282850035,0.487913664157613,0.48791366415761,0.487913664157614,0.484274538738588,0.484274538738592,NA,12.2041276645832,11.3497507368289,11.3497507368289,11.3497507368289,11.5131423979892,11.5131423979891,NA,6.02482045636451,5.81205226754715,5.81205226754719,5.81205226754711,5.93762067377129,5.9376206737712,NA
"30-3",1000,1000,0.3,0.4,0.5,12,6,0.511641651205466,0.548184030121822,0.548184030121813,0.548184030121817,0.54929493207061,0.549294932070613,NA,12.0501245894823,12.8752923578083,12.8752923578082,12.8752923578082,12.8459119443024,12.8459119443024,NA,5.884778947288,5.81726270410825,5.81726270410834,5.81726270410829,5.78971761547176,5.78971761547172,NA
"30-4",1000,1000,0.3,0.4,0.5,12,6,0.495804376819228,0.481771135088307,0.481771135088313,0.481771135088307,0.486969044681631,0.486969044681625,NA,11.9333913690373,12.1491307477915,12.1491307477916,12.1491307477915,12.0561194713338,12.0561194713337,NA,6.01676369797181,6.29603023709174,6.2960302370917,6.29603023709174,6.18516248981077,6.18516248981082,NA
"30-5",1000,1000,0.3,0.4,0.5,12,6,0.514882496711874,0.518883322965747,0.518883322965744,0.518883322965743,0.516517595803005,0.516517595803004,NA,12.5205268411489,12.5781423628242,12.5781423628241,12.5781423628242,12.5834651886229,12.583465188623,NA,6.07392672103011,6.05155405686574,6.05155405686572,6.05155405686578,6.08388400252461,6.08388400252466,NA
"30-6",1000,1000,0.3,0.4,0.5,12,6,0.500403292451622,0.499442981075515,0.499442981075511,0.499442981075515,0.501820213511766,0.50182021351177,NA,12.3265032335402,12.3293464682599,12.3293464682599,12.3293464682599,12.3795059875561,12.379505987556,NA,6.15828043106111,6.17154091343932,6.17154091343936,6.1715409134393,6.1672196497105,6.16721964971043,NA
"30-7",1000,1000,0.3,0.4,0.5,12,6,0.499150655088929,0.529012707165857,0.529012707165849,0.529012707165851,0.529877700694041,0.529877700694044,NA,11.7311262387293,11.9956248425518,11.9956248425517,11.9956248425517,11.9445981169109,11.9445981169108,NA,5.87552689173667,5.64978687044745,5.64978687044754,5.6497868704475,5.61542193100776,5.61542193100772,NA
"30-8",1000,1000,0.3,0.4,0.5,12,6,0.514179469512394,0.505009633486943,0.505009633486943,0.505009633486947,0.505869139389354,0.505869139389358,NA,12.0833002051878,12.0455380114446,12.0455380114446,12.0455380114446,12.0358574093489,12.0358574093489,NA,5.87031531572532,5.96242527513191,5.96242527513193,5.96242527513189,5.94728857986859,5.94728857986855,NA
"30-9",1000,1000,0.3,0.4,0.5,12,6,0.522648975216262,0.499426166337007,0.499426166337022,0.499426166337014,0.495533804055715,0.495533804055708,NA,12.4128373236452,11.8595686328066,11.8595686328067,11.8595686328067,11.9338560230217,11.9338560230217,NA,5.92528061691587,5.93658973611341,5.93658973611324,5.93658973611336,6.02022695088053,6.02022695088065,NA
"30-10",1000,1000,0.3,0.4,0.5,12,6,0.47158142417166,0.451409141800178,0.45140914180018,0.451409141800179,0.446278933937407,0.446278933937406,NA,11.618563328892,10.9148556723433,10.9148556723434,10.9148556723433,11.0177072753904,11.0177072753903,NA,6.1394646874245,5.987790040418,5.98779004041802,5.98779004041798,6.10073661809478,6.10073661809473,NA
"30-11",1000,1000,0.3,0.4,0.5,12,6,0.470289479398218,0.470465436548667,0.470465436548662,0.470465436548666,0.472862719601157,0.472862719601161,NA,11.4856060573566,11.3486058950817,11.3486058950819,11.3486058950818,11.3156802962577,11.3156802962577,NA,6.08404636406933,6.00947906843333,6.00947906843347,6.00947906843338,5.96491693723207,5.96491693723199,NA
"30-12",1000,1000,0.3,0.4,0.5,12,6,0.515569655994173,0.56946494341966,0.569464943419649,0.569464943419659,0.576896776184115,0.576896776184125,NA,11.7700320648995,12.687719162835,12.687719162835,12.687719162835,12.6066354669278,12.6066354669278,NA,5.70176068215888,5.46250788764663,5.46250788764677,5.46250788764664,5.33390810752884,5.33390810752871,NA
"30-13",1000,1000,0.3,0.4,0.5,12,6,0.495534978480058,0.491200269258516,0.49120026925852,0.491200269258513,0.499215908559916,0.499215908559909,NA,12.2052128579301,12.6631560949982,12.6631560949982,12.6631560949982,12.6309708892704,12.6309708892704,NA,6.15710296703118,6.44301041147248,6.44301041147241,6.4430104114725,6.32538928078944,6.32538928078954,NA
"30-14",1000,1000,0.3,0.4,0.5,12,6,0.486180515392414,0.506815932383168,0.506815932383169,0.506815932383165,0.506958155122336,0.506958155122331,NA,11.5836836816066,11.9630196456934,11.9630196456933,11.9630196456934,11.9516532636727,11.9516532636728,NA,5.9519223791404,5.89997068984315,5.89997068984309,5.89997068984317,5.89266517445935,5.89266517445944,NA
"30-15",1000,1000,0.3,0.4,0.5,12,6,0.462430867448844,0.482955941274385,0.482955941274374,0.482955941274379,0.48130094279017,0.481300942790175,NA,10.9447318553413,11.5787441678312,11.5787441678313,11.5787441678312,11.5628686164781,11.562868616478,NA,5.88355000948084,5.98672087948099,5.98672087948114,5.98672087948104,5.99764905000833,5.99764905000823,NA
"30-16",1000,1000,0.3,0.4,0.5,12,6,0.480149909699296,0.476192388850313,0.476192388850317,0.476192388850318,0.480554193301226,0.480554193301227,NA,12.0640624605714,12.2123340687019,12.212334068702,12.2123340687019,12.1636594408233,12.1636594408233,NA,6.27150395952139,6.39691353508866,6.39691353508867,6.39691353508863,6.31836189064764,6.3183618906476,NA
"30-17",1000,1000,0.3,0.4,0.5,12,6,0.51083818612525,0.519535855325585,0.519535855325579,0.519535855325585,0.522005238593261,0.522005238593267,NA,12.3514129267232,13.0013118400515,13.0013118400516,13.0013118400516,12.9567159222211,12.956715922221,NA,6.04183955115194,6.2466641728757,6.24666417287582,6.24666417287573,6.19324233585696,6.19324233585686,NA
"30-18",1000,1000,0.3,0.4,0.5,12,6,0.483218438119464,0.455805561445616,0.455805561445606,0.455805561445612,0.45467620568517,0.454676205685177,NA,11.7587938121596,11.1189033285712,11.1189033285712,11.1189033285712,11.2037132776983,11.2037132776983,NA,6.076727832079,6.0508453542323,6.05084535423241,6.05084535423234,6.10965143500988,6.10965143500981,NA
"30-19",1000,1000,0.3,0.4,0.5,12,6,0.500952416522862,0.4952014095301,0.495201409530104,0.495201409530096,0.499005046297569,0.499005046297561,NA,11.6621845913635,11.5483620884749,11.548362088475,11.5483620884749,11.5497780648889,11.5497780648888,NA,5.81998503838429,5.82959690449819,5.82959690449814,5.82959690449819,5.78638052689237,5.78638052689242,NA
"30-20",1000,1000,0.3,0.4,0.5,12,6,0.50534940367014,0.461567649123333,0.461567649123325,0.461567649123336,0.456695907039328,0.456695907039338,NA,11.7660443815107,11.2127007189403,11.2127007189403,11.2127007189404,11.2762868656985,11.2762868656986,NA,5.82008086975789,6.03728080777551,6.03728080777562,6.03728080777552,6.12645280753267,6.1264528075326,NA
"30-21",1000,1000,0.3,0.4,0.5,12,6,0.498922280699667,0.474156972042507,0.474156972042494,0.474156972042508,0.475560380401055,0.475560380401069,NA,11.6288652072978,11.3743193615631,11.374319361563,11.3743193615631,11.3809330083285,11.3809330083287,NA,5.82696525612375,5.98110653403986,5.98110653403996,5.9811065340399,5.96861217756887,5.96861217756881,NA
"30-22",1000,1000,0.3,0.4,0.5,12,6,0.521061987421452,0.561698773751882,0.561698773751891,0.561698773751881,0.568395098029803,0.568395098029794,NA,12.7096340150117,13.5085461416137,13.5085461416137,13.5085461416137,13.3519963469983,13.3519963469982,NA,6.08712685575041,5.92081233869858,5.92081233869846,5.92081233869857,5.76278707445261,5.76278707445272,NA
"30-23",1000,1000,0.3,0.4,0.5,12,6,0.512789900537111,0.521434945582376,0.521434945582363,0.521434945582371,0.517478789626642,0.51747878962665,NA,12.1563766775326,11.6765102687368,11.6765102687367,11.6765102687367,11.7267434335742,11.7267434335742,NA,5.92270949016899,5.58796977216597,5.58796977216605,5.587969772166,5.65840243530603,5.65840243530598,NA
"30-24",1000,1000,0.3,0.4,0.5,12,6,0.522490862377699,0.520656888975015,0.520656888975001,0.520656888975006,0.516448606908845,0.516448606908849,NA,12.497946274208,12.2694267003677,12.2694267003677,12.2694267003677,12.3263881225256,12.3263881225256,NA,5.96788354744692,5.88126516504727,5.88126516504744,5.88126516504737,5.96044214842953,5.96044214842945,NA
"30-25",1000,1000,0.3,0.4,0.5,12,6,0.509881355012607,0.526346300238358,0.526346300238353,0.526346300238362,0.527518665409982,0.52751866540999,NA,12.1566222667182,12.4226734744159,12.4226734744159,12.4226734744159,12.4065803126951,12.4065803126951,NA,5.95818723298747,5.88404525208789,5.88404525208794,5.88404525208787,5.86187762384041,5.86187762384034,NA
"30-26",1000,1000,0.3,0.4,0.5,12,6,0.480787613752291,0.497879681529373,0.497879681529383,0.497879681529372,0.505098488349641,0.50509848834963,NA,11.8587059440303,12.9242567023183,12.9242567023183,12.9242567023183,12.7307754934606,12.7307754934605,NA,6.15718701100987,6.48953189136421,6.48953189136409,6.4895318913642,6.30048003619498,6.30048003619507,NA
"30-27",1000,1000,0.3,0.4,0.5,12,6,0.468752290388059,0.459918297830394,0.459918297830394,0.459918297830395,0.463517191584158,0.463517191584159,NA,11.4780970235963,11.4547007006284,11.4547007006285,11.4547007006285,11.4009969474157,11.4009969474157,NA,6.09771275448916,6.18647425223876,6.18647425223881,6.1864742522388,6.11643886109001,6.11643886108999,NA
"30-28",1000,1000,0.3,0.4,0.5,12,6,0.49290012918088,0.520442392594554,0.520442392594546,0.52044239259455,0.530983293098289,0.530983293098293,NA,12.0782955958924,12.1908799034369,12.1908799034369,12.1908799034368,12.1056937641975,12.1056937641975,NA,6.12490213639216,5.84622919865932,5.8462291986594,5.84622919865934,5.67777262404451,5.67777262404444,NA
"30-29",1000,1000,0.3,0.4,0.5,12,6,0.50925710703762,0.524274449640436,0.524274449640446,0.524274449640446,0.527307313920512,0.527307313920512,NA,12.1295305982727,12.0227838163663,12.0227838163664,12.0227838163664,12.09171989328,12.09171989328,NA,5.95248093607207,5.71954544789492,5.71954544789484,5.71954544789483,5.71566755567532,5.71566755567531,NA
"30-30",1000,1000,0.3,0.4,0.5,12,6,0.487147695986243,0.47389983635355,0.473899836353561,0.473899836353559,0.475818199857431,0.475818199857429,NA,11.6003732536368,11.5980551545071,11.5980551545072,11.5980551545072,11.5476352047587,11.5476352047587,NA,5.94927815054717,6.10173871476675,6.10173871476664,6.10173871476669,6.0530602090201,6.05306020902015,NA
