"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,1,0.6,0.5,12,6,0.483214123470372,0.482723558374787,0.482723558374797,0.482723558374796,0.482271516964082,0.482271516964081,NA,11.5921089425944,11.446034643411,11.4460346434112,11.4460346434109,11.4452865356513,11.4452865356511,NA,5.9906381807256,5.92076407106256,5.92076407106255,5.92076407106243,5.92555083601418,5.92555083601406,NA
"30-2",1000,1000,1,0.6,0.5,12,6,0.531538195485771,0.520638153665279,0.520638153665279,0.52063815366528,0.519172815849625,0.519172815849626,NA,12.6790751379883,12.4380930693615,12.4380930693613,12.4380930693615,12.4548125602666,12.4548125602669,NA,5.93966241871348,5.96234725861223,5.96234725861212,5.96234725861221,5.98861245247373,5.98861245247382,NA
"30-3",1000,1000,1,0.6,0.5,12,6,0.530159449446341,0.547383476915859,0.547383476915877,0.547383476915861,0.548477339495572,0.548477339495556,NA,12.788484382582,13.2335335256733,13.2335335256735,13.2335335256733,13.2011182661487,13.2011182661485,NA,6.00854854305918,5.98971593250767,5.9897159325075,5.98971593250761,5.96060404116505,5.96060404116516,NA
"30-4",1000,1000,1,0.6,0.5,12,6,0.496951120143001,0.480443783112313,0.480443783112319,0.480443783112312,0.479392435703539,0.479392435703532,NA,11.712857291309,11.0441822438428,11.0441822438429,11.0441822438427,11.0857500865794,11.0857500865792,NA,5.89213974031787,5.73807354522914,5.73807354522912,5.7380735452291,5.77132535097339,5.77132535097337,NA
"30-5",1000,1000,1,0.6,0.5,12,6,0.506012113386312,0.48556076610244,0.48556076610244,0.48556076610244,0.48690648210667,0.486906482106671,NA,12.1975486888495,11.961293248228,11.9612932482282,11.9612932482281,11.9823964439018,11.9823964439016,NA,6.02544129867235,6.15335853504248,6.1533585350426,6.1533585350425,6.14808994419409,6.14808994419399,NA
"30-6",1000,1000,1,0.6,0.5,12,6,0.495723566542273,0.489865403529144,0.489865403529143,0.48986540352915,0.491372738158207,0.491372738158214,NA,12.0321697361688,12.0296138696183,12.0296138696183,12.0296138696183,12.0164062202042,12.0164062202041,NA,6.06753964131321,6.13672221707794,6.13672221707797,6.13672221707787,6.11187179296113,6.11187179296103,NA
"30-7",1000,1000,1,0.6,0.5,12,6,0.481848390215474,0.496345851756889,0.496345851756879,0.496345851756878,0.497858298923402,0.497858298923401,NA,11.7480595345657,12.1099809906095,12.1099809906093,12.1099809906094,12.0820757117743,12.0820757117743,NA,6.08727595967968,6.09924216106569,6.09924216106573,6.09924216106576,6.06691405044659,6.06691405044662,NA
"30-8",1000,1000,1,0.6,0.5,12,6,0.462308089998909,0.478765554658771,0.478765554658769,0.47876555465877,0.482755792785923,0.482755792785925,NA,11.0785136064407,11.4283369881946,11.4283369881946,11.4283369881944,11.3988270086264,11.3988270086262,NA,5.95682714102017,5.95684289121425,5.9568428912143,5.95684289121418,5.89597723924738,5.89597723924726,NA
"30-9",1000,1000,1,0.6,0.5,12,6,0.476286031757765,0.461776768195924,0.46177676819592,0.461776768195928,0.460241723443483,0.460241723443492,NA,11.7507469917627,11.599025721122,11.5990257211221,11.599025721122,11.6143230939681,11.6143230939681,NA,6.15403033686656,6.24286510940086,6.24286510940097,6.24286510940084,6.26892701657079,6.26892701657066,NA
"30-10",1000,1000,1,0.6,0.5,12,6,0.467279193099929,0.477982014040799,0.477982014040789,0.477982014040792,0.476988735996508,0.476988735996511,NA,11.3223023715568,11.373164761207,11.3731647612071,11.3731647612069,11.3728182274466,11.3728182274463,NA,6.03162605534235,5.93699656262742,5.9369965626276,5.93699656262745,5.94811203641878,5.94811203641863,NA
"30-11",1000,1000,1,0.6,0.5,12,6,0.47158142417166,0.486889782073194,0.486889782073194,0.486889782073199,0.488245121936497,0.488245121936502,NA,11.618563328892,11.925076795173,11.9250767951732,11.9250767951732,11.9120902907081,11.912090290708,NA,6.1394646874245,6.11887875316514,6.11887875316524,6.11887875316515,6.09607031420276,6.09607031420267,NA
"30-12",1000,1000,1,0.6,0.5,12,6,0.463581282118794,0.474700975287218,0.47470097528721,0.474700975287212,0.476639023126318,0.47663902312632,NA,11.1471236049756,11.5200133075907,11.5200133075907,11.5200133075907,11.4897842093461,11.489784209346,NA,5.97952575224436,6.05145175515567,6.05145175515577,6.05145175515571,6.01330468787117,6.01330468787111,NA
"30-13",1000,1000,1,0.6,0.5,12,6,0.523324346045178,0.516021920440733,0.51602192044074,0.516021920440736,0.516524088227656,0.516524088227653,NA,12.6316767453555,12.2523015906629,12.252301590663,12.2523015906629,12.286797657063,12.2867976570629,NA,6.02121277313826,5.92984539402998,5.92984539402996,5.92984539402995,5.94037070001084,5.94037070001083,NA
"30-14",1000,1000,1,0.6,0.5,12,6,0.497100313567648,0.516774196215059,0.51677419621506,0.516774196215067,0.514418980984655,0.514418980984662,NA,12.0991979309726,12.4824491945115,12.4824491945116,12.4824491945116,12.4655823569694,12.4655823569695,NA,6.08468284556907,6.03184154522251,6.03184154522253,6.03184154522246,6.05305018351692,6.05305018351685,NA
"30-15",1000,1000,1,0.6,0.5,12,6,0.476076486982835,0.462695670646615,0.462695670646607,0.462695670646614,0.460929256436531,0.460929256436538,NA,11.9139783991358,11.6968369379983,11.6968369379985,11.6968369379983,11.7150460163095,11.7150460163093,NA,6.24201341688585,6.28476112652706,6.28476112652728,6.28476112652709,6.31523856689223,6.31523856689205,NA
"30-16",1000,1000,1,0.6,0.5,12,6,0.49799698259561,0.501074460810135,0.501074460810135,0.501074460810129,0.501247179597766,0.501247179597759,NA,12.3428999873898,12.5775712764516,12.5775712764518,12.5775712764514,12.563967878485,12.5639678784846,NA,6.19617303719031,6.27527153080256,6.27527153080266,6.27527153080257,6.26631441483747,6.26631441483737,NA
"30-17",1000,1000,1,0.6,0.5,12,6,0.50157748070443,0.495011629583453,0.495011629583456,0.495011629583458,0.4954365509981,0.495436550998102,NA,12.470104291617,12.4092715358423,12.4092715358424,12.4092715358424,12.4087471382313,12.4087471382313,NA,6.21538079690625,6.26653781094145,6.26653781094148,6.26653781094145,6.26100025385845,6.26100025385842,NA
"30-18",1000,1000,1,0.6,0.5,12,6,0.503988432791437,0.501270934608038,0.501270934608037,0.501270934608037,0.498103653637077,0.498103653637077,NA,11.6265696669545,11.1607554751337,11.1607554751338,11.1607554751337,11.1912268628551,11.1912268628551,NA,5.76691304176565,5.56619314718164,5.56619314718169,5.56619314718167,5.61683587378559,5.61683587378556,NA
"30-19",1000,1000,1,0.6,0.5,12,6,0.48939294867357,0.47524898525535,0.475248985255351,0.475248985255352,0.475322901071324,0.475322901071325,NA,12.473820404776,12.3330436536795,12.3330436536797,12.3330436536795,12.3458554889235,12.3458554889233,NA,6.3692206556581,6.4717771721584,6.4717771721585,6.47177717215838,6.47758764172104,6.47758764172093,NA
"30-20",1000,1000,1,0.6,0.5,12,6,0.493493708772417,0.473544309589618,0.473544309589611,0.473544309589623,0.470282565845692,0.470282565845704,NA,12.0685926770906,11.3195524358455,11.3195524358454,11.3195524358455,11.3640340108268,11.3640340108269,NA,6.11281811720954,5.95924279274954,5.95924279274957,5.95924279274952,6.01972693785744,6.01972693785739,NA
"30-21",1000,1000,1,0.6,0.5,12,6,0.500952416522862,0.509214299002072,0.509214299002068,0.509214299002067,0.508421226202953,0.508421226202952,NA,11.6621845913635,11.7835464112394,11.7835464112393,11.7835464112393,11.7797342397017,11.7797342397016,NA,5.81998503838429,5.78319608568174,5.78319608568177,5.78319608568174,5.79066731320764,5.79066731320761,NA
"30-22",1000,1000,1,0.6,0.5,12,6,0.496002259098259,0.502147674009713,0.502147674009708,0.502147674009711,0.502645456648112,0.502645456648114,NA,11.7195844863829,11.8695176690795,11.8695176690796,11.8695176690794,11.8593313592275,11.8593313592274,NA,5.90664410544407,5.90926697993405,5.90926697993412,5.90926697993403,5.89829233262732,5.89829233262723,NA
"30-23",1000,1000,1,0.6,0.5,12,6,0.510445376333057,0.517571913667036,0.517571913667043,0.517571913667041,0.520825030178609,0.520825030178606,NA,12.0699247111277,12.2386723687956,12.2386723687955,12.2386723687956,12.2256824872188,12.2256824872189,NA,5.90888744964446,5.90427929013417,5.90427929013405,5.90427929013411,5.85824103685899,5.85824103685906,NA
"30-24",1000,1000,1,0.6,0.5,12,6,0.524337468955211,0.512629804946834,0.512629804946826,0.512629804946835,0.512357408103645,0.512357408103654,NA,13.0857031962572,12.9768770822604,12.9768770822604,12.9768770822604,12.9777441602527,12.9777441602527,NA,6.22437870283258,6.3245431147622,6.3245431147623,6.32454311476217,6.32850079927341,6.32850079927328,NA
"30-25",1000,1000,1,0.6,0.5,12,6,0.483954924813009,0.473655321780423,0.473655321780429,0.473655321780417,0.473646312098568,0.473646312098557,NA,11.3951586772837,11.111277950137,11.1112779501372,11.1112779501369,11.1245317201454,11.1245317201451,NA,5.88041551638658,5.84836201727314,5.84836201727315,5.84836201727315,5.85543829707497,5.85543829707496,NA
"30-26",1000,1000,1,0.6,0.5,12,6,0.504514621871675,0.522508170680314,0.522508170680304,0.522508170680313,0.522440266266636,0.522440266266646,NA,11.8548082153256,11.9312218064234,11.9312218064232,11.9312218064234,11.919216492646,11.9192164926462,NA,5.87388413120938,5.69706092636802,5.69706092636808,5.69706092636805,5.69213785453833,5.6921378545383,NA
"30-27",1000,1000,1,0.6,0.5,12,6,0.511100203643964,0.495757571265162,0.495757571265166,0.495757571265162,0.496789157607678,0.496789157607674,NA,12.0033982665108,11.7111396809888,11.7111396809892,11.7111396809888,11.723142185363,11.7231421853627,NA,5.86845896807751,5.90525351599475,5.90525351599486,5.90525351599474,5.89921225458148,5.89921225458136,NA
"30-28",1000,1000,1,0.6,0.5,12,6,0.487557602836066,0.458731733037745,0.458731733037759,0.458731733037755,0.456863342933743,0.456863342933739,NA,12.1278611633943,11.7073653527467,11.7073653527468,11.7073653527468,11.7315146302883,11.7315146302883,NA,6.21483024704113,6.33682535517515,6.33682535517506,6.3368253551751,6.37181563861869,6.37181563861872,NA
"30-29",1000,1000,1,0.6,0.5,12,6,0.519743715696864,0.513277154156432,0.513277154156432,0.513277154156432,0.51501551791235,0.515015517912349,NA,12.3766574392525,12.4056440567153,12.4056440567153,12.4056440567153,12.4035142724342,12.4035142724343,NA,5.94396751386815,6.03811037980684,6.03811037980681,6.03811037980684,6.01551194548329,6.01551194548332,NA
"30-30",1000,1000,1,0.6,0.5,12,6,0.492549635597285,0.507470209753324,0.507470209753321,0.507470209753318,0.507800922428532,0.507800922428529,NA,12.1556192106129,12.2511855913657,12.2511855913658,12.2511855913656,12.2466090763082,12.2466090763079,NA,6.16837339796617,6.03407386958845,6.03407386958855,6.03407386958846,6.02776969073724,6.02776969073715,NA
"30-31",1000,1000,1,0.6,0.5,12,6,0.49290012918088,0.48729608106514,0.487296081065141,0.487296081065143,0.486873412659291,0.486873412659294,NA,12.0782955958924,12.2299913036601,12.2299913036599,12.22999130366,12.2227013445708,12.2227013445709,NA,6.12490213639216,6.27036446992578,6.27036446992568,6.27036446992567,6.27179302902432,6.27179302902432,NA
"30-32",1000,1000,1,0.6,0.5,12,6,0.529106564929779,0.52289698031754,0.522896980317537,0.522896980317535,0.522035731493146,0.522035731493144,NA,12.5961986444509,12.292059032428,12.2920590324279,12.292059032428,12.3043552512579,12.304355251258,NA,5.93146724851233,5.86457848248648,5.86457848248645,5.86457848248651,5.88104215711594,5.881042157116,NA
"30-33",1000,1000,1,0.6,0.5,12,6,0.512060835662289,0.515912763963837,0.515912763963851,0.515912763963843,0.515745879222339,0.515745879222331,NA,11.9776010546828,11.8890998067619,11.8890998067619,11.8890998067619,11.8940953490192,11.8940953490192,NA,5.84434064939242,5.75536146441342,5.75536146441326,5.75536146441336,5.75976468568494,5.75976468568503,NA
"30-34",1000,1000,1,0.6,0.5,12,6,0.522428665272564,0.530621829393282,0.530621829393282,0.530621829393278,0.535396917376938,0.535396917376934,NA,12.5539774363962,12.8578003004102,12.8578003004101,12.8578003004101,12.8359131612111,12.835913161211,NA,5.99541976043786,6.03517078303307,6.03517078303302,6.03517078303304,5.96360482298061,5.96360482298063,NA
"30-35",1000,1000,1,0.6,0.5,12,6,0.434458749371459,0.443992779057698,0.443992779057694,0.443992779057702,0.44480808808492,0.444808088084927,NA,11.162280077103,11.2273220344019,11.2273220344018,11.2273220344019,11.2118611241256,11.2118611241257,NA,6.31272983467087,6.24247212297205,6.24247212297203,6.24247212297202,6.22473461362963,6.22473461362962,NA
"30-36",1000,1000,1,0.6,0.5,12,6,0.467424694019532,0.482964270207225,0.482964270207226,0.482964270207218,0.498272236840706,0.498272236840699,NA,11.1170619583685,11.4861649004864,11.4861649004866,11.4861649004863,11.3819789189071,11.3819789189068,NA,5.92067267408193,5.93875765184316,5.93875765184324,5.93875765184317,5.71065482330948,5.71065482330941,NA
"30-37",1000,1000,1,0.6,0.5,12,6,0.483205337823497,0.48383033264715,0.483830332647149,0.483830332647149,0.484515760928192,0.484515760928192,NA,11.7604684065949,11.6416748085472,11.6416748085473,11.6416748085472,11.648754702711,11.6487547027108,NA,6.07774729722364,6.00907941335784,6.00907941335795,6.00907941335785,6.0047494540611,6.00474945406101,NA
"30-38",1000,1000,1,0.6,0.5,12,6,0.487488464369056,0.504175455958163,0.504175455958158,0.504175455958168,0.508065120913973,0.508065120913983,NA,12.1667964900495,12.2511140396204,12.2511140396205,12.2511140396205,12.2198177808457,12.2198177808457,NA,6.23562355282447,6.07440303269935,6.07440303269944,6.07440303269931,6.01135458247362,6.01135458247349,NA
