"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,1,0.4,0.5,12,6,0.483214123470372,0.483902163442488,0.483902163442488,0.483902163442494,0.486994552762876,0.486994552762883,NA,11.5921089425944,11.7818376300396,11.7818376300396,11.7818376300397,11.7496093574022,11.7496093574023,NA,5.9906381807256,6.08058091153534,6.0805809115353,6.08058091153528,6.02761360325563,6.0276136032556,NA
"30-2",1000,1000,1,0.4,0.5,12,6,0.531538195485771,0.547524644740184,0.547524644740177,0.547524644740187,0.561941246239952,0.561941246239963,NA,12.6790751379883,13.0451007989,13.0451007989001,13.0451007989,12.9798381689756,12.9798381689755,NA,5.93966241871348,5.9025866183824,5.9025866183825,5.90258661838234,5.68593173230854,5.68593173230836,NA
"30-3",1000,1000,1,0.4,0.5,12,6,0.530159449446341,0.504671675771267,0.504671675771259,0.504671675771266,0.505540757421826,0.505540757421833,NA,12.788484382582,12.1688226570334,12.1688226570335,12.1688226570334,12.1756075299994,12.1756075299993,NA,6.00854854305918,6.02756253454499,6.02756253454516,6.02756253454503,6.02034167721263,6.02034167721249,NA
"30-4",1000,1000,1,0.4,0.5,12,6,0.496951120143001,0.516736706624339,0.516736706624335,0.516736706624337,0.523032929841967,0.52303292984197,NA,11.712857291309,12.7158698625082,12.7158698625082,12.7158698625081,12.6187389642072,12.6187389642072,NA,5.89213974031787,6.145113147892,6.14511314789207,6.14511314789202,6.01872295284693,6.01872295284688,NA
"30-5",1000,1000,1,0.4,0.5,12,6,0.506012113386312,0.535329767088341,0.53532976708833,0.535329767088339,0.536254758218676,0.536254758218686,NA,12.1975486888495,12.5432032004977,12.5432032004978,12.5432032004977,12.5176230043307,12.5176230043307,NA,6.02544129867235,5.82845315263355,5.82845315263371,5.82845315263356,5.8049881066708,5.80498810667066,NA
"30-6",1000,1000,1,0.4,0.5,12,6,0.495723566542273,0.504360747648315,0.504360747648309,0.504360747648308,0.50381090194417,0.503810901944169,NA,12.0321697361688,12.0359246512246,12.0359246512246,12.0359246512245,12.0566114719726,12.0566114719725,NA,6.06753964131321,5.96547669549416,5.96547669549425,5.96547669549421,5.98235917188767,5.98235917188762,NA
"30-7",1000,1000,1,0.4,0.5,12,6,0.481848390215474,0.458764235357309,0.458764235357305,0.458764235357302,0.457793081180444,0.457793081180442,NA,11.7480595345657,11.2119128614686,11.2119128614685,11.2119128614686,11.2200809701413,11.2200809701413,NA,6.08727595967968,6.06828823068416,6.0682882306842,6.06828823068423,6.08360553172625,6.08360553172629,NA
"30-8",1000,1000,1,0.4,0.5,12,6,0.462308089998909,0.43716697692877,0.437166976928755,0.437166976928769,0.435819360515368,0.435819360515381,NA,11.0785136064407,10.5954241744949,10.5954241744948,10.5954241744948,10.6244449910411,10.6244449910411,NA,5.95682714102017,5.96345461885293,5.96345461885307,5.96345461885291,5.99410616921488,5.99410616921471,NA
"30-9",1000,1000,1,0.4,0.5,12,6,0.476286031757765,0.496460315301893,0.496460315301905,0.496460315301898,0.501134559527674,0.501134559527667,NA,11.7507469917627,11.9535146712171,11.9535146712172,11.9535146712172,11.9442028252689,11.9442028252689,NA,6.15403033686656,6.01906900857887,6.01906900857877,6.01906900857886,5.95855000351855,5.95855000351865,NA
"30-10",1000,1000,1,0.4,0.5,12,6,0.467279193099929,0.452989128898857,0.45298912889884,0.452989128898852,0.453353808899596,0.453353808899609,NA,11.3223023715568,11.2520638334687,11.2520638334687,11.2520638334687,11.285449499515,11.285449499515,NA,6.03162605534235,6.15500123923136,6.15500123923158,6.15500123923141,6.16914798376585,6.16914798376568,NA
