"r","gs_nonparam_delta","gs_nonparam_delta.s","gs_nonparam_R.s","gs_param_delta","gs_param_delta.s","gs_param_R.s","cc_nonparam_delta","cc_nonparam_delta.s","cc_nonparam_R.s","cc_param_delta","cc_param_delta.s","cc_param_R.s","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","smle_param_delta","smle_param_delta.s","smle_param_R.s"
1,12.1106987293152,5.93641228784228,0.509820826978993,12.1106987293152,5.97084113526274,0.50697798131088,12.101899145978,6.13331495776769,0.493194011635268,12.101899145978,6.08311716142912,0.497341938810421,12.1018991459751,6.13331495777021,0.493194011634938,12.1018991459783,6.08311716142917,0.497341938810429,12.1106987293152,6.17718262356068,0.489940030577412
2,12.1043343731312,6.10240232113024,0.49584982263245,12.1043343731312,6.19529451402084,0.488175530926101,11.8248893401696,6.04115326564891,0.489115450313188,11.8248893401696,6.11520534620941,0.482853059314827,11.8248893401729,6.0411532656511,0.489115450313145,11.8248893401691,6.11520534620918,0.482853059314824,12.1043343731313,6.0700310989144,0.498524172267712
3,11.4917490735828,5.82583602429998,0.493041834885485,11.4917490735828,5.81287894591307,0.494169346311634,11.7530558092444,5.87114269558938,0.50045819649972,11.7530558092444,5.79368249054184,0.507048840354794,11.753055809246,5.87114269559078,0.50045819649967,11.7530558092444,5.79368249054196,0.507048840354786,11.4917490735827,5.77862031133924,0.497150496905368
4,12.1271227946757,6.17565758224263,0.490756572123275,12.1271227946757,6.06965876118522,0.499497212657067,12.3716281880844,6.30807214231692,0.490117869174852,12.3716281880844,6.2585552075262,0.494120328191395,12.3716281880835,6.30807214231999,0.490117869174566,12.371628188084,6.2585552075259,0.494120328191403,12.1271227946754,6.28981466105614,0.481343203367431
5,12.3606440641265,5.98910662733639,0.515469695894068,12.3606440641265,5.9789900404002,0.516288147334276,13.1063177866863,6.10971985463508,0.533833991051135,13.1063177866863,6.1489596171299,0.530840033241362,13.1063177866894,6.10971985463647,0.533833991051137,13.1063177866864,6.14895961713,0.530840033241357,12.3606440641261,6.14773814063907,0.502636099806364
6,11.8397661155797,5.8914307477752,0.502403114194732,11.8397661155797,5.90888205470112,0.500929157128725,11.8910916170077,5.99825458977357,0.495567372368545,11.8910916170077,5.98006066657439,0.497097418876062,11.8910916170085,5.99825458977559,0.49556737236841,11.8910916170079,5.98006066657453,0.497097418876057,11.8397661155796,5.976584457694,0.495210935811513
7,11.928261612215,6.09476619800837,0.489048245574435,11.928261612215,6.19683816633183,0.480491091846441,12.2314930009194,6.17820376914086,0.494893733031897,12.2314930009194,6.23379703844124,0.490348640352189,12.2314930009435,6.17820376914181,0.494893733032815,12.2314930009197,6.23379703844134,0.490348640352193,11.9282616122147,6.25689328443865,0.475456400282879
8,12.4455836571521,5.88940098625175,0.52678788327719,12.4455836571521,5.78289452713227,0.535345654616285,12.3657029196295,5.83143028149842,0.528419021595488,12.3657029196295,5.67583047255274,0.541002197008725,12.3657029196488,5.83143028149936,0.528419021596148,12.3657029196295,5.67583047255264,0.541002197008733,12.4455836571519,5.65201983021785,0.545861408679704
9,11.9884292163603,6.15369483158154,0.486697154354156,11.9884292163603,6.10588208575071,0.490685395429607,12.4310919507722,6.01624008775805,0.516032854428018,12.4310919507722,6.05871991572954,0.51261563025015,12.4310919507876,6.01624008775872,0.516032854428565,12.4310919507724,6.05871991572975,0.512615630250141,11.9884292163599,6.04510433698789,0.495755096194048
10,12.4118249226254,6.03385700067871,0.513862221043769,12.4118249226254,6.11054167279125,0.507683865113792,12.0300553120706,6.04196722262572,0.497760644827346,12.0300553120706,6.07944194736835,0.49464555318641,12.0300553120726,6.04196722262859,0.497760644827191,12.0300553120708,6.07944194736833,0.49464555318642,12.4118249226257,6.04809123248139,0.512715392765793
11,12.1096749018253,6.03824809324168,0.501369925931575,12.1096749018253,5.97288139937914,0.506767815998193,12.4617960857368,6.02627216904999,0.51642025534767,12.4617960857368,5.97478154580844,0.520552133520551,12.4617960857456,6.02627216905067,0.516420255347958,12.4617960857367,5.97478154580831,0.520552133520559,12.109674901825,5.9843998877522,0.505816635354073
12,12.9441240467535,6.11635073143311,0.527480522487178,12.9441240467535,5.97049631918147,0.538748524224864,13.131109246344,5.96763069938604,0.545534913507206,13.131109246344,5.76853536659988,0.560697024266553,13.1311092463455,5.96763069938827,0.545534913507091,13.1311092463435,5.76853536659968,0.560697024266553,12.9441240467534,5.78026859464355,0.553444592019856
13,12.0477304821019,6.10798114886933,0.493018111756122,12.0477304821019,6.03186695910461,0.499335831917425,11.749079676589,6.16225198008454,0.475511942236351,11.749079676589,6.12143096836289,0.478986343027333,11.7490796766088,6.16225198008632,0.47551194223708,11.7490796765891,6.12143096836302,0.478986343027327,12.0477304821018,6.09749724445843,0.493888309211687
14,11.2077544316844,5.8821913595474,0.475167715763079,11.2077544316844,5.85834417288293,0.477295455696161,11.5258582773886,5.74944872033291,0.501169580437044,11.5258582773886,5.83416190480355,0.493819743016535,11.5258582773881,5.74944872033704,0.501169580436665,11.5258582773883,5.83416190480326,0.493819743016549,11.2077544316842,5.85521067833615,0.477575038423083
15,12.0197164777036,5.85761702734232,0.512665956954301,12.0197164777036,5.84753449876314,0.513504789434076,11.623752345774,5.72312307589116,0.507635494490562,11.623752345774,5.76536683790847,0.504001232441555,11.6237523457764,5.72312307589442,0.507635494490387,11.6237523457743,5.76536683790863,0.504001232441557,12.0197164777037,5.7510081759573,0.52153545496474
16,11.6444944267942,6.23285960509654,0.464737636805027,11.6444944267942,6.28575174613693,0.460195392281411,11.7594579184444,6.24460061662525,0.468972068276143,11.7594579184444,6.24734310711107,0.468738852552694,11.759457918457,6.24460061662828,0.468972068276457,11.7594579184445,6.24734310711112,0.468738852552694,11.6444944267939,6.24424909092494,0.463759536304388
