"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,1,0.6,0.5,12,6,0.483214123470372,0.58244457750618,0.582444577506184,0.582444577506178,0.592789855924863,0.592789855924856,NA,11.5921089425944,14.6106981060303,14.6106981060305,14.6106981060304,14.4423992975953,14.4423992975951,NA,5.9906381807256,6.10077622059315,6.10077622059318,6.10077622059321,5.88109149876443,5.88109149876446,NA
"30-2",1000,1000,1,0.6,0.5,12,6,0.543071828169962,0.616986162306962,0.616986162306968,0.616986162306971,0.628024339202094,0.628024339202099,NA,13.2260022329462,15.9918489311647,15.9918489311653,15.9918489311649,15.8110296551544,15.8110296551539,NA,6.04333302092009,6.12509943093271,6.12509943093285,6.12509943093261,5.88131820387133,5.88131820387109,NA
"30-3",1000,1000,1,0.6,0.5,12,6,0.528517190216541,0.596202445500082,0.596202445500104,0.59620244550009,0.602435261653451,0.602435261653437,NA,12.3586708580123,14.5611670330081,14.5611670330083,14.5611670330081,14.4188647132924,14.4188647132923,NA,5.82690086132459,5.8797636385935,5.87976363859324,5.8797636385934,5.73243217699439,5.73243217699454,NA
"30-4",1000,1000,1,0.6,0.5,12,6,0.50455966121139,0.583493441393743,0.583493441393739,0.583493441393746,0.590852411840201,0.590852411840208,NA,11.9144976963659,14.3320158126124,14.3320158126128,14.3320158126125,14.1891151642381,14.1891151642378,NA,5.90292277518363,5.96937858400164,5.96937858400187,5.96937858400163,5.80544224756967,5.80544224756943,NA
"30-5",1000,1000,1,0.6,0.5,12,6,0.50134495401822,0.564832646235048,0.564832646235039,0.564832646235066,0.573826281332894,0.573826281332921,NA,12.0058671728398,14.3415398551526,14.3415398551525,14.3415398551529,14.1832448850695,14.1832448850698,NA,5.98678624712359,6.24096994768135,6.24096994768145,6.24096994768122,6.04452621543627,6.04452621543604,NA
"30-6",1000,1000,1,0.6,0.5,12,6,0.502361998444071,0.575518411999664,0.575518411999661,0.575518411999674,0.583883913468813,0.583883913468826,NA,12.3398842803872,14.8118621690966,14.8118621690965,14.8118621690968,14.6426381507159,14.6426381507162,NA,6.14079535272331,6.2873627747802,6.28736277478024,6.28736277478017,6.09303728376817,6.0930372837681,NA
"30-7",1000,1000,1,0.6,0.5,12,6,0.497505698132117,0.566928007836078,0.566928007836097,0.566928007836084,0.57337147596059,0.573371475960576,NA,11.8128197836396,14.282168202204,14.2821682022041,14.2821682022041,14.1498819234461,14.1498819234461,NA,5.93587463027111,6.18520703574869,6.18520703574849,6.18520703574866,6.03674324033175,6.03674324033192,NA
"30-8",1000,1000,1,0.6,0.5,12,6,0.503921040835138,0.581465619352396,0.581465619352376,0.581465619352394,0.589191449131913,0.589191449131932,NA,11.9176620192297,14.426863037094,14.426863037094,14.4268630370941,14.2840377843721,14.2840377843721,NA,5.91210137017807,6.03813818591793,6.03813818591825,6.038138185918,5.86800486274289,5.86800486274264,NA
"30-9",1000,1000,1,0.6,0.5,12,6,0.51545278200062,0.577928090367114,0.577928090367116,0.577928090367116,0.585349208017321,0.585349208017321,NA,12.4047938806342,14.9042098971634,14.9042098971635,14.9042098971635,14.7454973374592,14.7454973374591,NA,6.01070836471704,6.2906483328651,6.29064833286514,6.29064833286513,6.11423214915593,6.11423214915592,NA
"30-10",1000,1000,1,0.6,0.5,12,6,0.533990969500717,0.590752869605765,0.590752869605765,0.590752869605763,0.594689270073456,0.594689270073455,NA,12.6993637517408,14.8258058586057,14.8258058586055,14.8258058586055,14.6952768532206,14.6952768532206,NA,5.91801818990647,6.06741850341642,6.06741850341633,6.06741850341638,5.95615338785147,5.95615338785152,NA
"30-11",1000,1000,1,0.6,0.5,12,6,0.492006048367954,0.568522922792686,0.56852292279269,0.568522922792687,0.578345142834533,0.57834514283453,NA,11.7071891877737,14.3149336237667,14.314933623767,14.3149336237668,14.1470526873531,14.1470526873529,NA,5.94718129800111,6.17656572039957,6.17656572039963,6.1765657203996,5.9651734801982,5.96517348019817,NA
"30-12",1000,1000,1,0.6,0.5,12,6,0.524235777744814,0.597060378550839,0.597060378550841,0.59706037855083,0.60331566177953,0.603315661779518,NA,12.7670575054893,15.0976612699362,15.0976612699364,15.0976612699361,14.962022941786,14.9620229417857,NA,6.07410918458633,6.08344591687577,6.0834459168758,6.08344591687585,5.93520016910188,5.93520016910194,NA
"30-13",1000,1000,1,0.6,0.5,12,6,0.503150860697687,0.580295546321514,0.58029554632151,0.580295546321515,0.585942962897729,0.585942962897735,NA,11.9633186590314,14.1884276392231,14.188427639223,14.1884276392231,14.0494473166638,14.049447316664,NA,5.94396457893907,5.95494627087687,5.95494627087686,5.95494627087685,5.81727252886227,5.81727252886226,NA
"30-14",1000,1000,1,0.6,0.5,12,6,0.504222609107544,0.578585467884238,0.578585467884247,0.578585467884249,0.589917510767014,0.589917510767015,NA,11.7434295053779,14.3385198366286,14.3385198366286,14.3385198366289,14.1716620018919,14.1716620018922,NA,5.82212684030572,6.04246062818543,6.04246062818529,6.04246062818538,5.81155043030436,5.81155043030446,NA
"30-15",1000,1000,1,0.6,0.5,12,6,0.49094173517488,0.573699448500543,0.573699448500546,0.573699448500548,0.58309492209381,0.583094922093812,NA,12.2963757189812,14.8298648399493,14.8298648399497,14.8298648399493,14.6563461839227,14.6563461839224,NA,6.25957168714231,6.32197955993278,6.3219795599329,6.32197955993274,6.1103051476284,6.11030514762824,NA
"30-16",1000,1000,1,0.6,0.5,12,6,0.525598013244826,0.599579003913301,0.599579003913292,0.599579003913298,0.609534702146987,0.609534702146994,NA,12.7708615290615,15.6122074642789,15.6122074642788,15.6122074642788,15.4474901235511,15.4474901235512,NA,6.05852208196198,6.25145566395875,6.25145566395885,6.25145566395876,6.03170883217387,6.03170883217378,NA
"30-17",1000,1000,1,0.6,0.5,12,6,0.52504869235873,0.58305946679361,0.58305946679359,0.583059466793612,0.58833367294661,0.588333672946631,NA,12.5514329805382,14.7857025548006,14.7857025548005,14.7857025548007,14.6631448061136,14.6631448061139,NA,5.9613195068784,6.16475870702963,6.16475870702988,6.16475870702966,6.0363229653848,6.03632296538458,NA
