"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.3,0.8,0.5,12,6,0.483214123470372,0.580513828511634,0.580513828511633,0.58051382851163,0.608115135804513,0.608115135804511,NA,11.5921089425944,15.0210536591838,15.021053659184,15.0210536591838,14.3368571035055,14.3368571035054,NA,5.9906381807256,6.30112429121231,6.30112429121241,6.30112429121239,5.61839729899735,5.61839729899733,NA
"30-2",1000,1000,0.3,0.8,0.5,12,6,0.531538195485771,0.620440048172843,0.620440048172857,0.620440048172856,0.651198051025679,0.651198051025679,NA,12.6790751379883,16.1912773603071,16.1912773603072,16.1912773603076,15.5121139494368,15.5121139494371,NA,5.93966241871348,6.14556045489831,6.14556045489812,6.14556045489827,5.41065557827531,5.41065557827542,NA
"30-3",1000,1000,0.3,0.8,0.5,12,6,0.530159449446341,0.597445490721294,0.597445490721299,0.597445490721282,0.624372365093367,0.624372365093352,NA,12.788484382582,16.5683887631046,16.5683887631045,16.5683887631043,15.8329997748718,15.8329997748715,NA,6.00854854305918,6.66967960807042,6.66967960807028,6.66967960807047,5.94731225891235,5.94731225891249,NA
"30-4",1000,1000,0.3,0.8,0.5,12,6,0.496951120143001,0.591782815382338,0.591782815382347,0.591782815382341,0.619415015513109,0.619415015513103,NA,11.712857291309,15.2923507218409,15.2923507218415,15.2923507218409,14.6372880804899,14.6372880804894,NA,5.89213974031787,6.24260035785579,6.24260035785586,6.24260035785572,5.57073205704341,5.5707320570433,NA
"30-5",1000,1000,0.3,0.8,0.5,12,6,0.506012113386312,0.600682184940422,0.600682184940424,0.600682184940414,0.627723378686598,0.627723378686589,NA,12.1975486888495,15.7308821209997,15.7308821209999,15.7308821209996,15.0603818193268,15.0603818193265,NA,6.02544129867235,6.28162147751738,6.28162147751742,6.28162147751746,5.60662805938876,5.6066280593888,NA
"30-6",1000,1000,0.3,0.8,0.5,12,6,0.495723566542273,0.581476215490656,0.581476215490644,0.581476215490649,0.607854368928366,0.607854368928369,NA,12.0321697361688,15.662944302526,15.6629443025259,15.6629443025258,14.9797054839589,14.9797054839588,NA,6.06753964131321,6.55531472605225,6.5553147260524,6.55531472605226,5.8742260602743,5.87422606027419,NA
"30-7",1000,1000,0.3,0.8,0.5,12,6,0.481848390215474,0.589546944194077,0.589546944194077,0.589546944194079,0.618145996152049,0.61814599615205,NA,11.7480595345657,15.7875208360607,15.7875208360609,15.7875208360607,15.0543170805263,15.0543170805261,NA,6.08727595967968,6.48003617076078,6.48003617076089,6.48003617076077,5.74855125239556,5.74855125239548,NA
"30-8",1000,1000,0.3,0.8,0.5,12,6,0.462308089998909,0.558919960657674,0.558919960657676,0.558919960657676,0.587792165855743,0.587792165855744,NA,11.0785136064407,14.5038757683328,14.5038757683324,14.5038757683328,13.7936151469181,13.7936151469185,NA,5.95682714102017,6.39737009451245,6.39737009451222,6.39737009451241,5.68583622473052,5.68583622473068,NA
"30-9",1000,1000,0.3,0.8,0.5,12,6,0.476286031757765,0.580658596169796,0.580658596169783,0.580658596169797,0.608524963029373,0.608524963029386,NA,11.7507469917627,15.5201436547854,15.5201436547857,15.5201436547855,14.7911093964159,14.7911093964158,NA,6.15403033686656,6.50823882784416,6.5082388278445,6.50823882784417,5.79035009779851,5.79035009779826,NA
"30-10",1000,1000,0.3,0.8,0.5,12,6,0.467279193099929,0.56260361395646,0.562603613956468,0.562603613956472,0.593212866375584,0.593212866375589,NA,11.3223023715568,14.9379533888572,14.9379533888574,14.9379533888575,14.1723638755475,14.1723638755476,NA,6.03162605534235,6.53380682717298,6.53380682717294,6.53380682717292,5.76513527761617,5.76513527761615,NA
"30-11",1000,1000,0.3,0.8,0.5,12,6,0.47158142417166,0.553401785085714,0.553401785085733,0.553401785085717,0.583518460032564,0.583518460032551,NA,11.618563328892,14.9950636964039,14.9950636964037,14.9950636964039,14.2201860335424,14.2201860335426,NA,6.1394646874245,6.69676867933998,6.69676867933962,6.69676867933997,5.92244497787317,5.92244497787343,NA
"30-12",1000,1000,0.3,0.8,0.5,12,6,0.463581282118794,0.561448002198024,0.561448002198025,0.561448002198018,0.590075881379269,0.590075881379262,NA,11.1471236049756,14.7949542571623,14.7949542571619,14.7949542571621,14.0755359976582,14.0755359976584,NA,5.97952575224436,6.48835674686737,6.48835674686716,6.48835674686739,5.7699016879544,5.76990168795459,NA
"30-13",1000,1000,0.3,0.8,0.5,12,6,0.523324346045178,0.608002398133249,0.608002398133233,0.608002398133265,0.636081217382418,0.636081217382448,NA,12.6316767453555,16.1929957015879,16.1929957015874,16.1929957015882,15.4772636133361,15.4772636133369,NA,6.02121277313826,6.34761548206109,6.34761548206114,6.34761548206093,5.63246693241666,5.63246693241651,NA
"30-14",1000,1000,0.3,0.8,0.5,12,6,0.497100313567648,0.584230515852827,0.584230515852837,0.584230515852828,0.611738839660948,0.611738839660939,NA,12.0991979309726,15.3477812881496,15.3477812881499,15.3477812881494,14.6950564050807,14.6950564050802,NA,6.08468284556907,6.38113910897758,6.38113910897757,6.3811391089775,5.70551965108445,5.7055196510844,NA
"30-15",1000,1000,0.3,0.8,0.5,12,6,0.476076486982835,0.562834255750948,0.562834255750952,0.56283425575093,0.591657067921934,0.591657067921914,NA,11.9139783991358,15.387920951569,15.3879209515687,15.3879209515686,14.6292914025523,14.6292914025521,NA,6.24201341688585,6.72707191523822,6.72707191523803,6.72707191523834,5.97376774554263,5.97376774554288,NA
"30-16",1000,1000,0.3,0.8,0.5,12,6,0.49799698259561,0.582158430406072,0.582158430406067,0.582158430406071,0.612043304940736,0.61204330494074,NA,12.3428999873898,15.6192651142857,15.6192651142852,15.6192651142859,14.8508042869591,14.8508042869597,NA,6.19617303719031,6.52637825125683,6.5263782512567,6.5263782512569,5.7614689501406,5.76146895014075,NA
"30-17",1000,1000,0.3,0.8,0.5,12,6,0.50157748070443,0.588250506922281,0.588250506922268,0.588250506922287,0.615312673711682,0.615312673711699,NA,12.470104291617,15.9189768493039,15.9189768493037,15.918976849304,15.2272934948766,15.2272934948769,NA,6.21538079690625,6.55463064801681,6.55463064801695,6.55463064801677,5.85774682115157,5.85774682115143,NA
"30-18",1000,1000,0.3,0.8,0.5,12,6,0.503988432791437,0.595597224566353,0.595597224566353,0.595597224566344,0.621905432381926,0.621905432381917,NA,11.6265696669545,15.0240701035446,15.0240701035448,15.0240701035442,14.4065296215537,14.4065296215532,NA,5.76691304176565,6.07577564818312,6.07577564818318,6.07577564818309,5.44703058813833,5.44703058813826,NA
"30-19",1000,1000,0.3,0.8,0.5,12,6,0.48939294867357,0.577288103562514,0.577288103562527,0.577288103562524,0.60691098168442,0.606910981684416,NA,12.473820404776,16.2016855237823,16.2016855237826,16.2016855237823,15.4241728375835,15.4241728375833,NA,6.3692206556581,6.84864521324176,6.84864521324169,6.84864521324163,6.06307295905554,6.0630729590555,NA
"30-20",1000,1000,0.3,0.8,0.5,12,6,0.493493708772417,0.594023761305633,0.594023761305624,0.594023761305629,0.623373844270734,0.623373844270739,NA,12.0685926770906,15.9231122781197,15.9231122781196,15.9231122781196,15.2014293632189,15.201429363219,NA,6.11281811720954,6.46440523097913,6.46440523097923,6.46440523097916,5.72525590265912,5.72525590265907,NA
"30-21",1000,1000,0.3,0.8,0.5,12,6,0.500952416522862,0.591149289572225,0.591149289572223,0.591149289572225,0.623821586109409,0.623821586109412,NA,11.6621845913635,15.4328542839056,15.4328542839051,15.4328542839056,14.6419082210594,14.6419082210598,NA,5.81998503838429,6.30973343790314,6.30973343790298,6.30973343790313,5.50796981092974,5.50796981092985,NA
"30-22",1000,1000,0.3,0.8,0.5,12,6,0.496002259098259,0.586897414697378,0.586897414697362,0.586897414697385,0.616335723918102,0.616335723918124,NA,11.7195844863829,14.96902866665,14.9690286666501,14.9690286666503,14.268744491529,14.2687444915292,NA,5.90664410544407,6.18374444166216,6.18374444166247,6.18374444166218,5.47440752594006,5.47440752593981,NA
"30-23",1000,1000,0.3,0.8,0.5,12,6,0.510445376333057,0.589728414892275,0.589728414892274,0.589728414892262,0.615990041710202,0.61599004171019,NA,12.0699247111277,15.5010576918839,15.5010576918838,15.5010576918834,14.8345928350526,14.8345928350522,NA,5.90888744964446,6.35964351009549,6.35964351009547,6.3596435100955,5.6966313758347,5.69663137583472,NA
"30-24",1000,1000,0.3,0.8,0.5,12,6,0.524337468955211,0.602071861487281,0.602071861487296,0.602071861487284,0.629397123728235,0.629397123728224,NA,13.0857031962572,16.6503737352102,16.6503737352101,16.6503737352103,15.9577453309293,15.9577453309295,NA,6.22437870283258,6.62565222599326,6.62565222599297,6.62565222599324,5.91398631845474,5.91398631845498,NA
"30-25",1000,1000,0.3,0.8,0.5,12,6,0.483954924813009,0.584876949063859,0.584876949063859,0.584876949063854,0.613764771247441,0.613764771247436,NA,11.3951586772837,14.8679420920469,14.8679420920469,14.8679420920467,14.1750631963879,14.1750631963876,NA,5.88041551638658,6.17202548239237,6.17202548239239,6.17202548239237,5.47490877623885,5.47490877623882,NA
