"r","gs_nonparam_delta","gs_nonparam_delta.s","gs_nonparam_R.s","gs_param_delta","gs_param_delta.s","gs_param_R.s","cc_nonparam_delta","cc_nonparam_delta.s","cc_nonparam_R.s","cc_param_delta","cc_param_delta.s","cc_param_R.s","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","smle_param_delta","smle_param_delta.s","smle_param_R.s"
1,11.8402412641901,5.93464410082094,0.49877338067681,11.8402412641901,5.90034010848726,0.501670618289479,12.2081993768212,5.95500426633614,0.512212728304351,12.2081993768212,5.91921873895006,0.515143998205957,13.0200892883799,5.88218922223646,0.548222051941983,12.2081993768213,5.91921873895033,0.515143998205939,11.8402412641897,5.86435225800437,0.504710070753299
2,12.2785285723292,5.77084650542109,0.530005043240587,12.2785285723292,5.90503429348848,0.519076389430244,12.4300154457871,5.77739672816394,0.535205989617488,12.4300154457871,5.92507265542354,0.523325398808597,13.7833351141005,5.66123742922781,0.589269405237323,12.430015445787,5.92507265542335,0.52332539880861,12.2785285723295,5.87891864604656,0.521203325674128
3,12.2913912000669,6.18344999728183,0.496928386979645,12.2913912000669,6.2385148242509,0.49244843625049,12.5152965526111,6.18513054112019,0.50579432815519,12.5152965526111,6.23085118767065,0.502141146917474,13.6107630790683,6.08394898692926,0.55300456325732,12.5152965526115,6.23085118767081,0.502141146917479,12.2913912000669,6.18663322561527,0.496669406667199
4,11.8763130887031,5.90710811005467,0.502614315913112,11.8763130887031,5.88713281524751,0.504296260019669,12.1222632574248,5.88893280927483,0.514205170749125,12.1222632574248,5.90246983307822,0.513088463124821,13.039894360334,5.8082624980809,0.554577488315472,12.1222632574244,5.90246983307805,0.513088463124819,11.8763130887034,5.86350830123452,0.506285472819691
5,11.0870050242633,5.85239235868006,0.472139469056573,11.0870050242633,5.78737265879837,0.478003965351055,11.585366496921,5.83741850027155,0.496138641637023,11.585366496921,5.7865959825868,0.500525427130452,12.6082134316653,5.74770724639038,0.544129921535504,11.5853664969208,5.78659598258675,0.500525427130445,11.1382652612573,5.68406782310321,0.489681050883718
6,11.9743080882445,6.29761605106263,0.474072655835107,11.9743080882445,6.32281062698647,0.471968603079977,12.3029482955069,6.30556067222506,0.48747564236063,12.3029482955069,6.33998834453437,0.484677315367588,13.5696161077578,6.18532752410302,0.544178149552305,12.3029482955072,6.33998834453479,0.484677315367568,11.9743080882446,6.29932664823109,0.473929800218246
7,12.4239365087617,6.05335634226033,0.512766638980218,12.4239365087617,5.96362080297034,0.519989433400224,12.6811639035498,6.06304586609,0.521885695019461,12.6811639035498,6.03066649670656,0.524439038673853,14.1783244062059,5.92845393934353,0.581864981397334,12.6811639035496,6.03066649670647,0.524439038673856,12.4239365087615,5.99379065784805,0.517561068215284
8,11.630300373911,5.94516597039199,0.488820943633742,11.630300373911,5.94905022735639,0.488486966278083,12.0828615583552,5.94654172276463,0.507853194043043,12.0828615583552,5.99208685164397,0.50408379482752,12.9616483434592,5.86759135482433,0.547311329597576,12.0828615583555,5.99208685164403,0.504083794827526,11.6303003739111,5.91326065525556,0.491564236077676
9,12.2490824111934,5.95235593207109,0.514056993638009,12.2490824111934,6.01253345422042,0.509144174854592,12.430428388189,5.95255772289293,0.521130122229025,12.430428388189,6.01691071894738,0.515953068466695,13.5952154613702,5.84922558136839,0.569758522916496,12.4304283881889,6.01691071894737,0.515953068466691,12.2490824111934,5.99430165742934,0.510632596287242
10,11.6644278191625,5.97094521952889,0.488106462477333,11.6644278191625,5.94067388539403,0.490701646279245,12.0827355856189,6.00951828074101,0.502635952085748,12.0827355856189,6.02373633323632,0.501459227461216,13.1715910247164,5.91141661467369,0.551199501747285,12.082735585619,6.02373633323642,0.501459227461212,11.6644278191623,5.98429933758451,0.486961604087129
