"r","gs_nonparam_delta","gs_nonparam_delta.s","gs_nonparam_R.s","gs_param_delta","gs_param_delta.s","gs_param_R.s","cc_nonparam_delta","cc_nonparam_delta.s","cc_nonparam_R.s","cc_param_delta","cc_param_delta.s","cc_param_R.s","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","smle_param_delta","smle_param_delta.s","smle_param_R.s"
23,12.0311555524318,6.0750814693883,0.495054199664107,12.0311555524318,6.11678940150528,0.491587539131358,12.30548158768,6.06266878538948,0.507319665452242,12.30548158768,6.08474479709141,0.505525667261709,11.9406540711652,6.04479050686326,0.493763869982592,12.6507974540246,6.10632350520454,0.517317107684627,12.031155552432,6.02863571999343,0.498914655893152
24,12.1097028729023,6.03236414425751,0.501856964818186,12.1097028729023,6.00309049105093,0.504274336533563,12.6732016454881,6.04599965830012,0.522930366972214,12.6732016454881,6.02624801226624,0.524488903369441,12.2668699827108,6.02413610194496,0.508910087867933,12.9758937244048,6.05650202926345,0.533249719988651,12.1609521151326,6.00107670687161,0.506529040649365
25,12.0725392938872,5.94778227633141,0.507329640306659,12.0725392938872,5.90976256664306,0.510478912283566,12.284098175355,5.90602233238104,0.519214007567114,12.284098175355,5.86623563388539,0.522452885824817,12.0526263386108,5.89158552300787,0.511178281190543,12.4823256741957,5.8865876604467,0.528406178937002,12.0725392938874,5.76454434070445,0.522507717690911
26,12.0945256785928,6.17058176768255,0.489803740000781,12.0945256785928,6.24194854456543,0.483902989629958,12.5239903045873,6.23806001256072,0.50191114326591,12.5239903045873,6.2769838466751,0.498803201374568,12.130236354836,6.22685131228215,0.486666942825094,12.8618639158995,6.30196699833352,0.510026926148459,12.0945256785928,6.24586921546883,0.48357882057963
27,12.0208542717099,5.72990336283596,0.523336425737994,12.0208542717099,5.77626498216655,0.519479659963892,12.2774083549073,5.79827797404722,0.527727855388173,12.2774083549073,5.82187665108783,0.525805733360589,12.0415634582794,5.78352902838332,0.519702815301218,12.4837644991522,5.84213439333449,0.532021419201617,12.02085427171,5.79160144257453,0.518203838790014
28,11.6217973069162,5.75812161578252,0.504541211336062,11.6217973069162,5.7597622929465,0.504400038923512,11.8629040389361,5.78398589408308,0.512430862198748,11.8629040389361,5.79271817431563,0.511694762487928,11.6201973383498,5.78191341396046,0.502425540151667,12.0765110864942,5.79875265601068,0.519832125811922,11.6217973069165,5.72192448600978,0.507655801000376
29,12.1570549073431,5.98600415514367,0.507610667158539,12.1570549073431,5.96753217219675,0.509130112705812,12.6071606681309,6.05440656752284,0.519764463474514,12.6071606681309,6.03003448328339,0.521697657226939,12.2334901067706,6.02467359212506,0.50752618103719,12.8911522185566,6.0682459589894,0.529270475120583,12.1570549073431,6.01051710952514,0.505594310847877
30,12.0622492949416,6.12117562904,0.492534478490098,12.0622492949416,6.18753134935339,0.487033371798395,12.2450868756316,6.10489218918273,0.501441496398707,12.2450868756316,6.19126043226814,0.494388198699588,12.0274934158013,6.0991545759312,0.49289894701432,12.42730327366,6.19686705408453,0.501350621480449,12.0622492949416,6.13434278638928,0.49144287799111
31,11.972206360668,6.11077477331838,0.48958658168523,11.972206360668,6.09474578211355,0.490925431912327,12.1571412271765,6.10447619562812,0.497869105774477,12.1571412271765,6.11165224969677,0.497278830977586,11.8746231696338,6.07698900687396,0.488237317507957,12.4331275227156,6.13893592699573,0.506243628903528,11.9722063606679,6.05139236015008,0.494546604205668
32,12.2636533455181,5.96792289355933,0.513365004259488,12.2636533455181,5.90331882381814,0.518632934452966,12.5863246770869,5.93683854009429,0.528310393032992,12.5863246770869,5.87998509759631,0.532827473591186,12.2971333805426,5.93666747761806,0.517231594233867,12.7925889751743,5.89350726044759,0.539303008024042,12.2636533455182,5.81292375557134,0.526003908313691
33,11.9029244814316,6.20109001684087,0.479028029916978,11.9029244814316,6.13150009611624,0.484874485620632,12.3342096578654,6.19331365990244,0.497875110631591,12.3342096578654,6.11605539657364,0.504138849085196,12.0013036617923,6.20225475911393,0.483201580936611,12.5391992902177,6.13466889897248,0.51076071470063,11.9029244814317,6.04634458299633,0.492028652922357
