"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.7,0.4,0.5,12,6,0.483214123470372,0.63888519621606,0.638885196216071,0.638885196216057,0.675338197635572,0.675338197635557,NA,11.5921089425944,16.4619470696338,16.4619470696342,16.4619470696339,15.910056977647,15.9100569776467,NA,5.9906381807256,5.94465278595242,5.94465278595237,5.94465278595249,5.16538777408361,5.16538777408375,NA
"30-2",1000,1000,0.7,0.4,0.5,12,6,0.531538195485771,0.674581079026079,0.674581079026082,0.674581079026088,0.697139302487651,0.697139302487656,NA,12.6790751379883,17.7613815559429,17.7613815559427,17.7613815559432,17.2722060495498,17.2722060495503,NA,5.93966241871348,5.77988962094104,5.77988962094093,5.77988962094098,5.23107237174368,5.23107237174373,NA
"30-3",1000,1000,0.7,0.4,0.5,12,6,0.530159449446341,0.643653727318535,0.64365372731855,0.643653727318542,0.658480871976293,0.658480871976285,NA,12.788484382582,17.0819783113681,17.0819783113682,17.0819783113681,16.7148689547139,16.7148689547139,NA,6.00854854305918,6.08709930128164,6.08709930128142,6.08709930128153,5.70844747044443,5.70844747044454,NA
"30-4",1000,1000,0.7,0.4,0.5,12,6,0.496951120143001,0.659847548759445,0.659847548759437,0.659847548759434,0.679379454877026,0.679379454877023,NA,11.712857291309,16.2324075727743,16.2324075727741,16.232407572774,15.8300857405518,15.8300857405517,NA,5.89213974031787,5.52149322541492,5.52149322541499,5.52149322541501,5.07545071947913,5.07545071947915,NA
"30-5",1000,1000,0.7,0.4,0.5,12,6,0.506012113386312,0.650137808230086,0.65013780823007,0.65013780823008,0.669955333161525,0.669955333161535,NA,12.1975486888495,16.797772333784,16.7977723337837,16.7977723337838,16.3964474367331,16.3964474367332,NA,6.02544129867235,5.87690544554969,5.87690544554987,5.87690544554973,5.41156003159116,5.41156003159102,NA
"30-6",1000,1000,0.7,0.4,0.5,12,6,0.495723566542273,0.651185278341903,0.651185278341894,0.651185278341902,0.677229025149014,0.677229025149021,NA,12.0321697361688,16.9455266365739,16.9455266365735,16.9455266365741,16.5182522156692,16.5182522156698,NA,6.06753964131321,5.9108491570864,5.91084915708641,5.91084915708648,5.33161237048601,5.33161237048608,NA
"30-7",1000,1000,0.7,0.4,0.5,12,6,0.481848390215474,0.628237603589114,0.628237603589118,0.628237603589119,0.646974138564742,0.646974138564744,NA,11.7480595345657,16.3848224632993,16.3848224632994,16.3848224632994,15.9662380482906,15.9662380482906,NA,6.08727595967968,6.09126086372306,6.09126086372304,6.091260863723,5.6364949408782,5.63649494087816,NA
"30-8",1000,1000,0.7,0.4,0.5,12,6,0.462308089998909,0.629546791986666,0.629546791986665,0.629546791986674,0.65533206249497,0.655332062494979,NA,11.0785136064407,15.6970673922809,15.6970673922808,15.697067392281,15.2403534675439,15.2403534675441,NA,5.95682714102017,5.81502897187195,5.81502897187196,5.81502897187186,5.252861196506,5.25286119650591,NA
"30-9",1000,1000,0.7,0.4,0.5,12,6,0.476286031757765,0.617323271172677,0.61732327117269,0.617323271172671,0.635831110087373,0.635831110087353,NA,11.7507469917627,16.6162995729395,16.6162995729396,16.6162995729393,16.2189353302631,16.2189353302628,NA,6.15403033686656,6.35867116578733,6.35867116578715,6.35867116578735,5.90643167478661,5.90643167478681,NA
"30-10",1000,1000,0.7,0.4,0.5,12,6,0.467279193099929,0.633473310971525,0.63347331097153,0.63347331097152,0.654200768034783,0.654200768034773,NA,11.3223023715568,15.859687967043,15.8596879670428,15.8596879670429,15.433156697927,15.4331566979272,NA,6.03162605534235,5.81299891958504,5.81299891958487,5.81299891958506,5.33677373294202,5.33677373294222,NA
"30-11",1000,1000,0.7,0.4,0.5,12,6,0.47158142417166,0.630633672236594,0.630633672236607,0.630633672236597,0.653557391671482,0.653557391671473,NA,11.618563328892,16.5973664011785,16.5973664011787,16.5973664011787,16.1028515470375,16.1028515470374,NA,6.1394646874245,6.13050827814705,6.13050827814691,6.13050827814704,5.57871389148257,5.5787138914827,NA
"30-12",1000,1000,0.7,0.4,0.5,12,6,0.463581282118794,0.642204187761799,0.642204187761813,0.642204187761794,0.661803636398152,0.661803636398133,NA,11.1471236049756,15.720776887322,15.7207768873221,15.7207768873218,15.3284768892841,15.3284768892838,NA,5.97952575224436,5.6248281354149,5.62482813541473,5.62482813541492,5.18403514351085,5.18403514351105,NA
"30-13",1000,1000,0.7,0.4,0.5,12,6,0.523324346045178,0.66455216289083,0.664552162890818,0.664552162890841,0.692250516273285,0.692250516273309,NA,12.6316767453555,17.3514702854945,17.3514702854943,17.3514702854948,16.8849002069915,16.8849002069919,NA,6.02121277313826,5.82051317793317,5.82051317793332,5.82051317793308,5.19631932147872,5.19631932147847,NA
"30-14",1000,1000,0.7,0.4,0.5,12,6,0.497100313567648,0.665365377490154,0.66536537749014,0.665365377490155,0.69687567187181,0.696875671871825,NA,12.0991979309726,17.0824657051991,17.082465705199,17.0824657051992,16.5699292224475,16.5699292224477,NA,6.08468284556907,5.7163844627967,5.71638446279691,5.71638446279672,5.02274866268607,5.02274866268586,NA
"30-15",1000,1000,0.7,0.4,0.5,12,6,0.476076486982835,0.625448775724679,0.62544877572467,0.625448775724678,0.64749958915401,0.647499589154018,NA,11.9139783991358,16.6431049141863,16.6431049141863,16.6431049141864,16.2116098514534,16.2116098514535,NA,6.24201341688585,6.23369532135108,6.23369532135123,6.23369532135113,5.71459913311222,5.71459913311212,NA
"30-16",1000,1000,0.7,0.4,0.5,12,6,0.49799698259561,0.655496882182629,0.655496882182612,0.655496882182621,0.684169216439082,0.684169216439091,NA,12.3428999873898,17.74465217778,17.7446521777796,17.7446521777796,17.2214632365125,17.2214632365125,NA,6.19617303719031,6.11308799983,6.11308799983017,6.11308799983002,5.4390682280533,5.43906822805315,NA
"30-17",1000,1000,0.7,0.4,0.5,12,6,0.50157748070443,0.641150267316845,0.641150267316832,0.641150267316835,0.660894246943263,0.660894246943265,NA,12.470104291617,17.2141424322607,17.2141424322602,17.2141424322608,16.7922093658938,16.7922093658944,NA,6.21538079690625,6.1772904101865,6.17729041018656,6.17729041018673,5.69433480250781,5.69433480250799,NA
"30-18",1000,1000,0.7,0.4,0.5,12,6,0.503988432791437,0.665568954266374,0.66556895426638,0.66556895426638,0.688486217419265,0.688486217419265,NA,11.6265696669545,16.3612659102557,16.361265910256,16.3612659102558,15.9239372151193,15.9239372151192,NA,5.76691304176565,5.47171526789275,5.47171526789273,5.47171526789268,4.96052591545996,4.96052591545992,NA
"30-19",1000,1000,0.7,0.4,0.5,12,6,0.48939294867357,0.631661319321342,0.631661319321335,0.631661319321347,0.648126810301997,0.64812681030201,NA,12.473820404776,16.9507893009264,16.9507893009266,16.9507893009267,16.5492594047728,16.5492594047729,NA,6.3692206556581,6.24363136756512,6.24363136756534,6.24363136756516,5.82324069389709,5.8232406938969,NA
"30-20",1000,1000,0.7,0.4,0.5,12,6,0.493493708772417,0.653663582825582,0.653663582825579,0.653663582825586,0.6730943208161,0.673094320816107,NA,12.0685926770906,17.2064356709696,17.2064356709694,17.2064356709698,16.7722060887661,16.7722060887665,NA,6.11281811720954,5.95921528262572,5.95921528262571,5.95921528262572,5.48292942286042,5.48292942286043,NA
"30-21",1000,1000,0.7,0.4,0.5,12,6,0.500952416522862,0.654444080908234,0.654444080908223,0.654444080908233,0.679541445546991,0.679541445547001,NA,11.6621845913635,16.4665520146234,16.4665520146233,16.4665520146235,15.9728768960988,15.972876896099,NA,5.81998503838429,5.69011451568557,5.69011451568571,5.6901145156856,5.11864504057969,5.11864504057958,NA
"30-22",1000,1000,0.7,0.4,0.5,12,6,0.496002259098259,0.653897709730882,0.653897709730887,0.65389770973088,0.67582358510108,0.675823585101073,NA,11.7195844863829,16.3648211249465,16.364821124947,16.3648211249465,15.9061538183236,15.9061538183232,NA,5.90664410544407,5.66390207118844,5.66390207118851,5.66390207118847,5.15639991965493,5.15639991965488,NA
"30-23",1000,1000,0.7,0.4,0.5,12,6,0.510445376333057,0.658552326299345,0.658552326299336,0.658552326299352,0.686649912858723,0.686649912858739,NA,12.0699247111277,16.8156197239672,16.8156197239668,16.8156197239674,16.3402467159503,16.3402467159509,NA,5.90888744964446,5.74165423658345,5.74165423658345,5.74165423658339,5.12021773235298,5.12021773235292,NA
"30-24",1000,1000,0.7,0.4,0.5,12,6,0.524337468955211,0.662217425175952,0.662217425175943,0.662217425175957,0.680906233749567,0.680906233749581,NA,13.0857031962572,17.8685144093612,17.8685144093611,17.8685144093613,17.4737018918126,17.4737018918129,NA,6.22437870283258,6.03567280547464,6.03567280547474,6.03567280547457,5.57574934699582,5.57574934699564,NA
"30-25",1000,1000,0.7,0.4,0.5,12,6,0.483954924813009,0.66451363226881,0.664513632268816,0.66451363226881,0.697417797957797,0.697417797957791,NA,11.3951586772837,16.6297085842201,16.6297085842203,16.6297085842201,16.1126105136948,16.1126105136946,NA,5.88041551638658,5.5790405293482,5.57904052934815,5.57904052934819,4.87538916988214,4.87538916988218,NA
"30-26",1000,1000,0.7,0.4,0.5,12,6,0.504514621871675,0.650531009144883,0.650531009144872,0.650531009144871,0.672864746668156,0.672864746668155,NA,11.8548082153256,16.6829156379008,16.6829156379007,16.6829156379005,16.2384634158545,16.2384634158543,NA,5.87388413120938,5.83016169249822,5.83016169249838,5.83016169249833,5.31217384326546,5.31217384326541,NA
"30-27",1000,1000,0.7,0.4,0.5,12,6,0.511100203643964,0.649750927378013,0.649750927378016,0.649750927378015,0.675396970513851,0.675396970513851,NA,12.0033982665108,16.6535154768289,16.653515476829,16.6535154768288,16.1978759983361,16.197875998336,NA,5.86845896807751,5.83287835165521,5.8328783516552,5.83287835165517,5.25787962030087,5.25787962030084,NA
"30-28",1000,1000,0.7,0.4,0.5,12,6,0.487557602836066,0.647596741137861,0.647596741137869,0.647596741137859,0.670536846258383,0.670536846258372,NA,12.1278611633943,17.1364384814904,17.1364384814905,17.1364384814904,16.6868361377731,16.686836137773,NA,6.21483024704113,6.03893676616776,6.03893676616768,6.03893676616781,5.49769765992032,5.49769765992046,NA
"30-29",1000,1000,0.7,0.4,0.5,12,6,0.519743715696864,0.666491872269066,0.666491872269075,0.666491872269072,0.686642574697762,0.686642574697758,NA,12.3766574392525,17.0213110982827,17.0213110982827,17.0213110982828,16.613373281201,16.6133732812011,NA,5.94396751386815,5.67674559591403,5.67674559591386,5.67674559591397,5.20592387698212,5.20592387698223,NA
"30-30",1000,1000,0.7,0.4,0.5,12,6,0.492549635597285,0.630220878603363,0.630220878603367,0.630220878603371,0.653058560829527,0.653058560829532,NA,12.1556192106129,16.6613807180024,16.6613807180027,16.6613807180026,16.2163327017452,16.216332701745,NA,6.16837339796617,6.1610307231578,6.16103072315786,6.16103072315773,5.62611780561068,5.62611780561054,NA
"30-31",1000,1000,0.7,0.4,0.5,12,6,0.49290012918088,0.655075166040732,0.655075166040727,0.655075166040735,0.674202929706054,0.674202929706061,NA,12.0782955958924,17.188874946472,17.1888749464715,17.1888749464722,16.7840999057415,16.7840999057422,NA,6.12490213639216,5.92886983685848,5.9288698368584,5.9288698368585,5.46821057681147,5.46821057681157,NA
