"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.5,1,0.5,12,6,0.483214123470372,0.548521456329035,0.54852145632905,0.548521456329047,0.561399903032271,0.561399903032268,NA,11.5921089425944,12.5766480423003,12.5766480423003,12.5766480423006,12.2881412387845,12.2881412387847,NA,5.9906381807256,5.67808674240005,5.67808674239986,5.6780867424,5.38957993888402,5.38957993888416,NA
"30-2",1000,1000,0.5,1,0.5,12,6,0.543071828169962,0.593489700029333,0.593489700029328,0.593489700029328,0.605347276659107,0.605347276659108,NA,13.2260022329462,14.2541236116908,14.2541236116904,14.2541236116907,13.9749130336751,13.9749130336754,NA,6.04333302092009,5.79444806520741,5.79444806520732,5.79444806520742,5.51523748719202,5.51523748719212,NA
"30-3",1000,1000,0.5,1,0.5,12,6,0.528517190216541,0.596288669601713,0.596288669601719,0.596288669601716,0.612657791541655,0.612657791541652,NA,12.3586708580123,13.6505329779355,13.6505329779359,13.6505329779356,13.2858151175807,13.2858151175805,NA,5.82690086132459,5.51087482916802,5.5108748291681,5.51087482916803,5.146156968813,5.14615696881292,NA
"30-4",1000,1000,0.5,1,0.5,12,6,0.50455966121139,0.576798571269024,0.576798571269034,0.576798571269013,0.592415194464353,0.592415194464333,NA,11.9144976963659,13.1619094221398,13.1619094221402,13.1619094221393,12.8149490776097,12.8149490776088,NA,5.90292277518363,5.57013887227724,5.57013887227729,5.5701388722772,5.22317852774675,5.22317852774667,NA
"30-5",1000,1000,0.5,1,0.5,12,6,0.50134495401822,0.576771653350538,0.576771653350548,0.576771653350554,0.594299728449636,0.594299728449642,NA,12.0058671728398,13.5249621309159,13.5249621309162,13.5249621309163,13.1260614742368,13.1260614742369,NA,5.98678624712359,5.72414736116413,5.72414736116411,5.72414736116407,5.32524670448463,5.32524670448459,NA
"30-6",1000,1000,0.5,1,0.5,12,6,0.502361998444071,0.574282218393148,0.574282218393136,0.574282218393157,0.589337351746514,0.589337351746535,NA,12.3398842803872,13.5491261648224,13.5491261648222,13.5491261648226,13.2030019956538,13.2030019956542,NA,6.14079535272331,5.76810393359955,5.76810393359964,5.76810393359954,5.42197976443126,5.42197976443116,NA
"30-7",1000,1000,0.5,1,0.5,12,6,0.497505698132117,0.569180541698069,0.56918054169805,0.569180541698079,0.58445128140689,0.58445128140692,NA,11.8128197836396,12.9374671257054,12.9374671257052,12.9374671257056,12.599432632064,12.5994326320644,NA,5.93587463027111,5.57371257889544,5.57371257889561,5.5737125788954,5.23567808525442,5.2356780852542,NA
"30-8",1000,1000,0.5,1,0.5,12,6,0.503921040835138,0.573040069384348,0.57304006938435,0.573040069384341,0.588397081733344,0.588397081733335,NA,11.9176620192297,13.1988919528326,13.1988919528328,13.1988919528324,12.8544042709505,12.8544042709502,NA,5.91210137017807,5.63539799238488,5.63539799238495,5.63539799238489,5.29091031050261,5.29091031050256,NA
"30-9",1000,1000,0.5,1,0.5,12,6,0.51545278200062,0.573427282728955,0.573427282728951,0.57342728272894,0.587417732324631,0.587417732324621,NA,12.4047938806342,13.6859775914746,13.6859775914743,13.6859775914744,13.3600204929314,13.3600204929315,NA,6.01070836471704,5.83806464970596,5.83806464970587,5.83806464970608,5.51210755116304,5.51210755116323,NA
"30-10",1000,1000,0.5,1,0.5,12,6,0.533990969500717,0.599389448361993,0.599389448361983,0.599389448361985,0.617195165900002,0.617195165900004,NA,12.6993637517408,14.1635176334243,14.1635176334242,14.1635176334241,13.7549084798548,13.7549084798547,NA,5.91801818990647,5.67405461226075,5.67405461226084,5.67405461226077,5.26544545869147,5.2654454586914,NA
"30-11",1000,1000,0.5,1,0.5,12,6,0.492006048367954,0.564471711997335,0.564471711997318,0.564471711997343,0.579739713373908,0.579739713373932,NA,11.7071891877737,12.9250992145587,12.9250992145584,12.9250992145588,12.5847043303576,12.584704330358,NA,5.94718129800111,5.62924633318132,5.62924633318142,5.62924633318127,5.28885144898071,5.28885144898056,NA
"30-12",1000,1000,0.5,1,0.5,12,6,0.524235777744814,0.594500247944987,0.594500247944985,0.594500247944974,0.608973865177182,0.608973865177171,NA,12.7670575054893,14.0147542957471,14.0147542957473,14.0147542957468,13.6816625148366,13.6816625148361,NA,6.07410918458633,5.68297939203737,5.68297939203749,5.68297939203745,5.34988761112678,5.34988761112674,NA
"30-13",1000,1000,0.5,1,0.5,12,6,0.503150860697687,0.578041349365631,0.578041349365632,0.578041349365618,0.594079320676965,0.594079320676951,NA,11.9633186590314,13.403021511451,13.4030215114511,13.4030215114506,13.0411888958319,13.0411888958314,NA,5.94396457893907,5.65552087139528,5.65552087139532,5.6555208713953,5.2936882557761,5.29368825577608,NA
"30-14",1000,1000,0.5,1,0.5,12,6,0.504222609107544,0.571520906753178,0.571520906753163,0.571520906753186,0.587663300354095,0.587663300354118,NA,11.7434295053779,13.049206311827,13.0492063118269,13.0492063118272,12.6907605413689,12.6907605413693,NA,5.82212684030572,5.59131208808235,5.59131208808247,5.59131208808234,5.23286631762453,5.2328663176244,NA
"30-15",1000,1000,0.5,1,0.5,12,6,0.49094173517488,0.55707919468146,0.55707919468146,0.557079194681473,0.573164937625301,0.573164937625315,NA,12.2963757189812,13.682978677,13.6829786770001,13.6829786770003,13.298969008481,13.2989690084812,NA,6.25957168714231,6.06047593477326,6.06047593477329,6.06047593477319,5.67646626625418,5.67646626625409,NA
"30-16",1000,1000,0.5,1,0.5,12,6,0.525598013244826,0.589152573923391,0.589152573923388,0.589152573923391,0.604144157008161,0.604144157008164,NA,12.7708615290615,14.0142200988131,14.0142200988134,14.0142200988133,13.6664631230276,13.6664631230275,NA,6.05852208196198,5.75770625606846,5.75770625606859,5.75770625606851,5.40994928028298,5.4099492802829,NA
