"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,1,0.6,0.5,12,6,0.483214123470372,0.589274920216498,0.589274920216478,0.589274920216496,0.595681466593007,0.595681466593026,NA,11.5921089425944,14.3893773040349,14.3893773040349,14.389377304035,14.2482190437207,14.2482190437207,NA,5.9906381807256,5.91007814123465,5.91007814123494,5.91007814123471,5.76081902741872,5.76081902741848,NA
"30-2",1000,1000,1,0.6,0.5,12,6,0.543071828169962,0.625731046472201,0.625731046472206,0.625731046472211,0.635334066399353,0.635334066399358,NA,13.2260022329462,15.9713448506916,15.9713448506917,15.9713448506918,15.7923529644647,15.7923529644647,NA,6.04333302092009,5.97757852369997,5.97757852369989,5.97757852369984,5.75893313753745,5.7589331375374,NA
"30-3",1000,1000,1,0.6,0.5,12,6,0.528517190216541,0.599708079136018,0.599708079136012,0.599708079136024,0.607692664073735,0.607692664073747,NA,12.3586708580123,14.7559793071172,14.7559793071172,14.7559793071173,14.605591784102,14.605591784102,NA,5.82690086132459,5.90669930107513,5.90669930107521,5.90669930107506,5.72988080244759,5.72988080244743,NA
"30-4",1000,1000,1,0.6,0.5,12,6,0.50455966121139,0.594764983482204,0.5947649834822,0.594764983482212,0.604999841789447,0.604999841789459,NA,11.9144976963659,14.4952963353075,14.4952963353073,14.4952963353076,14.3354325499391,14.3354325499394,NA,5.90292277518363,5.87400164986869,5.87400164986864,5.87400164986858,5.66249812524267,5.66249812524262,NA
"30-5",1000,1000,1,0.6,0.5,12,6,0.50134495401822,0.582992968069664,0.582992968069653,0.582992968069683,0.589097607798269,0.589097607798299,NA,12.0058671728398,14.1755434283609,14.1755434283608,14.1755434283612,14.0337985698981,14.0337985698985,NA,5.98678624712359,5.91130129106033,5.91130129106047,5.9113012910602,5.76652140404837,5.76652140404811,NA
"30-6",1000,1000,1,0.6,0.5,12,6,0.502361998444071,0.578825323861783,0.578825323861784,0.578825323861792,0.585910144602927,0.585910144602936,NA,12.3398842803872,14.6308422188786,14.6308422188791,14.6308422188788,14.4737517126619,14.4737517126616,NA,6.14079535272331,6.16214023316555,6.16214023316574,6.16214023316552,5.99343375374929,5.99343375374907,NA
"30-7",1000,1000,1,0.6,0.5,12,6,0.497505698132117,0.574372610877917,0.574372610877895,0.57437261087792,0.581862471514014,0.581862471514039,NA,11.8128197836396,14.2746619281444,14.2746619281444,14.2746619281446,14.1379505566606,14.1379505566607,NA,5.93587463027111,6.0756870870765,6.07568708707681,6.07568708707653,5.91160770361912,5.91160770361883,NA
"30-8",1000,1000,1,0.6,0.5,12,6,0.503921040835138,0.595868618086959,0.59586861808694,0.595868618086958,0.602521978087283,0.602521978087302,NA,11.9176620192297,14.4541167505638,14.4541167505638,14.4541167505638,14.3211785977627,14.3211785977627,NA,5.91210137017807,5.84136217673776,5.84136217673805,5.84136217673781,5.69235374049743,5.6923537404972,NA
"30-9",1000,1000,1,0.6,0.5,12,6,0.51545278200062,0.603646927750957,0.603646927750959,0.603646927750957,0.61159789274086,0.611597892740858,NA,12.4047938806342,14.9405044545838,14.9405044545836,14.9405044545839,14.780377074368,14.7803770743682,NA,6.01070836471704,5.92171484152479,5.92171484152472,5.92171484152485,5.74072960176921,5.74072960176934,NA
"30-10",1000,1000,1,0.6,0.5,12,6,0.533990969500717,0.601594412615885,0.601594412615902,0.601594412615883,0.609311850890259,0.60931185089024,NA,12.6993637517408,15.1708287294342,15.1708287294343,15.170828729434,15.0243391386509,15.0243391386506,NA,5.91801818990647,6.04414293105404,6.04414293105383,6.044142931054,5.86983124967656,5.86983124967673,NA
