"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,1,0.8,0.5,12,6,0.483214123470372,0.526479948419544,0.526479948419539,0.52647994841955,0.52789756419211,0.527897564192121,NA,11.5921089425944,12.6490401758941,12.6490401758943,12.6490401758942,12.5971418913894,12.5971418913892,NA,5.9906381807256,5.98957415653261,5.98957415653281,5.9895741565326,5.94714137114254,5.94714137114233,NA
"30-2",1000,1000,1,0.8,0.5,12,6,0.543071828169962,0.578070715079322,0.578070715079331,0.578070715079337,0.580355214485648,0.580355214485654,NA,13.2260022329462,14.4197931716205,14.4197931716203,14.4197931716208,14.3487723176272,14.3487723176277,NA,6.04333302092009,6.0841330216059,6.0841330216057,6.08413302160582,6.02138748162494,6.02138748162506,NA
"30-3",1000,1000,1,0.8,0.5,12,6,0.528517190216541,0.569540463914965,0.569540463914965,0.569540463914979,0.572309537347254,0.572309537347268,NA,12.3586708580123,13.4326204147348,13.432620414735,13.432620414735,13.3660639770316,13.3660639770316,NA,5.82690086132459,5.78219955213311,5.78219955213321,5.78219955213303,5.71653808618285,5.71653808618267,NA
"30-4",1000,1000,1,0.8,0.5,12,6,0.50455966121139,0.549713075975542,0.549713075975544,0.54971307597553,0.552763526771852,0.552763526771838,NA,11.9144976963659,12.9154524312323,12.9154524312325,12.915452431232,12.8563665853527,12.8563665853522,NA,5.90292277518363,5.81565934764378,5.81565934764385,5.8156593476438,5.74983605016135,5.74983605016131,NA
"30-5",1000,1000,1,0.8,0.5,12,6,0.50134495401822,0.53001420915207,0.53001420915207,0.530014209152073,0.531146365465688,0.531146365465692,NA,12.0058671728398,12.683422571737,12.6834225717372,12.6834225717371,12.638325127118,12.6383251271179,NA,5.98678624712359,5.9610283880363,5.96102838803639,5.9610283880363,5.92552467027557,5.92552467027549,NA
"30-6",1000,1000,1,0.8,0.5,12,6,0.502361998444071,0.536479180070556,0.536479180070555,0.536479180070567,0.538805643854677,0.53880564385469,NA,12.3398842803872,13.1676342242959,13.1676342242961,13.1676342242961,13.1083782489064,13.1083782489063,NA,6.14079535272331,6.10347261217664,6.10347261217676,6.10347261217657,6.04551006661373,6.04551006661354,NA
"30-7",1000,1000,1,0.8,0.5,12,6,0.497505698132117,0.539279584226109,0.539279584226098,0.539279584226115,0.541874072043921,0.541874072043938,NA,11.8128197836396,12.9033566017112,12.9033566017108,12.9033566017114,12.8428808269579,12.8428808269584,NA,5.93587463027111,5.94483981841918,5.94483981841912,5.94483981841916,5.8836566964794,5.88365669647944,NA
"30-8",1000,1000,1,0.8,0.5,12,6,0.503921040835138,0.546455540878554,0.546455540878554,0.546455540878565,0.548614469085285,0.548614469085296,NA,11.9176620192297,12.9842793728458,12.9842793728459,12.984279372846,12.9262031367905,12.9262031367905,NA,5.91210137017807,5.88894796523909,5.88894796523916,5.88894796523905,5.83470106561162,5.83470106561152,NA
"30-9",1000,1000,1,0.8,0.5,12,6,0.51545278200062,0.559113120848854,0.559113120848838,0.559113120848858,0.561998917205528,0.561998917205548,NA,12.4047938806342,13.5747189126626,13.5747189126627,13.5747189126627,13.5016804107399,13.5016804107399,NA,6.01070836471704,5.98491545675785,5.9849154567581,5.98491545675784,5.91375063944899,5.91375063944874,NA
"30-10",1000,1000,1,0.8,0.5,12,6,0.533990969500717,0.565841132140673,0.565841132140668,0.565841132140673,0.569080364581829,0.569080364581833,NA,12.6993637517408,13.7297605029756,13.729760502976,13.7297605029757,13.6651447935083,13.6651447935079,NA,5.91801818990647,5.96089727595161,5.96089727595184,5.96089727595163,5.8885792123551,5.88857921235489,NA
"30-11",1000,1000,1,0.8,0.5,12,6,0.492006048367954,0.539746321524904,0.539746321524897,0.539746321524911,0.543466411722902,0.543466411722915,NA,11.7071891877737,12.971024418489,12.9710244184892,12.9710244184893,12.884727497401,12.8847274974011,NA,5.94718129800111,5.96996170219987,5.96996170220005,5.9699617021999,5.88231087836108,5.88231087836093,NA
"30-12",1000,1000,1,0.8,0.5,12,6,0.524235777744814,0.563034515567863,0.563034515567836,0.563034515567864,0.567021878973984,0.567021878974012,NA,12.7670575054893,13.8735263519388,13.8735263519386,13.873526351939,13.8040487763545,13.8040487763549,NA,6.07410918458633,6.06225216315694,6.06225216315725,6.06225216315703,5.97685110173747,5.97685110173725,NA
"30-13",1000,1000,1,0.8,0.5,12,6,0.503150860697687,0.534304935959518,0.534304935959524,0.534304935959507,0.535848241409453,0.535848241409437,NA,11.9633186590314,12.8166283548548,12.8166283548547,12.8166283548546,12.7685564299288,12.7685564299286,NA,5.94396457893907,5.96864056249717,5.96864056249707,5.9686405624972,5.92654792161407,5.9265479216142,NA
