"sim","n1","n0","prop_obs_s0","prop_obs_s1","R.true","delta.true","deltat.s.true","R.gold","R.complete","R.ipw.ipw","R.ipw.complete","R.smle.ipw","R.smle.complete","R.layla","delta.gold","delta.complete","delta.ipw.ipw","delta.ipw.complete","delta.smle.ipw","delta.smle.complete","delta.layla","delta.s.gold","delta.s.complete","delta.s.ipw.ipw","delta.s.ipw.complete","delta.s.smle.ipw","delta.s.smle.complete","delta.s.layla"
"30-1",1000,1000,0.7,0.8,0.5,12,6,0.483214123470372,0.568390029879402,0.568390029879391,0.568390029879402,0.580409631146495,0.580409631146507,NA,11.5921089425944,13.4953082325447,13.4953082325446,13.4953082325448,13.1967043988556,13.1967043988558,NA,5.9906381807256,5.82470958301688,5.82470958301698,5.8247095830169,5.53721006636648,5.5372100663664,NA
"30-2",1000,1000,0.7,0.8,0.5,12,6,0.531538195485771,0.603553405220043,0.603553405220051,0.603553405220052,0.62056841477152,0.620568414771521,NA,12.6790751379883,14.7023055027253,14.7023055027252,14.7023055027256,14.3893912589781,14.3893912589785,NA,5.93966241871348,5.82867895197006,5.8286789519699,5.82867895197005,5.4597895358669,5.45978953586705,NA
"30-3",1000,1000,0.7,0.8,0.5,12,6,0.530159449446341,0.593697969399661,0.59369796939967,0.593697969399651,0.605951363668905,0.605951363668886,NA,12.788484382582,14.6296793495056,14.6296793495054,14.6296793495053,14.3848365882612,14.384836588261,NA,6.00854854305918,5.94406842673598,5.94406842673577,5.94406842673597,5.66832524144995,5.66832524145016,NA
"30-4",1000,1000,0.7,0.8,0.5,12,6,0.496951120143001,0.56717602931079,0.567176029310779,0.567176029310793,0.577622511187282,0.577622511187297,NA,11.712857291309,13.5020984546748,13.5020984546746,13.5020984546747,13.2744971668551,13.2744971668552,NA,5.89213974031787,5.84403186578897,5.84403186578905,5.84403186578889,5.60684877858781,5.60684877858764,NA
"30-5",1000,1000,0.7,0.8,0.5,12,6,0.506012113386312,0.582517496869485,0.582517496869466,0.58251749686948,0.594536714708438,0.594536714708451,NA,12.1975486888495,14.1249484552553,14.124948455255,14.1249484552554,13.8825259328575,13.8825259328578,NA,6.02544129867235,5.89691883768948,5.89691883768961,5.89691883768958,5.6288545728817,5.62885457288166,NA
"30-6",1000,1000,0.7,0.8,0.5,12,6,0.495723566542273,0.572034946828234,0.572034946828234,0.572034946828224,0.582291339999498,0.582291339999488,NA,12.0321697361688,13.9030088592319,13.9030088592321,13.9030088592316,13.6589689638778,13.6589689638774,NA,6.06753964131321,5.9500019256887,5.95000192568882,5.95000192568874,5.70546962288986,5.70546962288979,NA
"30-7",1000,1000,0.7,0.8,0.5,12,6,0.481848390215474,0.570434397298151,0.57043439729814,0.570434397298161,0.585366127544148,0.585366127544169,NA,11.7480595345657,13.9550587949121,13.955058794912,13.9550587949123,13.6705087120888,13.6705087120892,NA,6.08727595967968,5.99461324197616,5.99461324197626,5.99461324197612,5.66825596573486,5.66825596573472,NA
"30-8",1000,1000,0.7,0.8,0.5,12,6,0.462308089998909,0.543299281509605,0.543299281509621,0.54329928150959,0.553124544017146,0.553124544017116,NA,11.0785136064407,12.8735460790084,12.8735460790084,12.8735460790081,12.6121480013608,12.6121480013605,NA,5.95682714102017,5.87935774380234,5.87935774380214,5.87935774380237,5.63605938903137,5.63605938903158,NA
"30-9",1000,1000,0.7,0.8,0.5,12,6,0.476286031757765,0.569771560987663,0.569771560987639,0.569771560987661,0.580100974799925,0.580100974799947,NA,11.7507469917627,13.6179395505513,13.6179395505511,13.6179395505514,13.3761566989434,13.3761566989436,NA,6.15403033686656,5.85882487539804,5.8588248753983,5.85882487539811,5.61663515880979,5.6166351588096,NA
"30-10",1000,1000,0.7,0.8,0.5,12,6,0.467279193099929,0.55656070873808,0.556560708738072,0.55656070873807,0.56971459125492,0.569714591254919,NA,11.3223023715568,13.2095041150403,13.20950411504,13.2095041150399,12.9329118871509,12.9329118871508,NA,6.03162605534235,5.85761314269488,5.85761314269488,5.85761314269485,5.56484327762684,5.56484327762681,NA
"30-11",1000,1000,0.7,0.8,0.5,12,6,0.47158142417166,0.541454409740867,0.541454409740892,0.541454409740888,0.55199266806635,0.551992668066346,NA,11.618563328892,13.1073056011192,13.1073056011192,13.1073056011195,12.8481410995525,12.8481410995528,NA,6.1394646874245,6.01029718357205,6.01029718357172,6.01029718357191,5.75606141431761,5.75606141431779,NA
"30-12",1000,1000,0.7,0.8,0.5,12,6,0.463581282118794,0.546467397847654,0.546467397847661,0.54646739784764,0.557709547965784,0.557709547965762,NA,11.1471236049756,13.0180574009838,13.0180574009837,13.0180574009835,12.7735996639503,12.7735996639501,NA,5.97952575224436,5.90411344803679,5.90411344803664,5.90411344803685,5.64964116947266,5.64964116947287,NA
"30-13",1000,1000,0.7,0.8,0.5,12,6,0.523324346045178,0.590681887230694,0.590681887230695,0.590681887230701,0.602481960132087,0.602481960132093,NA,12.6316767453555,14.6158115824142,14.6158115824143,14.6158115824144,14.3337972376558,14.3337972376558,NA,6.02121277313826,5.98251641350555,5.98251641350559,5.98251641350551,5.69794298177704,5.69794298177696,NA
"30-14",1000,1000,0.7,0.8,0.5,12,6,0.497100313567648,0.568990840169,0.568990840168982,0.568990840169006,0.57934159525268,0.579341595252703,NA,12.0991979309726,13.6165932270759,13.6165932270757,13.6165932270761,13.3776472858677,13.3776472858681,NA,6.08468284556907,5.86887640656246,5.86887640656263,5.86887640656248,5.62741976654543,5.62741976654528,NA
"30-15",1000,1000,0.7,0.8,0.5,12,6,0.476076486982835,0.549890682523815,0.549890682523843,0.549890682523824,0.559882160753624,0.559882160753606,NA,11.9139783991358,13.5463375997199,13.5463375997199,13.54633759972,13.3034687988242,13.3034687988244,NA,6.24201341688585,6.09733277131189,6.0973327713115,6.09733277131182,5.8550939422201,5.85509394222041,NA
"30-16",1000,1000,0.7,0.8,0.5,12,6,0.49799698259561,0.568527241571264,0.568527241571255,0.568527241571274,0.580527014867884,0.580527014867902,NA,12.3428999873898,14.0719694313769,14.0719694313772,14.0719694313772,13.7921821969586,13.7921821969586,NA,6.19617303719031,6.07167146708106,6.07167146708129,6.07167146708104,5.78544783764426,5.78544783764401,NA
"30-17",1000,1000,0.7,0.8,0.5,12,6,0.50157748070443,0.571021408580349,0.57102140858035,0.571021408580365,0.582130994372297,0.582130994372312,NA,12.470104291617,14.2213786799689,14.221378679969,14.2213786799693,13.9695813505847,13.969581350585,NA,6.21538079690625,6.10066699417853,6.10066699417856,6.10066699417847,5.83745506800414,5.83745506800404,NA
"30-18",1000,1000,0.7,0.8,0.5,12,6,0.503988432791437,0.583609053882521,0.583609053882502,0.583609053882521,0.595091791874031,0.595091791874051,NA,11.6265696669545,13.5449986244276,13.5449986244273,13.5449986244276,13.2883199676844,13.2883199676847,NA,5.76691304176565,5.64001479238538,5.64001479238548,5.64001479238536,5.38054982711962,5.3805498271195,NA
"30-19",1000,1000,0.7,0.8,0.5,12,6,0.48939294867357,0.561699683906004,0.56169968390601,0.561699683906003,0.572153889334002,0.572153889333996,NA,12.473820404776,14.3261567330875,14.3261567330878,14.3261567330875,14.0797399564003,14.0797399564001,NA,6.3692206556581,6.27915902452436,6.27915902452442,6.2791590245244,6.02396197953453,6.02396197953451,NA
"30-20",1000,1000,0.7,0.8,0.5,12,6,0.493493708772417,0.572647527859235,0.572647527859235,0.572647527859232,0.583883392232829,0.583883392232827,NA,12.0685926770906,14.0459275983331,14.0459275983334,14.0459275983329,13.7838640948181,13.7838640948177,NA,6.11281811720954,6.00256188265786,6.00256188265797,6.00256188265781,5.73569476905942,5.73569476905927,NA
